c,h,l,n,o,t,v,vw
67.0,67.05,66.85,8,67.05,2022-01-18T14:30:00Z,3293,67.018785
67.05,67.05,66.97,6,66.97,2022-01-18T14:35:00Z,421,67.008195
67.0,67.0,67.0,3,67.0,2022-01-18T14:40:00Z,280,67.0
67.11,67.13,67.11,9,67.13,2022-01-18T14:45:00Z,821,67.114896
67.07,67.07,67.07,4,67.07,2022-01-18T14:50:00Z,202,67.07
67.08,67.12,67.08,3,67.12,2022-01-18T14:55:00Z,401,67.1
67.09,67.12,67.09,5,67.12,2022-01-18T15:00:00Z,401,67.112519
67.13,67.13,67.11,4,67.11,2022-01-18T15:05:00Z,380,67.120526
67.16,67.23,67.16,6,67.23,2022-01-18T15:10:00Z,824,67.184806
67.14,67.15,67.14,2,67.15,2022-01-18T15:15:00Z,200,67.15
67.11,67.12,67.11,3,67.12,2022-01-18T15:20:00Z,207,67.12
67.11,67.12,67.11,4,67.12,2022-01-18T15:25:00Z,390,67.114872
67.07,67.11,67.07,13,67.11,2022-01-18T15:30:00Z,1405,67.088861
67.07,67.07,67.07,4,67.07,2022-01-18T15:35:00Z,355,67.07
67.06,67.08,67.06,2,67.08,2022-01-18T15:40:00Z,200,67.07
67.12,67.12,67.05,6,67.11,2022-01-18T15:45:00Z,477,67.088386
67.1,67.1,67.1,2,67.1,2022-01-18T15:50:00Z,200,67.1
67.07,67.07,67.07,7,67.07,2022-01-18T15:55:00Z,392,67.074592
67.06,67.1,67.06,5,67.09,2022-01-18T16:00:00Z,472,67.072712
67.03,67.08,67.03,8,67.08,2022-01-18T16:05:00Z,330,67.055455
67.03,67.03,67.03,1,67.03,2022-01-18T16:10:00Z,100,67.03
67.08,67.09,67.08,2,67.09,2022-01-18T16:15:00Z,200,67.085
67.06,67.08,67.06,2,67.08,2022-01-18T16:20:00Z,200,67.07
67.04,67.06,67.03,8,67.03,2022-01-18T16:25:00Z,824,67.041214
66.99,67.01,66.99,7,67.01,2022-01-18T16:30:00Z,1112,66.993723
66.95,66.95,66.95,2,66.95,2022-01-18T16:35:00Z,128,66.96
67.03,67.04,67.02,4,67.04,2022-01-18T16:40:00Z,376,67.03266
67.08,67.1,67.08,3,67.1,2022-01-18T16:50:00Z,300,67.093333
67.08,67.08,67.08,6,67.08,2022-01-18T16:55:00Z,509,67.08
67.03,67.07,67.03,4,67.07,2022-01-18T17:00:00Z,350,67.054
67.01,67.01,67.01,3,67.01,2022-01-18T17:05:00Z,400,67.01
67.02,67.03,67.02,3,67.03,2022-01-18T17:10:00Z,300,67.03
67.0,67.0,67.0,3,67.0,2022-01-18T17:15:00Z,121,67.0
66.99,67.03,66.99,6,67.03,2022-01-18T17:20:00Z,628,67.004777
66.95,67.01,66.94,12,67.01,2022-01-18T17:25:00Z,3624,66.982323
66.91,66.95,66.91,8,66.95,2022-01-18T17:30:00Z,4101,66.930483
66.95,66.95,66.94,2,66.94,2022-01-18T17:35:00Z,250,66.95
66.94,66.97,66.94,9,66.96,2022-01-18T17:40:00Z,900,66.96
66.92,66.93,66.92,2,66.93,2022-01-18T17:45:00Z,300,66.92
66.95,66.95,66.94,3,66.94,2022-01-18T17:50:00Z,215,66.945349
66.91,66.94,66.91,4,66.94,2022-01-18T17:55:00Z,400,66.9175
66.9,66.9,66.9,5,66.9,2022-01-18T18:00:00Z,302,66.9
66.9,66.9,66.9,3,66.9,2022-01-18T18:05:00Z,219,66.9
66.94,66.94,66.93,3,66.94,2022-01-18T18:10:00Z,343,66.932915
66.95,66.97,66.95,6,66.97,2022-01-18T18:15:00Z,510,66.953922
66.9,66.92,66.9,3,66.92,2022-01-18T18:20:00Z,300,66.9
66.87,66.89,66.87,4,66.89,2022-01-18T18:25:00Z,1232,66.887857
66.93,66.93,66.93,2,66.93,2022-01-18T18:35:00Z,200,66.93
67.0,67.0,67.0,2,67.0,2022-01-18T18:40:00Z,200,67.0
66.97,66.97,66.97,1,66.97,2022-01-18T18:45:00Z,100,66.97
66.97,66.97,66.97,1,66.97,2022-01-18T18:50:00Z,100,66.97
66.99,66.99,66.97,6,66.97,2022-01-18T18:55:00Z,448,66.99
67.04,67.04,67.03,3,67.03,2022-01-18T19:00:00Z,225,67.035556
67.06,67.06,67.06,6,67.06,2022-01-18T19:05:00Z,800,67.06
67.05,67.05,67.04,2,67.04,2022-01-18T19:15:00Z,200,67.04
67.02,67.05,67.02,3,67.05,2022-01-18T19:20:00Z,300,67.033333
67.01,67.02,67.01,5,67.02,2022-01-18T19:25:00Z,410,67.01
67.12,67.12,67.12,2,67.12,2022-01-18T19:30:00Z,200,67.12
67.13,67.13,67.13,1,67.13,2022-01-18T19:35:00Z,100,67.13
67.12,67.12,67.12,2,67.12,2022-01-18T19:40:00Z,223,67.12
67.14,67.14,67.12,2,67.12,2022-01-18T19:45:00Z,200,67.13
67.19,67.19,67.19,1,67.19,2022-01-18T19:50:00Z,100,67.19
67.15,67.16,67.15,12,67.15,2022-01-18T19:55:00Z,1339,67.159253
67.15,67.15,67.15,2,67.15,2022-01-18T20:00:00Z,200,67.15
67.1,67.15,67.06,17,67.15,2022-01-18T20:05:00Z,10216,67.101468
67.12,67.12,67.06,8,67.06,2022-01-18T20:10:00Z,10573,67.082081
67.02,67.09,67.02,6,67.09,2022-01-18T20:15:00Z,500,67.076
67.11,67.11,67.07,2,67.07,2022-01-18T20:20:00Z,200,67.09
67.07,67.07,67.07,2,67.07,2022-01-18T20:25:00Z,200,67.07
67.06,67.08,67.06,10,67.07,2022-01-18T20:30:00Z,2020,67.06297
67.04,67.04,67.04,1,67.04,2022-01-18T20:35:00Z,400,67.04
67.01,67.03,67.01,7,67.03,2022-01-18T20:40:00Z,535,67.013738
67.02,67.02,66.99,5,66.99,2022-01-18T20:45:00Z,475,67.000526
66.98,67.04,66.98,18,67.04,2022-01-18T20:50:00Z,1286,66.999269
67.04,67.05,66.96,26,66.96,2022-01-18T20:55:00Z,1881,67.026045
66.46,66.46,66.46,3,66.46,2022-01-19T14:30:00Z,2603,66.46
66.54,66.54,66.54,1,66.54,2022-01-19T14:50:00Z,400,66.54
66.58,66.58,66.58,1,66.58,2022-01-19T15:00:00Z,284,66.58
66.46,66.46,66.46,5,66.46,2022-01-19T15:15:00Z,802,66.46
66.21,66.33,66.21,12,66.33,2022-01-19T15:30:00Z,754,66.300743
66.21,66.21,66.21,1,66.21,2022-01-19T15:40:00Z,108,66.21
66.22,66.22,66.22,2,66.22,2022-01-19T15:50:00Z,200,66.22
66.23,66.24,66.23,3,66.24,2022-01-19T16:05:00Z,615,66.231805
66.28,66.28,66.28,1,66.28,2022-01-19T16:10:00Z,178,66.28
66.22,66.24,66.22,7,66.24,2022-01-19T16:15:00Z,1050,66.225714
66.45,66.45,66.45,4,66.45,2022-01-19T17:20:00Z,119,66.45
66.5,66.5,66.5,2,66.5,2022-01-19T17:55:00Z,300,66.5
66.62,66.62,66.62,1,66.62,2022-01-19T18:25:00Z,135,66.62
66.3,66.3,66.3,1,66.3,2022-01-19T19:35:00Z,100,66.3
66.55,66.55,66.54,3,66.54,2022-01-19T20:10:00Z,250,66.54
66.53,66.53,66.53,1,66.53,2022-01-19T20:15:00Z,1500,66.53
66.48,66.48,66.48,1,66.48,2022-01-19T20:25:00Z,100,66.48
66.24,66.24,66.24,1,66.24,2022-01-19T20:55:00Z,100,66.24
66.36,66.36,66.34,7,66.35,2022-01-20T14:45:00Z,1942,66.35
66.45,66.45,66.4,4,66.4,2022-01-20T15:00:00Z,560,66.409643
66.4,66.4,66.4,1,66.4,2022-01-20T15:35:00Z,1000,66.4
66.44,66.44,66.44,1,66.44,2022-01-20T15:45:00Z,330,66.44
66.52,66.52,66.52,2,66.52,2022-01-20T15:50:00Z,200,66.52
66.55,66.55,66.55,1,66.55,2022-01-20T15:55:00Z,143,66.55
66.53,66.54,66.53,2,66.54,2022-01-20T16:25:00Z,200,66.53
66.5,66.5,66.5,1,66.5,2022-01-20T16:40:00Z,237,66.5
66.5,66.5,66.5,1,66.5,2022-01-20T16:45:00Z,100,66.5
66.54,66.54,66.54,1,66.54,2022-01-20T16:55:00Z,100,66.54
66.57,66.57,66.57,1,66.57,2022-01-20T17:10:00Z,211,66.57
66.58,66.58,66.58,1,66.58,2022-01-20T17:30:00Z,150,66.58
66.5,66.5,66.5,1,66.5,2022-01-20T18:05:00Z,300,66.5
66.47,66.47,66.47,2,66.47,2022-01-20T18:10:00Z,1144,66.47
66.38,66.41,66.38,3,66.41,2022-01-20T18:15:00Z,650,66.4
66.46,66.48,66.42,13,66.42,2022-01-20T18:25:00Z,2061,66.43671
66.4,66.4,66.39,4,66.39,2022-01-20T18:45:00Z,231,66.39
66.48,66.48,66.48,2,66.48,2022-01-20T19:00:00Z,202,66.5
66.3,66.3,66.3,3,66.3,2022-01-20T19:35:00Z,300,66.3
66.11,66.11,66.11,1,66.11,2022-01-20T20:05:00Z,100,66.11
66.05,66.05,66.05,2,66.05,2022-01-20T20:15:00Z,661,66.05
66.04,66.04,66.04,1,66.04,2022-01-20T20:25:00Z,100,66.04
66.04,66.04,66.01,11,66.04,2022-01-20T20:30:00Z,1574,66.04
65.94,65.98,65.94,3,65.98,2022-01-20T20:35:00Z,1300,65.967692
65.99,65.99,65.99,3,65.99,2022-01-20T20:50:00Z,304,65.99
65.86,65.87,65.86,3,65.87,2022-01-20T20:55:00Z,234,65.86
65.85,65.85,65.85,1,65.85,2022-01-20T21:00:00Z,414,65.85
66.58,66.58,66.58,2,66.58,2022-01-21T14:30:00Z,218,66.58
66.51,66.51,66.51,2,66.51,2022-01-21T14:45:00Z,130,66.51
66.5,66.5,66.49,6,66.5,2022-01-21T15:00:00Z,388,66.497423
66.35,66.35,66.33,4,66.33,2022-01-21T15:20:00Z,621,66.333221
66.46,66.46,66.46,1,66.46,2022-01-21T15:40:00Z,122,66.46
66.54,66.54,66.54,1,66.54,2022-01-21T15:45:00Z,200,66.54
66.58,66.58,66.58,1,66.58,2022-01-21T16:05:00Z,100,66.58
66.55,66.55,66.55,1,66.55,2022-01-21T16:15:00Z,100,66.55
66.59,66.59,66.59,3,66.59,2022-01-21T16:25:00Z,352,66.59
66.38,66.38,66.38,2,66.38,2022-01-21T16:55:00Z,200,66.38
66.43,66.43,66.43,5,66.43,2022-01-21T17:35:00Z,276,66.43
66.35,66.37,66.35,3,66.37,2022-01-21T18:25:00Z,780,66.357179
66.38,66.38,66.38,1,66.38,2022-01-21T18:55:00Z,500,66.38
66.34,66.4,66.34,21,66.4,2022-01-21T19:10:00Z,2532,66.356943
66.33,66.34,66.33,7,66.33,2022-01-21T19:25:00Z,1859,66.33
66.22,66.22,66.22,2,66.22,2022-01-21T19:35:00Z,593,66.22
66.08,66.08,66.06,2,66.06,2022-01-21T20:30:00Z,200,66.07
