,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,-758550.0,-647443.0,-1140025.0,-1078602.356851,-1998433.0
TaxRateForCalcs,0.195,0.179,0.155,0.088986,0.191
NormalizedEBITDA,123428000.0,64501000.0,58848000.0,77251000.0,99374000.0
TotalUnusualItems,-3890000.0,-3617000.0,-7355000.0,-12121000.0,-10463000.0
TotalUnusualItemsExcludingGoodwill,-3890000.0,-3617000.0,-7355000.0,-12121000.0,-10463000.0
NetIncomeFromContinuingOperationNetMinorityInterest,75898000.0,27381000.0,22581000.0,36180000.0,51826000.0
ReconciledDepreciation,12431000.0,13891000.0,10715000.0,11353000.0,11713000.0
ReconciledCostOfRevenue,285833000.0,261910000.0,259041000.0,274525000.0,301930000.0
EBITDA,119538000.0,60884000.0,51493000.0,65130000.0,88911000.0
EBIT,107107000.0,46993000.0,40778000.0,53777000.0,77198000.0
NetInterestIncome,-12859000.0,-13654000.0,-14052000.0,-14063000.0,-13149000.0
InterestExpense,12859000.0,13654000.0,14052000.0,14063000.0,13149000.0
NormalizedIncome,79029450.0,30350557.0,28795975.0,47222397.643149,60290567.0
NetIncomeFromContinuingAndDiscontinuedOperation,75898000.0,27381000.0,22581000.0,36180000.0,51826000.0
TotalExpenses,438797000.0,441101000.0,426676000.0,418749000.0,470950000.0
TotalOperatingIncomeAsReported,106927000.0,46845000.0,40641000.0,53713000.0,77193000.0
DilutedAverageShares,23813000.0,24041000.0,24134000.0,,24078000.0
BasicAverageShares,23743000.0,23918000.0,24049000.0,,23991000.0
DilutedEPS,3.19,1.14,0.94,,2.15
BasicEPS,3.2,1.14,0.94,,2.16
DilutedNIAvailtoComStockholders,75898000.0,27381000.0,22581000.0,36180000.0,51826000.0
NetIncomeCommonStockholders,75898000.0,27381000.0,22581000.0,36180000.0,51826000.0
NetIncome,75898000.0,27381000.0,22581000.0,36180000.0,51826000.0
NetIncomeIncludingNoncontrollingInterests,75898000.0,27381000.0,22581000.0,36180000.0,51826000.0
NetIncomeContinuousOperations,75898000.0,27381000.0,22581000.0,36180000.0,51826000.0
TaxProvision,18350000.0,5958000.0,4145000.0,3534000.0,12223000.0
PretaxIncome,94248000.0,33339000.0,26726000.0,39714000.0,64049000.0
OtherIncomeExpense,-3710000.0,-3469000.0,-7218000.0,-12057000.0,-10458000.0
OtherNonOperatingIncomeExpenses,180000.0,148000.0,137000.0,64000.0,5000.0
SpecialIncomeCharges,-3890000.0,-3617000.0,-7355000.0,-12121000.0,-10463000.0
RestructuringAndMergernAcquisition,3890000.0,3617000.0,7355000.0,12121000.0,10463000.0
NetNonOperatingInterestIncomeExpense,-12859000.0,-13654000.0,-14052000.0,-14063000.0,-13149000.0
InterestExpenseNonOperating,12859000.0,13654000.0,14052000.0,14063000.0,13149000.0
OperatingIncome,110817000.0,50462000.0,47996000.0,65834000.0,87656000.0
OperatingExpense,152964000.0,179191000.0,167635000.0,144224000.0,169020000.0
SellingGeneralAndAdministration,152964000.0,179191000.0,167635000.0,144224000.0,169020000.0
GrossProfit,263781000.0,229653000.0,215631000.0,210058000.0,256676000.0
CostOfRevenue,285833000.0,261910000.0,259041000.0,274525000.0,301930000.0
TotalRevenue,549614000.0,491563000.0,474672000.0,484583000.0,558606000.0
OperatingRevenue,549614000.0,491563000.0,474672000.0,484583000.0,558606000.0
