,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,-47250.0,0.0,0.0,0.0
TaxRateForCalcs,0.21,0.21,0.21,0.21,0.21
NormalizedEBITDA,-9586000.0,-8542000.0,-18218000.0,-14884000.0,-17243000.0
TotalUnusualItems,,-225000.0,,,
TotalUnusualItemsExcludingGoodwill,,-225000.0,,,
NetIncomeFromContinuingOperationNetMinorityInterest,-16413000.0,-16068000.0,-24403000.0,-19813000.0,-23711000.0
ReconciledDepreciation,1636000.0,1611000.0,1491000.0,1201000.0,1269000.0
ReconciledCostOfRevenue,18776000.0,19090000.0,18569000.0,18190000.0,18914000.0
EBITDA,-9586000.0,-8767000.0,-18218000.0,-14884000.0,-17243000.0
EBIT,-11222000.0,-10378000.0,-19709000.0,-16085000.0,-18512000.0
NormalizedIncome,-16413000.0,-15890250.0,-24403000.0,-19813000.0,-23711000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-16413000.0,-16068000.0,-24403000.0,-19813000.0,-23711000.0
TotalExpenses,90897000.0,90050000.0,99167000.0,95709000.0,97538000.0
TotalOperatingIncomeAsReported,-11222000.0,-10603000.0,-19709000.0,-16085000.0,-18512000.0
DilutedAverageShares,36310000.0,35884000.0,35222000.0,34681000.0,34392000.0
BasicAverageShares,36310000.0,35884000.0,35222000.0,34681000.0,34392000.0
DilutedEPS,-0.45,-0.45,-0.69,-0.57,-0.69
BasicEPS,-0.45,-0.45,-0.69,-0.57,-0.69
DilutedNIAvailtoComStockholders,-16413000.0,-16068000.0,-24403000.0,-19813000.0,-23711000.0
NetIncomeCommonStockholders,-16413000.0,-16068000.0,-24403000.0,-19813000.0,-23711000.0
NetIncome,-16413000.0,-16068000.0,-24403000.0,-19813000.0,-23711000.0
NetIncomeIncludingNoncontrollingInterests,-16413000.0,-16068000.0,-24403000.0,-19813000.0,-23711000.0
NetIncomeContinuousOperations,-16413000.0,-16068000.0,-24403000.0,-19813000.0,-23711000.0
TaxProvision,261000.0,341000.0,199000.0,612000.0,167000.0
PretaxIncome,-16152000.0,-15727000.0,-24204000.0,-19201000.0,-23544000.0
OtherIncomeExpense,-4930000.0,-5349000.0,-4495000.0,-3116000.0,-5032000.0
OtherNonOperatingIncomeExpenses,-4930000.0,-5124000.0,-4495000.0,-3116000.0,-5032000.0
SpecialIncomeCharges,,-225000.0,,,
RestructuringAndMergernAcquisition,,225000.0,,,
OperatingIncome,-11222000.0,-10378000.0,-19709000.0,-16085000.0,-18512000.0
OperatingExpense,72121000.0,70960000.0,80598000.0,77519000.0,78624000.0
ResearchAndDevelopment,19729000.0,20767000.0,23435000.0,21985000.0,24583000.0
SellingGeneralAndAdministration,52392000.0,50193000.0,57163000.0,55534000.0,54041000.0
SellingAndMarketingExpense,40262000.0,6166000.0,43162000.0,42001000.0,41012000.0
GeneralAndAdministrativeExpense,12130000.0,44027000.0,14001000.0,13533000.0,13029000.0
OtherGandA,12130000.0,3793000.0,14001000.0,13533000.0,13029000.0
InsuranceAndClaims,,2400000.0,,,
SalariesAndWages,,37834000.0,,,
GrossProfit,60899000.0,60582000.0,60889000.0,61434000.0,60112000.0
CostOfRevenue,18776000.0,19090000.0,18569000.0,18190000.0,18914000.0
TotalRevenue,79675000.0,79672000.0,79458000.0,79624000.0,79026000.0
OperatingRevenue,79675000.0,79672000.0,79458000.0,79624000.0,79026000.0
