,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,-107115000.0
TaxRateForCalcs,0.090611,0.184,0.184,0.384,0.185
TotalUnusualItems,,,,0.0,-579000000.0
TotalUnusualItemsExcludingGoodwill,,,,0.0,-579000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,1354000000.0,2191000000.0,2133000000.0,1732000000.0,2055000000.0
ReconciledDepreciation,590000000.0,412000000.0,412000000.0,406000000.0,394000000.0
NetInterestIncome,4672000000.0,4580000000.0,4466000000.0,4569000000.0,4622000000.0
InterestExpense,10437000000.0,10109000000.0,9404000000.0,8587000000.0,6496000000.0
InterestIncome,15109000000.0,14689000000.0,13870000000.0,13156000000.0,11118000000.0
NormalizedIncome,1354000000.0,2191000000.0,2133000000.0,1732000000.0,2526885000.0
NetIncomeFromContinuingAndDiscontinuedOperation,1354000000.0,2191000000.0,2133000000.0,1732000000.0,2055000000.0
DilutedAverageShares,,1214000000.0,1197000000.0,1199000000.0,1199000000.0
BasicAverageShares,,1199000000.0,1192000000.0,1192000000.0,1192000000.0
DilutedEPS,,1.72,1.69,1.36,1.63
BasicEPS,,1.74,1.7,1.37,1.64
DilutedNIAvailtoComStockholders,1233000000.0,2088000000.0,2018000000.0,1627000000.0,1953000000.0
AverageDilutionEarnings,-12000000.0,2000000.0,-11000000.0,-4000000.0,4000000.0
NetIncomeCommonStockholders,1245000000.0,2086000000.0,2029000000.0,1631000000.0,1949000000.0
PreferredStockDividends,109000000.0,105000000.0,104000000.0,101000000.0,106000000.0
NetIncome,1354000000.0,2191000000.0,2133000000.0,1732000000.0,2055000000.0
MinorityInterests,-31000000.0,-21000000.0,-26000000.0,-40000000.0,-38000000.0
NetIncomeIncludingNoncontrollingInterests,1385000000.0,2212000000.0,2159000000.0,1772000000.0,2093000000.0
NetIncomeContinuousOperations,1385000000.0,2212000000.0,2159000000.0,1772000000.0,2093000000.0
TaxProvision,138000000.0,497000000.0,485000000.0,1106000000.0,475000000.0
PretaxIncome,1523000000.0,2709000000.0,2644000000.0,2878000000.0,2568000000.0
SpecialIncomeCharges,,,,0.0,-579000000.0
GainOnSaleOfBusiness,,,,0.0,-361000000.0
OtherSpecialCharges,,,,,133000000.0
RestructuringAndMergernAcquisition,,,,0.0,85000000.0
GainOnSaleOfSecurity,-1000000.0,30000000.0,56000000.0,44000000.0,71000000.0
DepreciationAmortizationDepletionIncomeStatement,590000000.0,412000000.0,412000000.0,406000000.0,394000000.0
DepreciationAndAmortizationInIncomeStatement,590000000.0,412000000.0,412000000.0,406000000.0,394000000.0
SellingGeneralAndAdministration,2611000000.0,2521000000.0,2564000000.0,2476000000.0,2327000000.0
SellingAndMarketingExpense,159000000.0,142000000.0,139000000.0,136000000.0,140000000.0
GeneralAndAdministrativeExpense,2452000000.0,2379000000.0,2425000000.0,2340000000.0,2187000000.0
SalariesAndWages,2452000000.0,2379000000.0,2425000000.0,2340000000.0,2187000000.0
TotalRevenue,7923000000.0,8035000000.0,7865000000.0,7964000000.0,7577000000.0
OperatingRevenue,7923000000.0,8035000000.0,7865000000.0,7964000000.0,7577000000.0
