,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.3007,0.2586,0.2886,0.292344
NetIncomeFromContinuingOperationNetMinorityInterest,11045000.0,12729000.0,13161000.0,13282000.0
ReconciledDepreciation,403000.0,405000.0,419000.0,410000.0
NetInterestIncome,27476000.0,27578000.0,29148000.0,29293000.0
InterestExpense,17622000.0,15215000.0,11163000.0,8267000.0
InterestIncome,45098000.0,42793000.0,40311000.0,37560000.0
NormalizedIncome,11045000.0,12729000.0,13161000.0,13282000.0
NetIncomeFromContinuingAndDiscontinuedOperation,11045000.0,12729000.0,13161000.0,13282000.0
DilutedAverageShares,17194825.0,17168995.0,17194884.0,17179863.0
BasicAverageShares,17175034.0,17165344.0,17150174.0,17143920.0
DilutedEPS,0.64,0.74,0.77,0.77
BasicEPS,0.64,0.74,0.77,0.77
DilutedNIAvailtoComStockholders,11045000.0,12729000.0,13161000.0,13282000.0
NetIncomeCommonStockholders,11045000.0,12729000.0,13161000.0,13282000.0
NetIncome,11045000.0,12729000.0,13161000.0,13282000.0
NetIncomeIncludingNoncontrollingInterests,11045000.0,12729000.0,13161000.0,13282000.0
NetIncomeContinuousOperations,11045000.0,12729000.0,13161000.0,13282000.0
TaxProvision,4750000.0,4440000.0,5340000.0,5487000.0
PretaxIncome,15795000.0,17169000.0,18501000.0,18769000.0
GainOnSaleOfSecurity,0.0,0.0,0.0,0.0
SellingGeneralAndAdministration,7786000.0,7564000.0,7438000.0,6511000.0
SellingAndMarketingExpense,535000.0,733000.0,418000.0,568000.0
GeneralAndAdministrativeExpense,7251000.0,6831000.0,7020000.0,5943000.0
InsuranceAndClaims,375000.0,410000.0,402000.0,245000.0
SalariesAndWages,6876000.0,6421000.0,6618000.0,5698000.0
TotalRevenue,28515000.0,30074000.0,30264000.0,30378000.0
OperatingRevenue,28515000.0,30074000.0,30264000.0,30378000.0
