,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-1489200.0,0.0,-117148467.43295,-145800.0,-170800.0
TaxRateForCalcs,0.219,0.23,0.114795,0.243,0.244
NormalizedEBITDA,383900000.0,360500000.0,469400000.0,429300000.0,406000000.0
TotalUnusualItems,-6800000.0,,-1020500000.0,-600000.0,-700000.0
TotalUnusualItemsExcludingGoodwill,-6800000.0,,-1020500000.0,-600000.0,-700000.0
NetIncomeFromContinuingOperationNetMinorityInterest,194900000.0,183600000.0,-600700000.0,208500000.0,191100000.0
ReconciledDepreciation,92600000.0,90000000.0,92200000.0,115400000.0,112700000.0
ReconciledCostOfRevenue,1161400000.0,1100200000.0,1390300000.0,1400700000.0,1446900000.0
EBITDA,377100000.0,360500000.0,-551100000.0,428700000.0,405300000.0
EBIT,284500000.0,270500000.0,-643300000.0,313300000.0,292600000.0
NetInterestIncome,-54600000.0,-32100000.0,-35300000.0,-37900000.0,-39700000.0
InterestExpense,35100000.0,32100000.0,35300000.0,37900000.0,39700000.0
NormalizedIncome,200210800.0,183600000.0,302651532.56705,208954200.0,191629200.0
NetIncomeFromContinuingAndDiscontinuedOperation,194900000.0,183600000.0,-600700000.0,208500000.0,191100000.0
TotalExpenses,1632900000.0,1501700000.0,1847800000.0,1897800000.0,1911000000.0
TotalOperatingIncomeAsReported,298900000.0,303500000.0,-633500000.0,317900000.0,293400000.0
DilutedAverageShares,102200000.0,102500000.0,105400000.0,106600000.0,106500000.0
BasicAverageShares,102100000.0,102400000.0,105400000.0,106500000.0,106500000.0
DilutedEPS,1.9,1.79,-5.69,1.95,1.79
BasicEPS,1.91,1.79,-5.69,1.96,1.79
DilutedNIAvailtoComStockholders,194800000.0,183500000.0,-599900000.0,208300000.0,190800000.0
NetIncomeCommonStockholders,194800000.0,183500000.0,-599900000.0,208300000.0,190800000.0
OtherunderPreferredStockDividend,100000.0,100000.0,-800000.0,200000.0,300000.0
NetIncome,194900000.0,183600000.0,-600700000.0,208500000.0,191100000.0
NetIncomeIncludingNoncontrollingInterests,194900000.0,183600000.0,-600700000.0,208500000.0,191100000.0
NetIncomeContinuousOperations,194900000.0,183600000.0,-600700000.0,208500000.0,191100000.0
TaxProvision,54500000.0,54800000.0,-77900000.0,66900000.0,61800000.0
PretaxIncome,249400000.0,238400000.0,-678600000.0,275400000.0,252900000.0
OtherIncomeExpense,-1700000.0,-33000000.0,-1030300000.0,-5200000.0,-1500000.0
OtherNonOperatingIncomeExpenses,5100000.0,-33000000.0,-9800000.0,-4600000.0,-800000.0
SpecialIncomeCharges,-6800000.0,,-1020500000.0,-600000.0,-700000.0
ImpairmentOfCapitalAssets,,,0.0,0.0,
RestructuringAndMergernAcquisition,6800000.0,,2000000.0,600000.0,700000.0
NetNonOperatingInterestIncomeExpense,-54600000.0,-32100000.0,-35300000.0,-37900000.0,-39700000.0
TotalOtherFinanceCost,19500000.0,,,,
InterestExpenseNonOperating,35100000.0,32100000.0,35300000.0,37900000.0,39700000.0
OperatingIncome,305700000.0,303500000.0,387000000.0,318500000.0,294100000.0
OperatingExpense,418500000.0,351300000.0,405400000.0,437300000.0,407000000.0
OtherOperatingExpenses,45400000.0,-2100000.0,-10700000.0,800000.0,-2900000.0
DepreciationAmortizationDepletionIncomeStatement,39600000.0,39800000.0,40100000.0,55600000.0,55600000.0
DepreciationAndAmortizationInIncomeStatement,39600000.0,39800000.0,40100000.0,55600000.0,55600000.0
Amortization,39600000.0,39800000.0,40100000.0,55600000.0,55600000.0
AmortizationOfIntangiblesIncomeStatement,39600000.0,39800000.0,40100000.0,55600000.0,55600000.0
SellingGeneralAndAdministration,333500000.0,313600000.0,376000000.0,380900000.0,354300000.0
GrossProfit,724200000.0,654800000.0,792400000.0,755800000.0,701100000.0
CostOfRevenue,1214400000.0,1150400000.0,1442400000.0,1460500000.0,1504000000.0
TotalRevenue,1938600000.0,1805200000.0,2234800000.0,2216300000.0,2205100000.0
OperatingRevenue,1938600000.0,1805200000.0,2234800000.0,2216300000.0,2205100000.0
