,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,-2400000.0,2400000.0,2000000.0,-188000000.0,0.0
TaxRateForCalcs,0.4,0.4,0.4,0.4,0.0
NormalizedEBITDA,7000000.0,-42000000.0,5000000.0,441000000.0,-32000000.0
TotalUnusualItems,-6000000.0,6000000.0,5000000.0,-470000000.0,2000000.0
TotalUnusualItemsExcludingGoodwill,-6000000.0,6000000.0,5000000.0,-470000000.0,2000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-21000000.0,-42000000.0,-11000000.0,-495000000.0,-4000000.0
ReconciledDepreciation,14000000.0,16000000.0,16000000.0,20000000.0,28000000.0
ReconciledCostOfRevenue,47000000.0,45000000.0,193000000.0,49000000.0,58000000.0
EBITDA,1000000.0,-36000000.0,10000000.0,-29000000.0,-30000000.0
EBIT,-13000000.0,-52000000.0,-6000000.0,-49000000.0,-58000000.0
NetInterestIncome,,,-2000000.0,,
InterestExpense,,,2000000.0,,
NormalizedIncome,-17400000.0,-45600000.0,-14000000.0,-213000000.0,-6000000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-21000000.0,-42000000.0,-11000000.0,-495000000.0,-4000000.0
TotalExpenses,188000000.0,184000000.0,362000000.0,200000000.0,227000000.0
TotalOperatingIncomeAsReported,-11000000.0,-47000000.0,-11000000.0,-499000000.0,-2000000.0
DilutedAverageShares,638470000.0,583524000.0,582812000.0,581493000.0,639781000.0
BasicAverageShares,584331000.0,583524000.0,582812000.0,581493000.0,578948000.0
DilutedEPS,-0.05,-0.07,-0.02,-0.85,-0.09
BasicEPS,-0.04,-0.07,-0.02,-0.85,-0.01
DilutedNIAvailtoComStockholders,-33000000.0,-42000000.0,-11000000.0,-520000000.0,-58000000.0
AverageDilutionEarnings,-12000000.0,0.0,0.0,-25000000.0,-54000000.0
NetIncomeCommonStockholders,-21000000.0,-42000000.0,-11000000.0,-495000000.0,-4000000.0
NetIncome,-21000000.0,-42000000.0,-11000000.0,-495000000.0,-4000000.0
NetIncomeIncludingNoncontrollingInterests,-21000000.0,-42000000.0,-11000000.0,-495000000.0,-4000000.0
NetIncomeContinuousOperations,-21000000.0,-42000000.0,-11000000.0,-495000000.0,-4000000.0
TaxProvision,15000000.0,2000000.0,3000000.0,2000000.0,4000000.0
PretaxIncome,-6000000.0,-40000000.0,-8000000.0,-493000000.0,0.0
OtherIncomeExpense,7000000.0,12000000.0,-17000000.0,-444000000.0,58000000.0
OtherNonOperatingIncomeExpenses,13000000.0,6000000.0,-22000000.0,26000000.0,56000000.0
SpecialIncomeCharges,-11000000.0,-1000000.0,0.0,-476000000.0,0.0
GainOnSaleOfPPE,0.0,0.0,,0.0,0.0
OtherSpecialCharges,,,,0.0,
ImpairmentOfCapitalAssets,11000000.0,1000000.0,,476000000.0,0.0
GainOnSaleOfSecurity,5000000.0,7000000.0,5000000.0,6000000.0,2000000.0
NetNonOperatingInterestIncomeExpense,,,-2000000.0,,
InterestExpenseNonOperating,,,2000000.0,,
OperatingIncome,-13000000.0,-52000000.0,11000000.0,-49000000.0,-58000000.0
OperatingExpense,140000000.0,137000000.0,168000000.0,149000000.0,167000000.0
DepreciationAmortizationDepletionIncomeStatement,13000000.0,14000000.0,15000000.0,18000000.0,26000000.0
DepreciationAndAmortizationInIncomeStatement,13000000.0,14000000.0,15000000.0,18000000.0,26000000.0
Amortization,13000000.0,14000000.0,12000000.0,16000000.0,26000000.0
AmortizationOfIntangiblesIncomeStatement,13000000.0,14000000.0,12000000.0,16000000.0,26000000.0
DepreciationIncomeStatement,,,3000000.0,2000000.0,2000000.0
ResearchAndDevelopment,42000000.0,50000000.0,54000000.0,48000000.0,52000000.0
SellingGeneralAndAdministration,85000000.0,73000000.0,99000000.0,83000000.0,89000000.0
GeneralAndAdministrativeExpense,85000000.0,73000000.0,99000000.0,83000000.0,89000000.0
OtherGandA,85000000.0,73000000.0,99000000.0,83000000.0,89000000.0
GrossProfit,127000000.0,85000000.0,179000000.0,100000000.0,109000000.0
CostOfRevenue,48000000.0,47000000.0,194000000.0,51000000.0,60000000.0
TotalRevenue,175000000.0,132000000.0,373000000.0,151000000.0,169000000.0
OperatingRevenue,175000000.0,132000000.0,373000000.0,151000000.0,169000000.0
