,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,751088.0,-1552025.096525,416010.0,-886620.0
TaxRateForCalcs,0.092,0.21139,0.21,0.21
NormalizedEBITDA,-4433000.0,7444000.0,-3755000.0,-102000.0
TotalUnusualItems,8164000.0,-7342000.0,1981000.0,-4222000.0
TotalUnusualItemsExcludingGoodwill,8164000.0,-7342000.0,1981000.0,-4222000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-1307000.0,-1634000.0,-11423000.0,-13608000.0
ReconciledDepreciation,2948000.0,5443000.0,5409000.0,5664000.0
ReconciledCostOfRevenue,51100000.0,-67297000.0,95563000.0,102303000.0
EBITDA,3731000.0,102000.0,-1774000.0,-4324000.0
EBIT,783000.0,-5341000.0,-7183000.0,-9988000.0
NetInterestIncome,-2222000.0,3269000.0,-4210000.0,-3580000.0
InterestExpense,2222000.0,-3269000.0,4210000.0,3580000.0
NormalizedIncome,-8719912.0,4155974.903475,-12987990.0,-10272620.0
NetIncomeFromContinuingAndDiscontinuedOperation,-1307000.0,-46776000.0,-11423000.0,-13608000.0
TotalExpenses,90761000.0,-40579000.0,134427000.0,139355000.0
TotalOperatingIncomeAsReported,-2088000.0,-308000.0,-9636000.0,-6718000.0
DilutedAverageShares,20366017.0,,19923577.0,18723957.0
BasicAverageShares,20366017.0,,19923577.0,18723957.0
DilutedEPS,-0.06,,-0.57,-0.73
BasicEPS,-0.06,,-0.57,-0.73
DilutedNIAvailtoComStockholders,-1307000.0,-46776000.0,-11423000.0,-13608000.0
NetIncomeCommonStockholders,-1307000.0,-46776000.0,-11423000.0,-13608000.0
NetIncome,-1307000.0,-46776000.0,-11423000.0,-13608000.0
NetIncomeIncludingNoncontrollingInterests,-1307000.0,-46776000.0,-11423000.0,-13608000.0
NetIncomeDiscontinuousOperations,0.0,,,
NetIncomeContinuousOperations,-1307000.0,-1634000.0,-11423000.0,-13608000.0
TaxProvision,-132000.0,-438000.0,30000.0,40000.0
PretaxIncome,-1439000.0,-2072000.0,-11393000.0,-13568000.0
OtherIncomeExpense,9656000.0,-7578000.0,3010000.0,-3325000.0
OtherNonOperatingIncomeExpenses,1492000.0,-236000.0,1029000.0,897000.0
SpecialIncomeCharges,6785000.0,-2545000.0,557000.0,-55000.0
GainOnSaleOfPPE,6785000.0,-2545000.0,557000.0,-55000.0
GainOnSaleOfSecurity,1379000.0,-4797000.0,1424000.0,-4167000.0
NetNonOperatingInterestIncomeExpense,-2222000.0,3269000.0,-4210000.0,-3580000.0
InterestExpenseNonOperating,2222000.0,-3269000.0,4210000.0,3580000.0
OperatingIncome,-8873000.0,2237000.0,-10193000.0,-6663000.0
OperatingExpense,39661000.0,26718000.0,38864000.0,37052000.0
SellingGeneralAndAdministration,39661000.0,26718000.0,38864000.0,37052000.0
SellingAndMarketingExpense,26829000.0,20015000.0,28325000.0,27220000.0
GeneralAndAdministrativeExpense,12832000.0,6703000.0,10539000.0,9832000.0
OtherGandA,12832000.0,6703000.0,10539000.0,9832000.0
GrossProfit,30788000.0,28955000.0,28671000.0,30389000.0
CostOfRevenue,51100000.0,-67297000.0,95563000.0,102303000.0
TotalRevenue,81888000.0,-38342000.0,124234000.0,132692000.0
OperatingRevenue,81888000.0,-38342000.0,124234000.0,132692000.0
