,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-7062.049925,-31765230.0,0.0,0.0,0.0
TaxRateForCalcs,0.190866,0.21,0.206,0.186,0.179369
NormalizedEBITDA,137666000.0,164929000.0,253386000.0,173719000.0,184551000.0
TotalUnusualItems,-37000.0,-151263000.0,,,
TotalUnusualItemsExcludingGoodwill,-37000.0,-151263000.0,,,
NetIncomeFromContinuingOperationNetMinorityInterest,70338000.0,-14963000.0,167465000.0,106860000.0,117557000.0
ReconciledDepreciation,35821000.0,27242000.0,27856000.0,28281000.0,29780000.0
ReconciledCostOfRevenue,653649000.0,709430000.0,859605000.0,752916000.0,773139000.0
EBITDA,137629000.0,13666000.0,253386000.0,173719000.0,184551000.0
EBIT,101808000.0,-13576000.0,225530000.0,145438000.0,154771000.0
NetInterestIncome,-14878000.0,-14987000.0,-14711000.0,-14124000.0,-11519000.0
InterestExpense,14878000.0,14987000.0,14711000.0,14124000.0,11519000.0
NormalizedIncome,70367937.950075,104534770.0,167465000.0,106860000.0,117557000.0
NetIncomeFromContinuingAndDiscontinuedOperation,70338000.0,-14963000.0,167465000.0,106860000.0,117557000.0
TotalExpenses,888664000.0,949593000.0,1120530000.0,1012413000.0,1021572000.0
TotalOperatingIncomeAsReported,94549000.0,-19072000.0,218796000.0,136427000.0,150412000.0
DilutedAverageShares,104900000.0,104286000.0,105571000.0,105577000.0,105325000.0
BasicAverageShares,104200000.0,104286000.0,104650000.0,104501000.0,104488000.0
DilutedEPS,0.67,-0.14,1.59,1.01,1.12
BasicEPS,0.67,-0.14,1.6,1.02,1.13
DilutedNIAvailtoComStockholders,70338000.0,-14963000.0,167465000.0,106860000.0,117557000.0
NetIncomeCommonStockholders,70338000.0,-14963000.0,167465000.0,106860000.0,117557000.0
NetIncome,70338000.0,-14963000.0,167465000.0,106860000.0,117557000.0
NetIncomeIncludingNoncontrollingInterests,70338000.0,-14963000.0,167465000.0,106860000.0,117557000.0
NetIncomeContinuousOperations,70338000.0,-14963000.0,167465000.0,106860000.0,117557000.0
TaxProvision,16592000.0,-13600000.0,43354000.0,24454000.0,25695000.0
PretaxIncome,86930000.0,-28563000.0,210819000.0,131314000.0,143252000.0
OtherIncomeExpense,7222000.0,-145767000.0,6734000.0,9011000.0,4359000.0
OtherNonOperatingIncomeExpenses,7259000.0,5496000.0,6734000.0,9011000.0,4359000.0
SpecialIncomeCharges,-37000.0,-151263000.0,,,
WriteOff,,151263000.0,,,
NetNonOperatingInterestIncomeExpense,-14878000.0,-14987000.0,-14711000.0,-14124000.0,-11519000.0
InterestExpenseNonOperating,14878000.0,14987000.0,14711000.0,14124000.0,11519000.0
OperatingIncome,94586000.0,132191000.0,218796000.0,136427000.0,150412000.0
OperatingExpense,235015000.0,240163000.0,260925000.0,259497000.0,248433000.0
SellingGeneralAndAdministration,235015000.0,240163000.0,260925000.0,259497000.0,248433000.0
GrossProfit,329601000.0,372354000.0,479721000.0,395924000.0,398845000.0
CostOfRevenue,653649000.0,709430000.0,859605000.0,752916000.0,773139000.0
TotalRevenue,983250000.0,1081784000.0,1339326000.0,1148840000.0,1171984000.0
OperatingRevenue,983250000.0,1081784000.0,1339326000.0,1148840000.0,1171984000.0
