,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-2962500.0,-2093023.255814,271493.21267,-1050000.0,909090.909091
TaxRateForCalcs,0.246875,0.139535,0.271493,0.21,0.181818
NormalizedEBITDA,382000000.0,310000000.0,249000000.0,321000000.0,288000000.0
TotalUnusualItems,-12000000.0,-15000000.0,1000000.0,-5000000.0,5000000.0
TotalUnusualItemsExcludingGoodwill,-12000000.0,-15000000.0,1000000.0,-5000000.0,5000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,241000000.0,222000000.0,161000000.0,293000000.0,198000000.0
ReconciledDepreciation,36000000.0,33000000.0,33000000.0,37000000.0,37000000.0
ReconciledCostOfRevenue,101000000.0,105000000.0,104000000.0,97000000.0,93000000.0
EBITDA,370000000.0,295000000.0,250000000.0,316000000.0,293000000.0
EBIT,334000000.0,262000000.0,217000000.0,279000000.0,256000000.0
NetInterestIncome,-1000000.0,9000000.0,2000000.0,-2000000.0,-20000000.0
InterestExpense,,,,2000000.0,20000000.0
InterestIncome,,9000000.0,2000000.0,,
NormalizedIncome,250037500.0,234906976.744186,160271493.21267,296950000.0,193909090.909091
NetIncomeFromContinuingAndDiscontinuedOperation,241000000.0,222000000.0,161000000.0,293000000.0,198000000.0
TotalExpenses,1080000000.0,1083000000.0,1052000000.0,1041000000.0,1024000000.0
TotalOperatingIncomeAsReported,334000000.0,262000000.0,217000000.0,277000000.0,256000000.0
DilutedAverageShares,216000000.0,215000000.0,216000000.0,217000000.0,217000000.0
BasicAverageShares,214000000.0,214000000.0,215000000.0,216000000.0,216000000.0
DilutedEPS,1.12,1.03,0.75,1.35,0.91
BasicEPS,1.13,1.04,0.75,1.36,0.92
DilutedNIAvailtoComStockholders,241000000.0,222000000.0,161000000.0,293000000.0,198000000.0
NetIncomeCommonStockholders,241000000.0,222000000.0,161000000.0,293000000.0,198000000.0
NetIncome,241000000.0,222000000.0,161000000.0,293000000.0,198000000.0
NetIncomeIncludingNoncontrollingInterests,241000000.0,222000000.0,161000000.0,293000000.0,198000000.0
NetIncomeContinuousOperations,241000000.0,222000000.0,161000000.0,293000000.0,198000000.0
TaxProvision,79000000.0,36000000.0,60000000.0,-16000000.0,44000000.0
PretaxIncome,320000000.0,258000000.0,221000000.0,277000000.0,242000000.0
OtherIncomeExpense,-13000000.0,-13000000.0,2000000.0,2000000.0,6000000.0
OtherNonOperatingIncomeExpenses,-1000000.0,2000000.0,1000000.0,7000000.0,1000000.0
GainOnSaleOfSecurity,-12000000.0,-15000000.0,1000000.0,-5000000.0,5000000.0
NetNonOperatingInterestIncomeExpense,-1000000.0,9000000.0,2000000.0,-2000000.0,-20000000.0
TotalOtherFinanceCost,1000000.0,,,,20000000.0
InterestExpenseNonOperating,,,,2000000.0,20000000.0
InterestIncomeNonOperating,,9000000.0,2000000.0,,
OperatingIncome,334000000.0,262000000.0,217000000.0,277000000.0,256000000.0
OperatingExpense,953000000.0,956000000.0,925000000.0,917000000.0,904000000.0
DepreciationAmortizationDepletionIncomeStatement,10000000.0,11000000.0,10000000.0,10000000.0,10000000.0
DepreciationAndAmortizationInIncomeStatement,10000000.0,11000000.0,10000000.0,10000000.0,10000000.0
Amortization,10000000.0,11000000.0,10000000.0,10000000.0,10000000.0
AmortizationOfIntangiblesIncomeStatement,10000000.0,11000000.0,10000000.0,10000000.0,10000000.0
ResearchAndDevelopment,339000000.0,355000000.0,327000000.0,313000000.0,311000000.0
SellingGeneralAndAdministration,604000000.0,590000000.0,588000000.0,594000000.0,583000000.0
SellingAndMarketingExpense,439000000.0,449000000.0,394000000.0,439000000.0,454000000.0
GeneralAndAdministrativeExpense,165000000.0,141000000.0,194000000.0,155000000.0,129000000.0
OtherGandA,165000000.0,141000000.0,110000000.0,155000000.0,129000000.0
SalariesAndWages,,,84000000.0,,
GrossProfit,1287000000.0,1218000000.0,1142000000.0,1194000000.0,1160000000.0
CostOfRevenue,127000000.0,127000000.0,127000000.0,124000000.0,120000000.0
TotalRevenue,1414000000.0,1345000000.0,1269000000.0,1318000000.0,1280000000.0
OperatingRevenue,1326000000.0,1284000000.0,1207000000.0,1228000000.0,1204000000.0
