,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-22008564.0,-64050.0,-153468.0,0.0,0.0
TaxRateForCalcs,0.018,0.21,0.348,0.345353,0.013
NormalizedEBITDA,42316000.0,75260000.0,80868000.0,125236000.0,96790000.0
TotalUnusualItems,-1222698000.0,-305000.0,-441000.0,0.0,0.0
TotalUnusualItemsExcludingGoodwill,-1222698000.0,-305000.0,-441000.0,0.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-1241137000.0,-14606000.0,-1892000.0,32732000.0,19920000.0
ReconciledDepreciation,50674000.0,48664000.0,49255000.0,50229000.0,48029000.0
ReconciledCostOfRevenue,944165000.0,937730000.0,951426000.0,950680000.0,903543000.0
EBITDA,-1180382000.0,74955000.0,80427000.0,125236000.0,96790000.0
EBIT,-1231056000.0,26291000.0,31172000.0,75007000.0,48761000.0
NetInterestIncome,-35418000.0,-36729000.0,-36025000.0,-32137000.0,-27177000.0
InterestExpense,36557000.0,37493000.0,37202000.0,32882000.0,27307000.0
InterestIncome,1139000.0,764000.0,1177000.0,745000.0,130000.0
NormalizedIncome,-40447564.0,-14365050.0,-1604468.0,32732000.0,19920000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-1241137000.0,-14606000.0,-1892000.0,32732000.0,19920000.0
TotalExpenses,1503776000.0,1506697000.0,1528291000.0,1500399000.0,1453165000.0
TotalOperatingIncomeAsReported,-1232134000.0,24037000.0,27617000.0,77560000.0,48055000.0
DilutedAverageShares,267852000.0,267163000.0,266485000.0,266297000.0,265935000.0
BasicAverageShares,267852000.0,267163000.0,266485000.0,265918000.0,265689000.0
DilutedEPS,-4.63,-0.05,-0.01,0.12,0.07
BasicEPS,-4.63,-0.05,-0.01,0.12,0.07
DilutedNIAvailtoComStockholders,-1241137000.0,-14606000.0,-1892000.0,32732000.0,19920000.0
NetIncomeCommonStockholders,-1241137000.0,-14606000.0,-1892000.0,32732000.0,19920000.0
NetIncome,-1241137000.0,-14606000.0,-1892000.0,32732000.0,19920000.0
MinorityInterests,0.0,0.0,0.0,0.0,0.0
NetIncomeIncludingNoncontrollingInterests,-1241137000.0,-14606000.0,-1892000.0,32732000.0,19920000.0
NetIncomeContinuousOperations,-1241137000.0,-14606000.0,-1892000.0,32732000.0,19920000.0
EarningsFromEquityInterestNetOfTax,3574000.0,3328000.0,3130000.0,5155000.0,2627000.0
TaxProvision,-22902000.0,6732000.0,-1008000.0,14548000.0,4161000.0
PretaxIncome,-1267613000.0,-11202000.0,-6030000.0,42125000.0,21454000.0
OtherIncomeExpense,-1222585000.0,1490000.0,2378000.0,-3298000.0,576000.0
OtherNonOperatingIncomeExpenses,113000.0,1795000.0,2819000.0,-3298000.0,576000.0
SpecialIncomeCharges,-1222698000.0,-305000.0,-441000.0,0.0,0.0
OtherSpecialCharges,174000.0,305000.0,441000.0,,
ImpairmentOfCapitalAssets,1222524000.0,,,,0.0
NetNonOperatingInterestIncomeExpense,-35418000.0,-36729000.0,-36025000.0,-32137000.0,-27177000.0
InterestExpenseNonOperating,36557000.0,37493000.0,37202000.0,32882000.0,27307000.0
InterestIncomeNonOperating,1139000.0,764000.0,1177000.0,745000.0,130000.0
OperatingIncome,-9610000.0,24037000.0,27617000.0,77560000.0,48055000.0
OperatingExpense,559611000.0,568967000.0,576865000.0,549719000.0,549622000.0
SellingGeneralAndAdministration,559611000.0,568967000.0,576865000.0,549719000.0,549622000.0
GrossProfit,550001000.0,593004000.0,604482000.0,627279000.0,597677000.0
CostOfRevenue,944165000.0,937730000.0,951426000.0,950680000.0,903543000.0
TotalRevenue,1494166000.0,1530734000.0,1555908000.0,1577959000.0,1501220000.0
OperatingRevenue,1494166000.0,1530734000.0,1555908000.0,1577959000.0,1501220000.0
