,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-185244.360902,-1212600.0,-1100400.0,307000.0,-704419.889503
TaxRateForCalcs,0.205827,0.282,0.393,0.307,0.093923
NormalizedEBITDA,226300000.0,244400000.0,185300000.0,236900000.0,191700000.0
TotalUnusualItems,-900000.0,-4300000.0,-2800000.0,1000000.0,-7500000.0
TotalUnusualItemsExcludingGoodwill,-900000.0,-4300000.0,-2800000.0,1000000.0,-7500000.0
NetIncomeFromContinuingOperationNetMinorityInterest,84500000.0,85300000.0,39800000.0,84600000.0,65600000.0
ReconciledDepreciation,92700000.0,94500000.0,90800000.0,89700000.0,89000000.0
ReconciledCostOfRevenue,274400000.0,272400000.0,250200000.0,256800000.0,268500000.0
EBITDA,225400000.0,240100000.0,182500000.0,237900000.0,184200000.0
EBIT,132700000.0,145600000.0,91700000.0,148200000.0,95200000.0
NetInterestIncome,-26300000.0,-26800000.0,-26100000.0,-26100000.0,-22800000.0
InterestExpense,26300000.0,26800000.0,26100000.0,26100000.0,22800000.0
NormalizedIncome,85214755.639098,88387400.0,41499600.0,83907000.0,72395580.110497
NetIncomeFromContinuingAndDiscontinuedOperation,84500000.0,85300000.0,39800000.0,84600000.0,65600000.0
TotalExpenses,791400000.0,778600000.0,781100000.0,709000000.0,744600000.0
TotalOperatingIncomeAsReported,135700000.0,151600000.0,96300000.0,149500000.0,103500000.0
DilutedAverageShares,49900000.0,49900000.0,49800000.0,49700000.0,49600000.0
BasicAverageShares,49524149.0,49500000.0,49500000.0,49400000.0,49300000.0
DilutedEPS,1.7,1.71,0.8,1.7,1.32
BasicEPS,1.706238,1.72,0.8,1.71,1.330629
DilutedNIAvailtoComStockholders,84500000.0,85300000.0,39800000.0,84600000.0,65600000.0
NetIncomeCommonStockholders,84500000.0,85300000.0,39800000.0,84600000.0,65600000.0
NetIncome,84500000.0,85300000.0,39800000.0,84600000.0,65600000.0
NetIncomeIncludingNoncontrollingInterests,84500000.0,85300000.0,39800000.0,84600000.0,65600000.0
NetIncomeContinuousOperations,84500000.0,85300000.0,39800000.0,84600000.0,65600000.0
TaxProvision,21900000.0,33500000.0,25800000.0,37500000.0,6800000.0
PretaxIncome,106400000.0,118800000.0,65600000.0,122100000.0,72400000.0
OtherIncomeExpense,-3000000.0,-6000000.0,-4600000.0,-1300000.0,-8300000.0
OtherNonOperatingIncomeExpenses,-2100000.0,-1700000.0,-1800000.0,-2300000.0,-800000.0
GainOnSaleOfSecurity,-900000.0,-4300000.0,-2800000.0,1000000.0,-7500000.0
NetNonOperatingInterestIncomeExpense,-26300000.0,-26800000.0,-26100000.0,-26100000.0,-22800000.0
InterestExpenseNonOperating,26300000.0,26800000.0,26100000.0,26100000.0,22800000.0
OperatingIncome,135700000.0,151600000.0,96300000.0,149500000.0,103500000.0
OperatingExpense,470800000.0,458400000.0,486600000.0,409000000.0,433100000.0
DepreciationAmortizationDepletionIncomeStatement,46500000.0,46700000.0,46500000.0,46500000.0,46000000.0
DepreciationAndAmortizationInIncomeStatement,46500000.0,46700000.0,46500000.0,46500000.0,46000000.0
Amortization,46500000.0,46700000.0,46500000.0,46500000.0,46000000.0
AmortizationOfIntangiblesIncomeStatement,46500000.0,46700000.0,46500000.0,46500000.0,46000000.0
ResearchAndDevelopment,36700000.0,36500000.0,32600000.0,31600000.0,29100000.0
SellingGeneralAndAdministration,387600000.0,375200000.0,407500000.0,330900000.0,358000000.0
GeneralAndAdministrativeExpense,,375200000.0,407500000.0,,
OtherGandA,,361500000.0,394100000.0,,
SalariesAndWages,,13700000.0,13400000.0,,
GrossProfit,606500000.0,610000000.0,582900000.0,558500000.0,536600000.0
CostOfRevenue,320600000.0,320200000.0,294500000.0,300000000.0,311500000.0
TotalRevenue,927100000.0,930200000.0,877400000.0,858500000.0,848100000.0
OperatingRevenue,927100000.0,930200000.0,877400000.0,858500000.0,848100000.0
