,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-6090.0,-152250.0,-313320.0,-6259050.0,0.0
TaxRateForCalcs,0.21,0.21,0.21,0.21,0.21
NormalizedEBITDA,-8543000.0,-23169000.0,-27226000.0,-29037000.0,-28837000.0
TotalUnusualItems,-29000.0,-725000.0,-1492000.0,-29805000.0,0.0
TotalUnusualItemsExcludingGoodwill,-29000.0,-725000.0,-1492000.0,-29805000.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-24796000.0,-48508000.0,-46731000.0,-72574000.0,-47305000.0
ReconciledDepreciation,4728000.0,5053000.0,4758000.0,5045000.0,5216000.0
ReconciledCostOfRevenue,80089000.0,77477000.0,73682000.0,75208000.0,74757000.0
EBITDA,-8572000.0,-23894000.0,-28718000.0,-58842000.0,-28837000.0
EBIT,-13300000.0,-28947000.0,-33476000.0,-63887000.0,-34053000.0
NetInterestIncome,-6349000.0,-6306000.0,-6284000.0,-6265000.0,-6209000.0
InterestExpense,6349000.0,6306000.0,6284000.0,6265000.0,6209000.0
NormalizedIncome,-24773090.0,-47935250.0,-45552320.0,-49028050.0,-47305000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-24796000.0,-48508000.0,-46731000.0,-72574000.0,-47305000.0
TotalExpenses,332122000.0,329275000.0,318605000.0,314108000.0,313429000.0
TotalOperatingIncomeAsReported,-21539000.0,-36247000.0,-40156000.0,-69347000.0,-49028000.0
DilutedAverageShares,99073401.0,97942049.0,96978043.0,96052025.0,95307146.0
BasicAverageShares,99073401.0,97942049.0,96978043.0,96052025.0,95307146.0
DilutedEPS,-0.25,-0.5,-0.48,-0.76,-0.5
BasicEPS,-0.25,-0.5,-0.48,-0.76,-0.5
DilutedNIAvailtoComStockholders,-24796000.0,-48508000.0,-46731000.0,-72574000.0,-47305000.0
NetIncomeCommonStockholders,-24796000.0,-48508000.0,-46731000.0,-72574000.0,-47305000.0
NetIncome,-24796000.0,-48508000.0,-46731000.0,-72574000.0,-47305000.0
NetIncomeIncludingNoncontrollingInterests,-24796000.0,-48508000.0,-46731000.0,-72574000.0,-47305000.0
NetIncomeContinuousOperations,-24796000.0,-48508000.0,-46731000.0,-72574000.0,-47305000.0
TaxProvision,5147000.0,13255000.0,6971000.0,2422000.0,7043000.0
PretaxIncome,-19649000.0,-35253000.0,-39760000.0,-70152000.0,-40262000.0
OtherIncomeExpense,8210000.0,6575000.0,5188000.0,-24345000.0,14975000.0
OtherNonOperatingIncomeExpenses,8239000.0,7300000.0,6680000.0,5460000.0,14975000.0
SpecialIncomeCharges,-29000.0,-725000.0,-1492000.0,-29805000.0,0.0
RestructuringAndMergernAcquisition,29000.0,725000.0,1492000.0,29805000.0,0.0
NetNonOperatingInterestIncomeExpense,-6349000.0,-6306000.0,-6284000.0,-6265000.0,-6209000.0
InterestExpenseNonOperating,6349000.0,6306000.0,6284000.0,6265000.0,6209000.0
OperatingIncome,-21510000.0,-35522000.0,-38664000.0,-39542000.0,-49028000.0
OperatingExpense,252033000.0,251798000.0,244923000.0,238900000.0,238672000.0
ResearchAndDevelopment,80108000.0,80690000.0,81765000.0,77472000.0,75568000.0
SellingGeneralAndAdministration,171925000.0,171108000.0,163158000.0,161428000.0,163104000.0
SellingAndMarketingExpense,133230000.0,133169000.0,123635000.0,126717000.0,128179000.0
GeneralAndAdministrativeExpense,38695000.0,37939000.0,39523000.0,34711000.0,34925000.0
OtherGandA,38695000.0,37939000.0,39523000.0,34711000.0,34925000.0
GrossProfit,230523000.0,216276000.0,206259000.0,199358000.0,189644000.0
CostOfRevenue,80089000.0,77477000.0,73682000.0,75208000.0,74757000.0
TotalRevenue,310612000.0,293753000.0,279941000.0,274566000.0,264401000.0
OperatingRevenue,310612000.0,293753000.0,279941000.0,274566000.0,264401000.0
