,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-1370040.0,-1227660.0,-148260.0,-311220.0
TaxRateForCalcs,0.21,0.21,0.21,0.21
NormalizedEBITDA,9943000.0,-4556000.0,-5399000.0,330000.0
TotalUnusualItems,-6524000.0,-5846000.0,-706000.0,-1482000.0
TotalUnusualItemsExcludingGoodwill,-6524000.0,-5846000.0,-706000.0,-1482000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-4133000.0,-17751000.0,-8356000.0,-3097000.0
ReconciledDepreciation,1689000.0,1516000.0,1319000.0,1375000.0
ReconciledCostOfRevenue,17063000.0,20506000.0,17585000.0,17876000.0
EBITDA,3419000.0,-10402000.0,-6105000.0,-1152000.0
EBIT,1730000.0,-11918000.0,-7424000.0,-2527000.0
NetInterestIncome,587000.0,585000.0,503000.0,398000.0
InterestIncome,587000.0,585000.0,,
NormalizedIncome,1020960.0,-13132660.0,-7798260.0,-1926220.0
NetIncomeFromContinuingAndDiscontinuedOperation,-4133000.0,-17751000.0,-8356000.0,-3097000.0
TotalExpenses,57108000.0,67651000.0,65031000.0,59149000.0
TotalOperatingIncomeAsReported,-4794000.0,-17764000.0,-8130000.0,-4009000.0
DilutedAverageShares,40454000.0,40399000.0,40057000.0,39906000.0
BasicAverageShares,40454000.0,40399000.0,40057000.0,39906000.0
DilutedEPS,-0.1,-0.44,-0.21,-0.08
BasicEPS,-0.1,-0.44,-0.21,-0.08
DilutedNIAvailtoComStockholders,-4133000.0,-17751000.0,-8356000.0,-3097000.0
NetIncomeCommonStockholders,-4133000.0,-17751000.0,-8356000.0,-3097000.0
NetIncome,-4133000.0,-17751000.0,-8356000.0,-3097000.0
NetIncomeIncludingNoncontrollingInterests,-4133000.0,-17751000.0,-8356000.0,-3097000.0
NetIncomeContinuousOperations,-4133000.0,-17751000.0,-8356000.0,-3097000.0
TaxProvision,279000.0,601000.0,689000.0,496000.0
PretaxIncome,-3854000.0,-17150000.0,-7667000.0,-2601000.0
OtherIncomeExpense,-6171000.0,-5817000.0,-746000.0,-472000.0
OtherNonOperatingIncomeExpenses,353000.0,29000.0,-40000.0,1010000.0
SpecialIncomeCharges,-6524000.0,-5846000.0,-706000.0,-1482000.0
WriteOff,,,,0.0
RestructuringAndMergernAcquisition,6524000.0,5846000.0,706000.0,1482000.0
NetNonOperatingInterestIncomeExpense,587000.0,585000.0,503000.0,398000.0
TotalOtherFinanceCost,,,-503000.0,-398000.0
InterestIncomeNonOperating,587000.0,585000.0,,
OperatingIncome,1730000.0,-11918000.0,-7424000.0,-2527000.0
OperatingExpense,38939000.0,46212000.0,46710000.0,40482000.0
DepreciationAmortizationDepletionIncomeStatement,583000.0,583000.0,583000.0,584000.0
DepreciationAndAmortizationInIncomeStatement,583000.0,583000.0,583000.0,584000.0
Amortization,583000.0,583000.0,583000.0,584000.0
AmortizationOfIntangiblesIncomeStatement,583000.0,583000.0,583000.0,584000.0
ResearchAndDevelopment,10133000.0,10090000.0,9463000.0,8139000.0
SellingGeneralAndAdministration,28223000.0,35539000.0,36664000.0,31759000.0
SellingAndMarketingExpense,16664000.0,19713000.0,20011000.0,15756000.0
GeneralAndAdministrativeExpense,11559000.0,15826000.0,16653000.0,16003000.0
OtherGandA,11559000.0,15826000.0,16653000.0,16003000.0
GrossProfit,40669000.0,34294000.0,39286000.0,37955000.0
CostOfRevenue,18169000.0,21439000.0,18321000.0,18667000.0
TotalRevenue,58838000.0,55733000.0,57607000.0,56622000.0
OperatingRevenue,58838000.0,55733000.0,57607000.0,56622000.0
