,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-135660.0,4676.020408,-7054.936747,525.034542
TaxRateForCalcs,0.19,0.01199,0.015574,0.013817
NormalizedEBITDA,-44408000.0,-41044000.0,-36864000.0,-28224000.0
TotalUnusualItems,-714000.0,390000.0,-453000.0,38000.0
TotalUnusualItemsExcludingGoodwill,-714000.0,390000.0,-453000.0,38000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-49898000.0,-42603000.0,-39064000.0,-29978000.0
ReconciledDepreciation,1690000.0,1645000.0,1557000.0,1386000.0
EBITDA,-45122000.0,-40654000.0,-37317000.0,-28186000.0
EBIT,-46812000.0,-42299000.0,-38874000.0,-29572000.0
NetInterestIncome,3171000.0,-9000.0,2121000.0,1813000.0
InterestExpense,814000.0,821000.0,808000.0,826000.0
InterestIncome,3985000.0,812000.0,2929000.0,2639000.0
NormalizedIncome,-49319660.0,-42988323.979592,-38618054.936747,-30015474.965458
NetIncomeFromContinuingAndDiscontinuedOperation,-49898000.0,-42603000.0,-39064000.0,-29978000.0
TotalExpenses,55435000.0,54898000.0,46246000.0,35434000.0
TotalOperatingIncomeAsReported,-50797000.0,-43111000.0,-41803000.0,-32211000.0
DilutedAverageShares,39576467.0,30191693.0,30001725.0,29711570.0
BasicAverageShares,39576467.0,30191693.0,30001725.0,29711570.0
DilutedEPS,-1.26,-1.41,-1.3,-1.01
BasicEPS,-1.26,-1.41,-1.3,-1.01
DilutedNIAvailtoComStockholders,-49898000.0,-42603000.0,-39064000.0,-29978000.0
NetIncomeCommonStockholders,-49898000.0,-42603000.0,-39064000.0,-29978000.0
NetIncome,-49898000.0,-42603000.0,-39064000.0,-29978000.0
NetIncomeIncludingNoncontrollingInterests,-49898000.0,-42603000.0,-39064000.0,-29978000.0
NetIncomeContinuousOperations,-49898000.0,-42603000.0,-39064000.0,-29978000.0
TaxProvision,2272000.0,-517000.0,-618000.0,-420000.0
PretaxIncome,-47626000.0,-43120000.0,-39682000.0,-30398000.0
OtherIncomeExpense,-714000.0,390000.0,-453000.0,38000.0
GainOnSaleOfSecurity,-714000.0,390000.0,-453000.0,38000.0
NetNonOperatingInterestIncomeExpense,3171000.0,-9000.0,2121000.0,1813000.0
InterestExpenseNonOperating,814000.0,821000.0,808000.0,826000.0
InterestIncomeNonOperating,3985000.0,812000.0,2929000.0,2639000.0
OperatingIncome,-50083000.0,-43501000.0,-41350000.0,-32249000.0
OperatingExpense,55435000.0,54898000.0,46246000.0,35434000.0
ResearchAndDevelopment,39868000.0,39720000.0,32211000.0,24719000.0
SellingGeneralAndAdministration,15567000.0,15178000.0,14035000.0,10715000.0
GeneralAndAdministrativeExpense,15567000.0,15178000.0,14035000.0,10715000.0
OtherGandA,6322000.0,6599000.0,5447000.0,4136000.0
SalariesAndWages,9245000.0,8579000.0,8588000.0,6579000.0
TotalRevenue,5352000.0,11397000.0,4896000.0,3185000.0
OperatingRevenue,5352000.0,11397000.0,4896000.0,3185000.0
