,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.29,0.300068,0.3,0.233983
NormalizedEBITDA,2567000000.0,2808000000.0,2750000000.0,2871000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,807000000.0,978000000.0,911000000.0,1319000000.0
ReconciledDepreciation,1118000000.0,1084000000.0,1071000000.0,1113000000.0
ReconciledCostOfRevenue,17465000000.0,17803000000.0,18587000000.0,15820000000.0
EBITDA,2567000000.0,2808000000.0,2750000000.0,2871000000.0
EBIT,1449000000.0,1724000000.0,1679000000.0,1758000000.0
NetInterestIncome,-136000000.0,-157000000.0,-173000000.0,-153000000.0
InterestExpense,239000000.0,251000000.0,266000000.0,-37000000.0
InterestIncome,103000000.0,94000000.0,93000000.0,-105000000.0
NormalizedIncome,807000000.0,978000000.0,911000000.0,1319000000.0
NetIncomeFromContinuingAndDiscontinuedOperation,807000000.0,978000000.0,911000000.0,1319000000.0
TotalExpenses,18022000000.0,18413000000.0,19280000000.0,22269000000.0
TotalOperatingIncomeAsReported,1372000000.0,1693000000.0,1638000000.0,1899000000.0
DilutedAverageShares,1186764706.0,1222500000.0,1219246763.0,
BasicAverageShares,1186764706.0,1192682927.0,1194318722.0,
DilutedEPS,0.68,0.8,0.75,
BasicEPS,0.68,0.82,0.76,
DilutedNIAvailtoComStockholders,807000000.0,978000000.0,913000000.0,1321000000.0
AverageDilutionEarnings,,,2000000.0,2000000.0
NetIncomeCommonStockholders,807000000.0,978000000.0,911000000.0,1319000000.0
OtherunderPreferredStockDividend,0.0,0.0,0.0,0.0
NetIncome,807000000.0,978000000.0,911000000.0,1319000000.0
MinorityInterests,-40000000.0,-53000000.0,-78000000.0,-56000000.0
NetIncomeIncludingNoncontrollingInterests,847000000.0,1031000000.0,989000000.0,1375000000.0
NetIncomeContinuousOperations,847000000.0,1031000000.0,989000000.0,1375000000.0
TaxProvision,363000000.0,442000000.0,424000000.0,420000000.0
PretaxIncome,1210000000.0,1473000000.0,1413000000.0,1795000000.0
NetNonOperatingInterestIncomeExpense,-136000000.0,-157000000.0,-173000000.0,-153000000.0
InterestExpenseNonOperating,239000000.0,251000000.0,266000000.0,-37000000.0
InterestIncomeNonOperating,103000000.0,94000000.0,93000000.0,-105000000.0
OperatingIncome,1376000000.0,1681000000.0,1638000000.0,1507000000.0
OperatingExpense,557000000.0,610000000.0,693000000.0,6449000000.0
OtherOperatingExpenses,1310000000.0,1308000000.0,1294000000.0,-902000000.0
GrossProfit,1933000000.0,2291000000.0,2331000000.0,7956000000.0
CostOfRevenue,17465000000.0,17803000000.0,18587000000.0,15820000000.0
TotalRevenue,19398000000.0,20094000000.0,20918000000.0,23776000000.0
OperatingRevenue,19398000000.0,20094000000.0,20918000000.0,23776000000.0
