,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,253680.0,-332010.0,0.0,0.0
TaxRateForCalcs,0.21,0.21,0.21,0.21
NormalizedEBITDA,891000.0,2145000.0,3902000.0,1969000.0
TotalUnusualItems,1208000.0,-1581000.0,0.0,0.0
TotalUnusualItemsExcludingGoodwill,1208000.0,-1581000.0,0.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-1239000.0,-980000.0,622000.0,-1666000.0
ReconciledDepreciation,1779000.0,1721000.0,1721000.0,1961000.0
ReconciledCostOfRevenue,10218000.0,11754000.0,11296000.0,12263000.0
EBITDA,2099000.0,564000.0,3902000.0,1969000.0
EBIT,320000.0,-1157000.0,2181000.0,8000.0
NetInterestIncome,-882000.0,-941000.0,-974000.0,-900000.0
InterestExpense,882000.0,941000.0,974000.0,900000.0
NormalizedIncome,-2193320.0,268990.0,622000.0,-1666000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-1239000.0,-980000.0,622000.0,-1666000.0
TotalExpenses,26296000.0,27963000.0,28226000.0,28884000.0
TotalOperatingIncomeAsReported,-933000.0,796000.0,1749000.0,-457000.0
DilutedAverageShares,42688000.0,42354000.0,42783000.0,42102000.0
BasicAverageShares,42688000.0,42354000.0,42119000.0,42102000.0
DilutedEPS,-0.03,-0.02,0.01,-0.04
BasicEPS,-0.03,-0.02,0.01,-0.04
DilutedNIAvailtoComStockholders,-1239000.0,-980000.0,622000.0,-1666000.0
NetIncomeCommonStockholders,-1239000.0,-980000.0,622000.0,-1666000.0
NetIncome,-1239000.0,-980000.0,622000.0,-1666000.0
NetIncomeIncludingNoncontrollingInterests,-1239000.0,-980000.0,622000.0,-1666000.0
NetIncomeContinuousOperations,-1239000.0,-980000.0,622000.0,-1666000.0
TaxProvision,677000.0,-1118000.0,585000.0,774000.0
PretaxIncome,-562000.0,-2098000.0,1207000.0,-892000.0
OtherIncomeExpense,1253000.0,-1953000.0,432000.0,465000.0
OtherNonOperatingIncomeExpenses,45000.0,-372000.0,432000.0,465000.0
SpecialIncomeCharges,0.0,0.0,0.0,0.0
OtherSpecialCharges,,,,0.0
GainOnSaleOfSecurity,1208000.0,-1581000.0,,
NetNonOperatingInterestIncomeExpense,-882000.0,-941000.0,-974000.0,-900000.0
InterestExpenseNonOperating,882000.0,941000.0,974000.0,900000.0
OperatingIncome,-933000.0,796000.0,1749000.0,-457000.0
OperatingExpense,15660000.0,15877000.0,16597000.0,16290000.0
DepreciationAmortizationDepletionIncomeStatement,1361000.0,1389000.0,1388000.0,1630000.0
DepreciationAndAmortizationInIncomeStatement,1361000.0,1389000.0,1388000.0,1630000.0
Amortization,1361000.0,1389000.0,1388000.0,1630000.0
AmortizationOfIntangiblesIncomeStatement,1361000.0,1389000.0,1388000.0,1630000.0
ResearchAndDevelopment,2760000.0,2957000.0,2897000.0,2849000.0
SellingGeneralAndAdministration,11539000.0,11531000.0,12312000.0,11811000.0
SellingAndMarketingExpense,5732000.0,6178000.0,5978000.0,5948000.0
GeneralAndAdministrativeExpense,5807000.0,5353000.0,6334000.0,5863000.0
OtherGandA,5807000.0,5353000.0,6334000.0,5863000.0
GrossProfit,14727000.0,16673000.0,18346000.0,15833000.0
CostOfRevenue,10636000.0,12086000.0,11629000.0,12594000.0
TotalRevenue,25363000.0,28759000.0,29975000.0,28427000.0
OperatingRevenue,25363000.0,28759000.0,29975000.0,28427000.0
