,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-2695000.0,-4728888.888889,-1386000.0,-2151000.0,0.0
TaxRateForCalcs,0.245,0.248889,0.231,0.239,0.238
NormalizedEBITDA,466000000.0,396000000.0,369000000.0,444000000.0,528000000.0
TotalUnusualItems,-11000000.0,-19000000.0,-6000000.0,-9000000.0,0.0
TotalUnusualItemsExcludingGoodwill,-11000000.0,-19000000.0,-6000000.0,-9000000.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,234000000.0,169000000.0,160000000.0,232000000.0,297000000.0
ReconciledDepreciation,96000000.0,103000000.0,108000000.0,85000000.0,91000000.0
ReconciledCostOfRevenue,1641000000.0,1326000000.0,1463000000.0,1651000000.0,1741000000.0
EBITDA,455000000.0,377000000.0,363000000.0,435000000.0,528000000.0
EBIT,359000000.0,274000000.0,255000000.0,350000000.0,437000000.0
NetInterestIncome,-48000000.0,-47000000.0,-46000000.0,-45000000.0,-46000000.0
InterestExpense,49000000.0,49000000.0,47000000.0,45000000.0,47000000.0
InterestIncome,1000000.0,2000000.0,1000000.0,0.0,1000000.0
NormalizedIncome,242305000.0,183271111.111111,164614000.0,238849000.0,297000000.0
NetIncomeFromContinuingAndDiscontinuedOperation,234000000.0,169000000.0,160000000.0,232000000.0,297000000.0
TotalExpenses,2149000000.0,1821000000.0,1956000000.0,2136000000.0,2124000000.0
DilutedAverageShares,299000000.0,299000000.0,301000000.0,301000000.0,301000000.0
BasicAverageShares,298000000.0,298000000.0,299000000.0,299000000.0,299000000.0
DilutedEPS,0.78,0.57,0.53,0.77,0.99
BasicEPS,0.79,0.57,0.54,0.78,0.99
DilutedNIAvailtoComStockholders,234000000.0,169000000.0,160000000.0,232000000.0,297000000.0
NetIncomeCommonStockholders,234000000.0,169000000.0,160000000.0,232000000.0,297000000.0
NetIncome,234000000.0,169000000.0,160000000.0,232000000.0,297000000.0
MinorityInterests,0.0,0.0,0.0,0.0,0.0
NetIncomeIncludingNoncontrollingInterests,234000000.0,169000000.0,160000000.0,232000000.0,297000000.0
NetIncomeContinuousOperations,234000000.0,169000000.0,160000000.0,232000000.0,297000000.0
TaxProvision,76000000.0,56000000.0,48000000.0,73000000.0,93000000.0
PretaxIncome,310000000.0,225000000.0,208000000.0,305000000.0,390000000.0
OtherIncomeExpense,-11000000.0,,-19000000.0,1000000.0,-15000000.0
OtherNonOperatingIncomeExpenses,-24000000.0,44000000.0,-13000000.0,10000000.0,-15000000.0
SpecialIncomeCharges,-11000000.0,-19000000.0,-6000000.0,-9000000.0,0.0
RestructuringAndMergernAcquisition,11000000.0,6000000.0,6000000.0,9000000.0,0.0
NetNonOperatingInterestIncomeExpense,-48000000.0,-47000000.0,-46000000.0,-45000000.0,-46000000.0
InterestExpenseNonOperating,49000000.0,49000000.0,47000000.0,45000000.0,47000000.0
InterestIncomeNonOperating,1000000.0,2000000.0,1000000.0,0.0,1000000.0
OperatingIncome,369000000.0,247000000.0,273000000.0,349000000.0,451000000.0
OperatingExpense,419000000.0,409000000.0,395000000.0,410000000.0,383000000.0
DepreciationAmortizationDepletionIncomeStatement,7000000.0,17000000.0,10000000.0,10000000.0,11000000.0
DepreciationAndAmortizationInIncomeStatement,7000000.0,17000000.0,10000000.0,10000000.0,11000000.0
Amortization,7000000.0,17000000.0,10000000.0,10000000.0,11000000.0
AmortizationOfIntangiblesIncomeStatement,7000000.0,17000000.0,10000000.0,10000000.0,11000000.0
ResearchAndDevelopment,24000000.0,26000000.0,24000000.0,21000000.0,21000000.0
SellingGeneralAndAdministration,388000000.0,366000000.0,361000000.0,379000000.0,362000000.0
SellingAndMarketingExpense,222000000.0,199000000.0,194000000.0,217000000.0,201000000.0
GeneralAndAdministrativeExpense,166000000.0,167000000.0,167000000.0,162000000.0,161000000.0
OtherGandA,158000000.0,167000000.0,167000000.0,162000000.0,158000000.0
SalariesAndWages,8000000.0,,,,3000000.0
GrossProfit,788000000.0,656000000.0,668000000.0,759000000.0,834000000.0
CostOfRevenue,1730000000.0,1412000000.0,1561000000.0,1726000000.0,1741000000.0
TotalRevenue,2518000000.0,2068000000.0,2229000000.0,2485000000.0,2575000000.0
OperatingRevenue,2518000000.0,2068000000.0,2229000000.0,2485000000.0,2575000000.0
