,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,-385200.0,-1268800.0,-7203000.0,-8143200.0,-2910600.0
TaxRateForCalcs,0.214,0.244,0.21,0.312,0.198
NormalizedEBITDA,103300000.0,82700000.0,87900000.0,85000000.0,92700000.0
TotalUnusualItems,-1800000.0,-5200000.0,-34300000.0,-26100000.0,-14700000.0
TotalUnusualItemsExcludingGoodwill,-1800000.0,-5200000.0,-34300000.0,-26100000.0,-14700000.0
NetIncomeFromContinuingOperationNetMinorityInterest,33500000.0,16700000.0,-100000.0,400000.0,16000000.0
ReconciledDepreciation,37400000.0,37200000.0,39200000.0,38200000.0,38100000.0
ReconciledCostOfRevenue,577500000.0,559600000.0,602000000.0,649100000.0,699300000.0
EBITDA,101500000.0,77500000.0,53600000.0,58900000.0,78000000.0
EBIT,64100000.0,40300000.0,14400000.0,20700000.0,39900000.0
NetInterestIncome,-18500000.0,-17000000.0,-19100000.0,-18200000.0,-17600000.0
InterestExpense,19800000.0,19200000.0,19900000.0,19100000.0,18300000.0
InterestIncome,1300000.0,2200000.0,800000.0,900000.0,700000.0
NormalizedIncome,34914800.0,20631200.0,26997000.0,18356800.0,27789400.0
NetIncomeFromContinuingAndDiscontinuedOperation,33500000.0,16700000.0,-100000.0,400000.0,16000000.0
TotalExpenses,887300000.0,872200000.0,910800000.0,937400000.0,1013500000.0
TotalOperatingIncomeAsReported,60400000.0,40300000.0,11600000.0,21200000.0,38700000.0
DilutedAverageShares,74240293.0,75707536.0,,76066215.0,75878078.0
BasicAverageShares,73655409.0,75327544.0,,75463071.0,75370514.0
DilutedEPS,0.45,0.22,,0.01,0.21
BasicEPS,0.45,0.22,,0.01,0.21
DilutedNIAvailtoComStockholders,33500000.0,16700000.0,-100000.0,400000.0,16000000.0
NetIncomeCommonStockholders,33500000.0,16700000.0,-100000.0,400000.0,16000000.0
NetIncome,33500000.0,16700000.0,-100000.0,400000.0,16000000.0
MinorityInterests,-900000.0,600000.0,-200000.0,-700000.0,-1500000.0
NetIncomeIncludingNoncontrollingInterests,34400000.0,16100000.0,100000.0,1100000.0,17500000.0
NetIncomeContinuousOperations,34400000.0,16100000.0,100000.0,1100000.0,17500000.0
EarningsFromEquityInterestNetOfTax,-400000.0,100000.0,-1000000.0,0.0,200000.0
TaxProvision,9500000.0,5100000.0,-6600000.0,500000.0,4300000.0
PretaxIncome,44300000.0,21100000.0,-5500000.0,1600000.0,21600000.0
OtherIncomeExpense,600000.0,-7400000.0,-32300000.0,-27500000.0,-14200000.0
OtherNonOperatingIncomeExpenses,2400000.0,-2200000.0,2000000.0,-1400000.0,500000.0
SpecialIncomeCharges,-1800000.0,-5200000.0,-34300000.0,-26100000.0,-14700000.0
ImpairmentOfCapitalAssets,,,19700000.0,21500000.0,
RestructuringAndMergernAcquisition,1800000.0,5200000.0,14600000.0,4600000.0,14700000.0
NetNonOperatingInterestIncomeExpense,-18500000.0,-17000000.0,-19100000.0,-18200000.0,-17600000.0
InterestExpenseNonOperating,19800000.0,19200000.0,19900000.0,19100000.0,18300000.0
InterestIncomeNonOperating,1300000.0,2200000.0,800000.0,900000.0,700000.0
OperatingIncome,62200000.0,45500000.0,45900000.0,47300000.0,53400000.0
OperatingExpense,309800000.0,312600000.0,308800000.0,288300000.0,314200000.0
ResearchAndDevelopment,22200000.0,22100000.0,34700000.0,23600000.0,23400000.0
SellingGeneralAndAdministration,287600000.0,290500000.0,274100000.0,264700000.0,290800000.0
GrossProfit,372000000.0,358100000.0,354700000.0,335600000.0,367600000.0
CostOfRevenue,577500000.0,559600000.0,602000000.0,649100000.0,699300000.0
TotalRevenue,949500000.0,917700000.0,956700000.0,984700000.0,1066900000.0
OperatingRevenue,947200000.0,915200000.0,966800000.0,981400000.0,1063500000.0
