,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,3276687.974431,2232248.239101,-2148694.316436,-17934000.0
TaxRateForCalcs,0.064123,0.054445,0.026626,0.21
NormalizedEBITDA,2212700000.0,1685900000.0,1662500000.0,1617100000.0
TotalUnusualItems,51100000.0,41000000.0,-80700000.0,-85400000.0
TotalUnusualItemsExcludingGoodwill,51100000.0,41000000.0,-80700000.0,-85400000.0
NetIncomeFromContinuingOperationNetMinorityInterest,953700000.0,521200000.0,397000000.0,384300000.0
ReconciledDepreciation,792300000.0,741600000.0,775500000.0,868900000.0
ReconciledCostOfRevenue,2082300000.0,1764600000.0,2023700000.0,2177800000.0
EBITDA,2263800000.0,1726900000.0,1581800000.0,1531700000.0
EBIT,1471500000.0,985300000.0,806300000.0,662800000.0
NetInterestIncome,-470300000.0,-460000000.0,-415700000.0,-394400000.0
InterestExpense,470300000.0,460000000.0,415700000.0,394400000.0
NormalizedIncome,905876687.974431,482432248.239101,475551305.683564,451766000.0
NetIncomeFromContinuingAndDiscontinuedOperation,953700000.0,521200000.0,397000000.0,384300000.0
TotalExpenses,3988400000.0,3497800000.0,3874100000.0,4197100000.0
TotalOperatingIncomeAsReported,1353300000.0,874700000.0,704800000.0,560100000.0
DilutedAverageShares,521444125.0,516242919.0,515598090.0,
BasicAverageShares,520459880.0,514879144.0,514176648.0,
DilutedEPS,1.83,1.01,0.77,
BasicEPS,1.83,1.01,0.77,
DilutedNIAvailtoComStockholders,953700000.0,521200000.0,397000000.0,384300000.0
NetIncomeCommonStockholders,953700000.0,521200000.0,397000000.0,384300000.0
NetIncome,953700000.0,521200000.0,397000000.0,384300000.0
MinorityInterests,-4600000.0,5100000.0,-3400000.0,900000.0
NetIncomeIncludingNoncontrollingInterests,958300000.0,516100000.0,400400000.0,383400000.0
NetIncomeContinuousOperations,958300000.0,516100000.0,400400000.0,383400000.0
EarningsFromEquityInterestNetOfTax,21300000.0,19400000.0,20200000.0,29700000.0
TaxProvision,64200000.0,28600000.0,10400000.0,-85300000.0
PretaxIncome,1001200000.0,525300000.0,390600000.0,268400000.0
OtherIncomeExpense,118200000.0,110600000.0,-10500000.0,-21200000.0
OtherNonOperatingIncomeExpenses,67100000.0,69600000.0,70200000.0,64200000.0
SpecialIncomeCharges,51100000.0,41000000.0,-80700000.0,-85400000.0
GainOnSaleOfPPE,0.0,0.0,,0.0
GainOnSaleOfBusiness,0.0,0.0,-112000000.0,-100000000.0
OtherSpecialCharges,-51100000.0,-41000000.0,-31300000.0,-38500000.0
WriteOff,0.0,,,23900000.0
NetNonOperatingInterestIncomeExpense,-470300000.0,-460000000.0,-415700000.0,-394400000.0
InterestExpenseNonOperating,470300000.0,460000000.0,415700000.0,394400000.0
OperatingIncome,1353300000.0,874700000.0,816800000.0,684000000.0
OperatingExpense,1906100000.0,1733200000.0,1850400000.0,1936400000.0
OtherOperatingExpenses,719900000.0,631200000.0,680000000.0,799100000.0
OtherTaxes,393900000.0,360400000.0,394900000.0,351300000.0
DepreciationAmortizationDepletionIncomeStatement,792300000.0,741600000.0,775500000.0,786000000.0
DepreciationAndAmortizationInIncomeStatement,792300000.0,741600000.0,775500000.0,786000000.0
GrossProfit,3259400000.0,2607900000.0,2667200000.0,2620400000.0
CostOfRevenue,2082300000.0,1764600000.0,2023700000.0,2260700000.0
TotalRevenue,5341700000.0,4372500000.0,4690900000.0,4881100000.0
OperatingRevenue,5220800000.0,4278000000.0,4598500000.0,4753400000.0
