,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-3172309.5526,-3847675.334909,1641795.865633,12788488.104375,-3899698.113208
TaxRateForCalcs,0.11971,0.245075,0.252584,0.289332,0.239245
NormalizedEBITDA,195200000.0,225600000.0,228300000.0,164000000.0,216900000.0
TotalUnusualItems,-26500000.0,-15700000.0,6500000.0,44200000.0,-16300000.0
TotalUnusualItemsExcludingGoodwill,-26500000.0,-15700000.0,6500000.0,44200000.0,-16300000.0
NetIncomeFromContinuingOperationNetMinorityInterest,67800000.0,90300000.0,111200000.0,89900000.0,99500000.0
ReconciledDepreciation,61200000.0,57700000.0,56600000.0,55100000.0,51200000.0
ReconciledCostOfRevenue,1032700000.0,1023300000.0,997100000.0,1019400000.0,1185700000.0
EBITDA,168700000.0,209900000.0,234800000.0,208200000.0,200600000.0
EBIT,107500000.0,152200000.0,178200000.0,153100000.0,149400000.0
NetInterestIncome,-24800000.0,-25300000.0,-23400000.0,-22800000.0,-16900000.0
InterestExpense,24800000.0,25300000.0,23400000.0,22800000.0,16900000.0
NormalizedIncome,91127690.4474,102152324.665091,106341795.865633,58488488.104375,111900301.886792
NetIncomeFromContinuingAndDiscontinuedOperation,67800000.0,90300000.0,111200000.0,89900000.0,99500000.0
TotalExpenses,1169500000.0,1159000000.0,1134300000.0,1158800000.0,1326100000.0
TotalOperatingIncomeAsReported,112400000.0,155600000.0,181100000.0,156400000.0,153400000.0
DilutedAverageShares,57950000.0,58004186.0,58429507.0,58369860.0,59300000.0
BasicAverageShares,57450000.0,57483368.0,58015585.0,58234784.0,58600000.0
DilutedEPS,1.16,1.55,1.9,1.54,1.67
BasicEPS,1.19,1.57,1.91,1.55,1.7
DilutedNIAvailtoComStockholders,67800000.0,90300000.0,111200000.0,89900000.0,99500000.0
NetIncomeCommonStockholders,67800000.0,90300000.0,111200000.0,89900000.0,99500000.0
NetIncome,67800000.0,90300000.0,111200000.0,89900000.0,99500000.0
MinorityInterests,-5500000.0,-6400000.0,-4800000.0,-3200000.0,-3100000.0
NetIncomeIncludingNoncontrollingInterests,73300000.0,96700000.0,116000000.0,93100000.0,102600000.0
NetIncomeContinuousOperations,73300000.0,96700000.0,116000000.0,92100000.0,102600000.0
EarningsFromEquityInterestNetOfTax,500000.0,900000.0,300000.0,-500000.0,1800000.0
TaxProvision,9900000.0,31100000.0,39100000.0,37700000.0,31700000.0
PretaxIncome,82700000.0,126900000.0,154800000.0,130300000.0,132500000.0
OtherIncomeExpense,-31400000.0,-19100000.0,3600000.0,40900000.0,-20300000.0
OtherNonOperatingIncomeExpenses,-4900000.0,-3400000.0,-2900000.0,-3300000.0,-4000000.0
SpecialIncomeCharges,-26500000.0,-15700000.0,6500000.0,44200000.0,-16300000.0
GainOnSaleOfPPE,-800000.0,-1700000.0,5000000.0,0.0,0.0
GainOnSaleOfBusiness,-100000.0,-300000.0,9800000.0,54600000.0,-2800000.0
OtherSpecialCharges,,,,,0.0
WriteOff,16900000.0,1600000.0,1300000.0,500000.0,7900000.0
ImpairmentOfCapitalAssets,,,,500000.0,7900000.0
RestructuringAndMergernAcquisition,8700000.0,12100000.0,7000000.0,9900000.0,5600000.0
NetNonOperatingInterestIncomeExpense,-24800000.0,-25300000.0,-23400000.0,-22800000.0,-16900000.0
InterestExpenseNonOperating,24800000.0,25300000.0,23400000.0,22800000.0,16900000.0
OperatingIncome,138900000.0,171300000.0,174600000.0,112200000.0,169700000.0
OperatingExpense,136800000.0,135700000.0,137200000.0,139400000.0,140400000.0
SellingGeneralAndAdministration,136800000.0,135700000.0,137200000.0,139400000.0,140400000.0
GrossProfit,275700000.0,307000000.0,311800000.0,251600000.0,310100000.0
CostOfRevenue,1032700000.0,1023300000.0,997100000.0,1019400000.0,1185700000.0
TotalRevenue,1308400000.0,1330300000.0,1308900000.0,1271000000.0,1495800000.0
OperatingRevenue,1308400000.0,1330300000.0,1308900000.0,1271000000.0,1495800000.0
