,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.21,0.21,0.21,0.21,0.21
NormalizedEBITDA,5735000.0,4051000.0,6943000.0,-422000.0,-5168000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-468000.0,-3437000.0,-412000.0,-7798000.0,-12310000.0
ReconciledDepreciation,5664000.0,6739000.0,6961000.0,6600000.0,6533000.0
ReconciledCostOfRevenue,22066000.0,22393000.0,21350000.0,26487000.0,25663000.0
EBITDA,5735000.0,4051000.0,6943000.0,-422000.0,-5168000.0
EBIT,71000.0,-2688000.0,-18000.0,-7022000.0,-11701000.0
NetInterestIncome,1749000.0,1752000.0,1461000.0,781000.0,376000.0
InterestExpense,173000.0,88000.0,73000.0,106000.0,211000.0
InterestIncome,1922000.0,1840000.0,1534000.0,887000.0,587000.0
NormalizedIncome,-468000.0,-3437000.0,-412000.0,-7798000.0,-12310000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-468000.0,-3437000.0,-412000.0,-7798000.0,-12310000.0
TotalExpenses,102945000.0,106829000.0,100685000.0,109572000.0,111412000.0
TotalOperatingIncomeAsReported,-1781000.0,-4231000.0,-1232000.0,-7673000.0,-12132000.0
DilutedAverageShares,124239180.0,124358526.0,123266684.0,122315825.0,123500961.0
BasicAverageShares,124239180.0,124358526.0,123266684.0,122315825.0,123500961.0
DilutedEPS,-0.003767,-0.03,-0.003342,-0.06,-0.1
BasicEPS,-0.003767,-0.03,-0.003342,-0.06,-0.1
DilutedNIAvailtoComStockholders,-468000.0,-3437000.0,-412000.0,-7798000.0,-12310000.0
NetIncomeCommonStockholders,-468000.0,-3437000.0,-412000.0,-7798000.0,-12310000.0
NetIncome,-468000.0,-3437000.0,-412000.0,-7798000.0,-12310000.0
NetIncomeIncludingNoncontrollingInterests,-468000.0,-3437000.0,-412000.0,-7798000.0,-12310000.0
NetIncomeContinuousOperations,-468000.0,-3437000.0,-412000.0,-7798000.0,-12310000.0
TaxProvision,366000.0,661000.0,321000.0,670000.0,398000.0
PretaxIncome,-102000.0,-2776000.0,-91000.0,-7128000.0,-11912000.0
OtherIncomeExpense,-70000.0,-297000.0,-320000.0,-236000.0,-156000.0
OtherNonOperatingIncomeExpenses,-70000.0,-297000.0,-320000.0,-236000.0,-156000.0
NetNonOperatingInterestIncomeExpense,1749000.0,1752000.0,1461000.0,781000.0,376000.0
InterestExpenseNonOperating,173000.0,88000.0,73000.0,106000.0,211000.0
InterestIncomeNonOperating,1922000.0,1840000.0,1534000.0,887000.0,587000.0
OperatingIncome,-1781000.0,-4231000.0,-1232000.0,-7673000.0,-12132000.0
OperatingExpense,80879000.0,84436000.0,79335000.0,83085000.0,85749000.0
ResearchAndDevelopment,18291000.0,18890000.0,16753000.0,17133000.0,17649000.0
SellingGeneralAndAdministration,62588000.0,65546000.0,62582000.0,65952000.0,68100000.0
SellingAndMarketingExpense,45355000.0,47591000.0,43996000.0,47235000.0,49360000.0
GeneralAndAdministrativeExpense,17233000.0,17955000.0,18586000.0,18717000.0,18740000.0
OtherGandA,17233000.0,17955000.0,18586000.0,18717000.0,18740000.0
GrossProfit,79098000.0,80205000.0,78103000.0,75412000.0,73617000.0
CostOfRevenue,22066000.0,22393000.0,21350000.0,26487000.0,25663000.0
TotalRevenue,101164000.0,102598000.0,99453000.0,101899000.0,99280000.0
OperatingRevenue,101164000.0,102598000.0,99453000.0,101899000.0,99280000.0
