,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,-23484000.0,-250800.0,-8032912.937347,2041800.0,-2242200.0
TaxRateForCalcs,0.19,0.209,0.190806,0.166,0.202
NormalizedEBITDA,1187600000.0,1069600000.0,1529200000.0,842700000.0,961600000.0
TotalUnusualItems,-123600000.0,-1200000.0,-42100000.0,12300000.0,-11100000.0
TotalUnusualItemsExcludingGoodwill,-123600000.0,-1200000.0,-42100000.0,12300000.0,-11100000.0
NetIncomeFromContinuingOperationNetMinorityInterest,595500000.0,673500000.0,614900000.0,553100000.0,605900000.0
ReconciledDepreciation,128600000.0,137200000.0,135600000.0,137100000.0,139600000.0
ReconciledCostOfRevenue,3373500000.0,3134200000.0,3301800000.0,3461100000.0,3515600000.0
EBITDA,1064000000.0,1068400000.0,1487100000.0,855000000.0,950500000.0
EBIT,935400000.0,931200000.0,1351500000.0,717900000.0,810900000.0
NetInterestIncome,-117800000.0,-117000000.0,-104600000.0,-98300000.0,-91500000.0
NormalizedIncome,695616000.0,674449200.0,648967087.062653,542841800.0,614757800.0
NetIncomeFromContinuingAndDiscontinuedOperation,595500000.0,673500000.0,614900000.0,553100000.0,605900000.0
TotalExpenses,4204000000.0,3973500000.0,4169700000.0,4408000000.0,4409800000.0
TotalOperatingIncomeAsReported,811800000.0,930000000.0,818200000.0,730200000.0,799800000.0
DilutedAverageShares,583400000.0,591400000.0,597700000.0,599000000.0,602000000.0
BasicAverageShares,580100000.0,586300000.0,590800000.0,592500000.0,595900000.0
DilutedEPS,1.02,1.14,1.03,0.92,1.01
BasicEPS,1.03,1.15,1.04,0.94,1.01
DilutedNIAvailtoComStockholders,595500000.0,673500000.0,614900000.0,553100000.0,605900000.0
NetIncomeCommonStockholders,595500000.0,673500000.0,614900000.0,553100000.0,605900000.0
NetIncome,595500000.0,673500000.0,614900000.0,553100000.0,605900000.0
MinorityInterests,-6800000.0,-6800000.0,-5200000.0,-4800000.0,-2400000.0
NetIncomeIncludingNoncontrollingInterests,602300000.0,680300000.0,620100000.0,557900000.0,608300000.0
NetIncomeContinuousOperations,602300000.0,680300000.0,620100000.0,557900000.0,608300000.0
EarningsFromEquityInterestNetOfTax,24200000.0,23500000.0,23400000.0,12700000.0,25400000.0
TaxProvision,136000000.0,173200000.0,140700000.0,108300000.0,147100000.0
PretaxIncome,714100000.0,830000000.0,737400000.0,653500000.0,730000000.0
OtherIncomeExpense,-103500000.0,15800000.0,-18300000.0,33900000.0,10600000.0
OtherNonOperatingIncomeExpenses,20100000.0,17000000.0,23800000.0,21600000.0,21700000.0
SpecialIncomeCharges,-123600000.0,-1200000.0,-42100000.0,12300000.0,-11100000.0
GainOnSaleOfBusiness,0.0,0.0,0.0,13700000.0,0.0
RestructuringAndMergernAcquisition,123600000.0,1200000.0,42100000.0,1400000.0,11100000.0
NetNonOperatingInterestIncomeExpense,-117800000.0,-117000000.0,-104600000.0,-98300000.0,-91500000.0
TotalOtherFinanceCost,117800000.0,117000000.0,,98300000.0,91500000.0
OperatingIncome,935400000.0,931200000.0,860300000.0,717900000.0,810900000.0
OperatingExpense,830500000.0,839300000.0,867900000.0,946900000.0,894200000.0
SellingGeneralAndAdministration,830500000.0,839300000.0,867900000.0,946900000.0,894200000.0
GrossProfit,1765900000.0,1770500000.0,1728200000.0,1664800000.0,1705100000.0
CostOfRevenue,3373500000.0,3134200000.0,3301800000.0,3461100000.0,3515600000.0
TotalRevenue,5139400000.0,4904700000.0,5030000000.0,5125900000.0,5220700000.0
OperatingRevenue,5042200000.0,4793800000.0,5339900000.0,5017900000.0,5125500000.0
