,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-327600.0,921600.0,155600.0,-17628.694637
TaxRateForCalcs,0.4,0.4,0.4,0.008315
NormalizedEBITDA,-366000.0,-891000.0,-832000.0,-1990798.0
TotalUnusualItems,-819000.0,2304000.0,389000.0,-2120049.0
TotalUnusualItemsExcludingGoodwill,-819000.0,2304000.0,389000.0,-2120049.0
NetIncomeFromContinuingOperationNetMinorityInterest,-2127000.0,-487000.0,-1356000.0,-4788101.0
ReconciledDepreciation,787000.0,514000.0,399000.0,403473.0
ReconciledCostOfRevenue,787000.0,514000.0,399000.0,403473.0
EBITDA,-1185000.0,1413000.0,-443000.0,-4110847.0
EBIT,-1972000.0,899000.0,-842000.0,-4514320.0
NetInterestIncome,-187000.0,-387000.0,-348000.0,-347311.0
InterestExpense,128000.0,342000.0,315000.0,313929.0
NormalizedIncome,-1635600.0,-1869400.0,-1589400.0,-2685680.694637
NetIncomeFromContinuingAndDiscontinuedOperation,-2127000.0,-487000.0,-1356000.0,-4788101.0
TotalExpenses,2280000.0,2309000.0,2173000.0,2332701.0
TotalOperatingIncomeAsReported,-1974000.0,-2652000.0,-1192000.0,-3744860.0
DilutedAverageShares,52839197.0,52224188.0,50514392.0,
BasicAverageShares,52839197.0,52224188.0,50514392.0,
DilutedEPS,-0.04,-0.01,-0.03,
BasicEPS,-0.04,-0.01,-0.03,
DilutedNIAvailtoComStockholders,-2127000.0,-487000.0,-1356000.0,-4788101.0
NetIncomeCommonStockholders,-2127000.0,-487000.0,-1356000.0,-4788101.0
NetIncome,-2127000.0,-487000.0,-1356000.0,-4788101.0
NetIncomeIncludingNoncontrollingInterests,-2127000.0,-487000.0,-1356000.0,-4788101.0
NetIncomeContinuousOperations,-2127000.0,-487000.0,-1356000.0,-4788101.0
TaxProvision,27000.0,1044000.0,199000.0,-40148.0
PretaxIncome,-2100000.0,557000.0,-1157000.0,-4828249.0
OtherIncomeExpense,-992000.0,2294000.0,383000.0,-2776443.0
OtherNonOperatingIncomeExpenses,-203000.0,-29000.0,-20000.0,40021.0
SpecialIncomeCharges,-1053000.0,2374000.0,,-2040365.0
GainOnSaleOfPPE,,5093000.0,,
GainOnSaleOfBusiness,0.0,,,
OtherSpecialCharges,,1417000.0,,0.0
ImpairmentOfCapitalAssets,1053000.0,1302000.0,,2040365.0
EarningsFromEquityInterest,30000.0,19000.0,14000.0,-696415.0
GainOnSaleOfSecurity,234000.0,-70000.0,389000.0,-79684.0
NetNonOperatingInterestIncomeExpense,-187000.0,-387000.0,-348000.0,-347311.0
TotalOtherFinanceCost,59000.0,45000.0,33000.0,33382.0
InterestExpenseNonOperating,128000.0,342000.0,315000.0,313929.0
OperatingIncome,-921000.0,-1350000.0,-1192000.0,-1704495.0
OperatingExpense,1493000.0,1795000.0,1774000.0,1929228.0
SellingGeneralAndAdministration,1493000.0,1795000.0,1774000.0,1929228.0
GeneralAndAdministrativeExpense,1493000.0,1795000.0,1774000.0,1929228.0
OtherGandA,526000.0,826000.0,446000.0,490604.0
SalariesAndWages,967000.0,969000.0,1328000.0,1438624.0
GrossProfit,572000.0,445000.0,582000.0,224733.0
CostOfRevenue,787000.0,514000.0,399000.0,403473.0
TotalRevenue,1359000.0,959000.0,981000.0,628206.0
OperatingRevenue,1359000.0,959000.0,981000.0,628206.0
