,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,102480.0,-266280.0,57540.0,0.0,599550.0
TaxRateForCalcs,0.21,0.21,0.21,0.21,0.21
NormalizedEBITDA,-39111000.0,-51129000.0,-56836000.0,-44646000.0,-58314000.0
TotalUnusualItems,488000.0,-1268000.0,274000.0,,2855000.0
TotalUnusualItemsExcludingGoodwill,488000.0,-1268000.0,274000.0,,2855000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-285158000.0,-50080000.0,-52469000.0,-38733000.0,-48455000.0
ReconciledDepreciation,1644000.0,1660000.0,1671000.0,1628000.0,1503000.0
ReconciledCostOfRevenue,15084000.0,14696000.0,13939000.0,14238000.0,14564000.0
EBITDA,-38623000.0,-52397000.0,-56562000.0,-44646000.0,-55459000.0
EBIT,-40267000.0,-54057000.0,-58233000.0,-46274000.0,-56962000.0
NetInterestIncome,10874000.0,9112000.0,7315000.0,6249000.0,4657000.0
InterestIncome,10874000.0,9112000.0,7315000.0,6249000.0,4657000.0
NormalizedIncome,-285543520.0,-49078280.0,-52685460.0,-38733000.0,-50710450.0
NetIncomeFromContinuingAndDiscontinuedOperation,-285158000.0,-50080000.0,-52469000.0,-38733000.0,-48455000.0
TotalExpenses,189935000.0,193638000.0,185111000.0,169181000.0,169943000.0
TotalOperatingIncomeAsReported,-40267000.0,-54057000.0,-58233000.0,-46274000.0,-56962000.0
DilutedAverageShares,155123000.0,153644000.0,151692000.0,150133000.0,148883000.0
BasicAverageShares,155123000.0,153644000.0,151692000.0,150133000.0,148883000.0
DilutedEPS,-1.84,-0.33,-0.35,-0.26,-0.33
BasicEPS,-1.84,-0.33,-0.35,-0.26,-0.33
DilutedNIAvailtoComStockholders,-285158000.0,-50080000.0,-52469000.0,-38733000.0,-48455000.0
NetIncomeCommonStockholders,-285158000.0,-50080000.0,-52469000.0,-38733000.0,-48455000.0
NetIncome,-285158000.0,-50080000.0,-52469000.0,-38733000.0,-48455000.0
MinorityInterests,1197000.0,1128000.0,430000.0,3388000.0,2010000.0
NetIncomeIncludingNoncontrollingInterests,-286355000.0,-51208000.0,-52899000.0,-42121000.0,-50465000.0
NetIncomeContinuousOperations,-286355000.0,-51208000.0,-52899000.0,-42121000.0,-50465000.0
EarningsFromEquityInterestNetOfTax,-743000.0,-917000.0,-748000.0,-693000.0,-756000.0
TaxProvision,256788000.0,4016000.0,1486000.0,379000.0,65000.0
PretaxIncome,-28824000.0,-46275000.0,-50665000.0,-41049000.0,-49644000.0
OtherIncomeExpense,569000.0,-1330000.0,253000.0,-1024000.0,2661000.0
OtherNonOperatingIncomeExpenses,81000.0,-62000.0,-21000.0,22135000.0,-194000.0
SpecialIncomeCharges,0.0,0.0,0.0,,0.0
GainOnSaleOfBusiness,0.0,0.0,0.0,,0.0
EarningsFromEquityInterest,,-917000.0,-748000.0,-693000.0,-756000.0
GainOnSaleOfSecurity,488000.0,-1268000.0,274000.0,,2855000.0
NetNonOperatingInterestIncomeExpense,10874000.0,9112000.0,7315000.0,6249000.0,4657000.0
InterestIncomeNonOperating,10874000.0,9112000.0,7315000.0,6249000.0,4657000.0
OperatingIncome,-40267000.0,-54057000.0,-58233000.0,-46274000.0,-56962000.0
OperatingExpense,174851000.0,178942000.0,171172000.0,154943000.0,155379000.0
ResearchAndDevelopment,49058000.0,49007000.0,50387000.0,43680000.0,41113000.0
SellingGeneralAndAdministration,125793000.0,129935000.0,120785000.0,111263000.0,114266000.0
SellingAndMarketingExpense,86978000.0,92116000.0,86537000.0,81513000.0,81080000.0
GeneralAndAdministrativeExpense,38815000.0,37819000.0,34248000.0,29750000.0,33186000.0
OtherGandA,38815000.0,37819000.0,34248000.0,29750000.0,33186000.0
GrossProfit,134584000.0,124885000.0,112939000.0,108669000.0,98417000.0
CostOfRevenue,15084000.0,14696000.0,13939000.0,14238000.0,14564000.0
TotalRevenue,149668000.0,139581000.0,126878000.0,122907000.0,112981000.0
OperatingRevenue,149668000.0,139581000.0,126878000.0,122907000.0,112981000.0
