,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,168000.0,-325200.0,-63000.0,-138000.0,0.0
TaxRateForCalcs,0.21,0.271,0.21,0.138,0.0
NormalizedEBITDA,18300000.0,20500000.0,6000000.0,400000.0,16600000.0
TotalUnusualItems,800000.0,-1200000.0,-300000.0,-1000000.0,-48800000.0
TotalUnusualItemsExcludingGoodwill,800000.0,-1200000.0,-300000.0,-1000000.0,-48800000.0
NetIncomeFromContinuingOperationNetMinorityInterest,3700000.0,6600000.0,-4600000.0,-8800000.0,-42000000.0
ReconciledDepreciation,10000000.0,7600000.0,5900000.0,9300000.0,7600000.0
ReconciledCostOfRevenue,230100000.0,233000000.0,203000000.0,204500000.0,211100000.0
EBITDA,19100000.0,19300000.0,5700000.0,-600000.0,-32200000.0
EBIT,9100000.0,11700000.0,-200000.0,-9900000.0,-39800000.0
NetInterestIncome,-3100000.0,-3000000.0,-1800000.0,-2200000.0,-1800000.0
InterestExpense,3300000.0,3200000.0,2700000.0,2400000.0,2000000.0
InterestIncome,200000.0,200000.0,900000.0,200000.0,200000.0
NormalizedIncome,3068000.0,7474800.0,-4363000.0,-7938000.0,6800000.0
NetIncomeFromContinuingAndDiscontinuedOperation,3700000.0,6600000.0,-4600000.0,-8800000.0,-42000000.0
TotalExpenses,250700000.0,250400000.0,222300000.0,223600000.0,230600000.0
TotalOperatingIncomeAsReported,7200000.0,11000000.0,-1200000.0,-10100000.0,-42100000.0
DilutedAverageShares,70953478.0,70918030.0,70744688.0,70688785.0,70847458.0
BasicAverageShares,66666667.0,70788574.0,65714286.0,70688785.0,70847458.0
DilutedEPS,0.06,0.09,-0.07,-0.12,-0.59
BasicEPS,0.06,0.09,-0.07,-0.12,-0.59
DilutedNIAvailtoComStockholders,3700000.0,6600000.0,-4600000.0,-8800000.0,-42000000.0
NetIncomeCommonStockholders,3700000.0,6600000.0,-4600000.0,-8800000.0,-42000000.0
NetIncome,3700000.0,6600000.0,-4600000.0,-8800000.0,-42000000.0
MinorityInterests,-2600000.0,400000.0,100000.0,1800000.0,-200000.0
NetIncomeIncludingNoncontrollingInterests,6000000.0,6200000.0,-4700000.0,-10600000.0,-41800000.0
NetIncomeContinuousOperations,6000000.0,6200000.0,-4700000.0,-10600000.0,-41800000.0
TaxProvision,-200000.0,2300000.0,1800000.0,-1700000.0,0.0
PretaxIncome,5800000.0,8500000.0,-2900000.0,-12300000.0,-41800000.0
OtherIncomeExpense,1700000.0,500000.0,100000.0,,-47400000.0
OtherNonOperatingIncomeExpenses,,-100000.0,,,
SpecialIncomeCharges,0.0,0.0,,,-49500000.0
RestructuringAndMergernAcquisition,0.0,0.0,,,0.0
EarningsFromEquityInterest,800000.0,1800000.0,400000.0,1000000.0,1500000.0
GainOnSaleOfSecurity,800000.0,-1200000.0,-300000.0,-1000000.0,700000.0
NetNonOperatingInterestIncomeExpense,-3100000.0,-3000000.0,-1800000.0,-2200000.0,-1800000.0
InterestExpenseNonOperating,3300000.0,3200000.0,2700000.0,2400000.0,2000000.0
InterestIncomeNonOperating,200000.0,200000.0,900000.0,200000.0,200000.0
OperatingIncome,7200000.0,11000000.0,-1200000.0,-10100000.0,7400000.0
OperatingExpense,20600000.0,17400000.0,19300000.0,19100000.0,19500000.0
SellingGeneralAndAdministration,20600000.0,17400000.0,19300000.0,19100000.0,19500000.0
GrossProfit,27800000.0,28400000.0,18100000.0,9000000.0,26900000.0
CostOfRevenue,230100000.0,233000000.0,203000000.0,204500000.0,211100000.0
TotalRevenue,257900000.0,261400000.0,221100000.0,213500000.0,238000000.0
OperatingRevenue,257900000.0,261400000.0,221100000.0,213500000.0,238000000.0
