,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.004,0.21,0.012,0.00555
TotalUnusualItems,0.0,0.0,,0.0
TotalUnusualItemsExcludingGoodwill,0.0,0.0,,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-61213000.0,-69173000.0,7375000.0,36194000.0
ReconciledDepreciation,1197000.0,,,
NetInterestIncome,19549000.0,26146000.0,21736000.0,35151000.0
InterestExpense,70497000.0,70570000.0,69990000.0,65174000.0
InterestIncome,90046000.0,96716000.0,91726000.0,100325000.0
NormalizedIncome,-61213000.0,-69173000.0,7375000.0,36194000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-61213000.0,-69173000.0,7375000.0,36194000.0
DilutedAverageShares,77730715.0,77417566.0,78089651.0,
BasicAverageShares,77730715.0,77417566.0,77410406.0,
DilutedEPS,-0.83,-0.94,0.05,
BasicEPS,-0.83,-0.94,0.05,
DilutedNIAvailtoComStockholders,-64636000.0,-72724000.0,3823000.0,32642000.0
NetIncomeCommonStockholders,-64636000.0,-72724000.0,3823000.0,32642000.0
PreferredStockDividends,3423000.0,3551000.0,3552000.0,3552000.0
NetIncome,-61213000.0,-69173000.0,7375000.0,36194000.0
NetIncomeIncludingNoncontrollingInterests,-61213000.0,-69173000.0,7375000.0,36194000.0
NetIncomeContinuousOperations,-61213000.0,-69173000.0,7375000.0,36194000.0
TaxProvision,5000.0,5000.0,184000.0,202000.0
PretaxIncome,-61208000.0,-69168000.0,7559000.0,36396000.0
SellingGeneralAndAdministration,1871000.0,3074000.0,2700000.0,2610000.0
GeneralAndAdministrativeExpense,1871000.0,3074000.0,2700000.0,2610000.0
OtherGandA,718000.0,1261000.0,896000.0,1084000.0
SalariesAndWages,1153000.0,1813000.0,1804000.0,1526000.0
TotalRevenue,26368000.0,32344000.0,25392000.0,35497000.0
OperatingRevenue,26368000.0,32344000.0,25392000.0,35497000.0
