,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.299,0.01,0.232992,0.273578,0.278
NormalizedEBITDA,-298000.0,2021000.0,-2884000.0,40717000.0,-7666000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-2341000.0,-635000.0,-4115000.0,27644000.0,-7362000.0
ReconciledDepreciation,3311000.0,3014000.0,2822000.0,2646000.0,2459000.0
ReconciledCostOfRevenue,65594000.0,62139000.0,70618000.0,103627000.0,69880000.0
EBITDA,-298000.0,2021000.0,-2884000.0,40717000.0,-7666000.0
EBIT,-3609000.0,-993000.0,-5706000.0,38071000.0,-10125000.0
NetInterestIncome,269000.0,351000.0,341000.0,-16000.0,-69000.0
InterestExpense,,,,16000.0,69000.0
NormalizedIncome,-2341000.0,-635000.0,-4115000.0,27644000.0,-7362000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-2341000.0,-635000.0,-4115000.0,27644000.0,-7362000.0
TotalExpenses,157645000.0,155522000.0,146899000.0,200776000.0,144909000.0
TotalOperatingIncomeAsReported,-3609000.0,-993000.0,-5706000.0,38071000.0,-10125000.0
DilutedAverageShares,15522510.0,15422640.0,15230763.0,15918937.0,15220593.0
BasicAverageShares,15522510.0,15422640.0,15230763.0,15226017.0,15220593.0
DilutedEPS,-0.15,-0.04,-0.27,1.74,-0.48
BasicEPS,-0.15,-0.04,-0.27,1.82,-0.48
DilutedNIAvailtoComStockholders,-2341000.0,-635000.0,-4115000.0,27644000.0,-7362000.0
NetIncomeCommonStockholders,-2341000.0,-635000.0,-4115000.0,27644000.0,-7362000.0
NetIncome,-2341000.0,-635000.0,-4115000.0,27644000.0,-7362000.0
NetIncomeIncludingNoncontrollingInterests,-2341000.0,-635000.0,-4115000.0,27644000.0,-7362000.0
NetIncomeContinuousOperations,-2341000.0,-635000.0,-4115000.0,27644000.0,-7362000.0
TaxProvision,-999000.0,-7000.0,-1250000.0,10411000.0,-2832000.0
PretaxIncome,-3340000.0,-642000.0,-5365000.0,38055000.0,-10194000.0
NetNonOperatingInterestIncomeExpense,269000.0,351000.0,341000.0,-16000.0,-69000.0
TotalOtherFinanceCost,-269000.0,-351000.0,-341000.0,,69000.0
InterestExpenseNonOperating,,,,16000.0,69000.0
OperatingIncome,-3609000.0,-993000.0,-5706000.0,38071000.0,-10125000.0
OperatingExpense,92051000.0,93383000.0,76281000.0,97149000.0,75029000.0
DepreciationAmortizationDepletionIncomeStatement,3311000.0,3014000.0,2822000.0,2646000.0,2459000.0
DepreciationAndAmortizationInIncomeStatement,3311000.0,3014000.0,2822000.0,2646000.0,2459000.0
SellingGeneralAndAdministration,88740000.0,90369000.0,73459000.0,94503000.0,72570000.0
SellingAndMarketingExpense,21110000.0,26535000.0,16913000.0,25825000.0,19050000.0
GeneralAndAdministrativeExpense,67630000.0,63834000.0,56546000.0,68678000.0,53520000.0
OtherGandA,67630000.0,63834000.0,56546000.0,68678000.0,53520000.0
GrossProfit,88442000.0,92390000.0,70575000.0,135220000.0,64904000.0
CostOfRevenue,65594000.0,62139000.0,70618000.0,103627000.0,69880000.0
TotalRevenue,154036000.0,154529000.0,141193000.0,238847000.0,134784000.0
OperatingRevenue,154036000.0,154529000.0,141193000.0,238847000.0,134784000.0
