,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,-5155567.280708,142012.0,-59946250.0,-110668339.424109,4301010.0
TaxRateForCalcs,0.007261,0.052,0.155,0.283972,0.21
NormalizedEBITDA,44345000.0,37847000.0,40546000.0,43201000.0,52719000.0
TotalUnusualItems,-709992000.0,2731000.0,-386750000.0,-389715000.0,20481000.0
TotalUnusualItemsExcludingGoodwill,-709992000.0,2731000.0,-386750000.0,-389715000.0,20481000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-667556000.0,-34872000.0,-325395000.0,-273464000.0,4805000.0
ReconciledDepreciation,55154000.0,55793000.0,55265000.0,55252000.0,54304000.0
ReconciledCostOfRevenue,43781000.0,43522000.0,45565000.0,44287000.0,46411000.0
EBITDA,-665647000.0,40578000.0,-346204000.0,-346514000.0,73200000.0
EBIT,-720801000.0,-15215000.0,-401469000.0,-401766000.0,18896000.0
NetInterestIncome,-24643000.0,-25517000.0,-25726000.0,-22099000.0,-21270000.0
InterestExpense,24643000.0,25517000.0,25726000.0,22099000.0,21270000.0
NormalizedIncome,37280432.719292,-37460988.0,1408750.0,5582660.575891,-11374990.0
NetIncomeFromContinuingAndDiscontinuedOperation,-667556000.0,-34872000.0,-325395000.0,-273464000.0,4805000.0
TotalExpenses,171194000.0,184361000.0,172379000.0,166341000.0,169175000.0
TotalOperatingIncomeAsReported,-731406000.0,-25891000.0,-422689000.0,-388810000.0,-6251000.0
DilutedAverageShares,303848000.0,303220000.0,302502000.0,,302359000.0
BasicAverageShares,303848000.0,303220000.0,302502000.0,,302201000.0
DilutedEPS,-2.2,-0.12,-1.08,,0.02
BasicEPS,-2.2,-0.12,-1.08,,0.02
DilutedNIAvailtoComStockholders,-667556000.0,-34872000.0,-325395000.0,-273464000.0,4805000.0
NetIncomeCommonStockholders,-667556000.0,-34872000.0,-325395000.0,-273464000.0,4805000.0
NetIncome,-667556000.0,-34872000.0,-325395000.0,-273464000.0,4805000.0
MinorityInterests,72475000.0,3757000.0,35489000.0,30035000.0,-698000.0
NetIncomeIncludingNoncontrollingInterests,-740031000.0,-38629000.0,-360884000.0,-303499000.0,5503000.0
NetIncomeContinuousOperations,-740031000.0,-38629000.0,-360884000.0,-303499000.0,5503000.0
TaxProvision,-5413000.0,-2103000.0,-66311000.0,-120366000.0,-7877000.0
PretaxIncome,-745444000.0,-40732000.0,-427195000.0,-423865000.0,-2374000.0
OtherIncomeExpense,-707104000.0,10658000.0,-389210000.0,-401690000.0,23178000.0
OtherNonOperatingIncomeExpenses,2888000.0,7927000.0,-2460000.0,-11975000.0,2697000.0
SpecialIncomeCharges,-712609000.0,1242000.0,-401430000.0,-390474000.0,4331000.0
ImpairmentOfCapitalAssets,717700000.0,0.0,410041000.0,386750000.0,0.0
RestructuringAndMergernAcquisition,-5091000.0,-1242000.0,-8611000.0,3724000.0,-4331000.0
GainOnSaleOfSecurity,2617000.0,1489000.0,14680000.0,759000.0,16150000.0
NetNonOperatingInterestIncomeExpense,-24643000.0,-25517000.0,-25726000.0,-22099000.0,-21270000.0
InterestExpenseNonOperating,24643000.0,25517000.0,25726000.0,22099000.0,21270000.0
OperatingIncome,-13697000.0,-25873000.0,-12259000.0,-76000.0,-4282000.0
OperatingExpense,92273000.0,105039000.0,91677000.0,87091000.0,88425000.0
DepreciationAmortizationDepletionIncomeStatement,20014000.0,19993000.0,20128000.0,20289000.0,19965000.0
DepreciationAndAmortizationInIncomeStatement,20014000.0,19993000.0,20128000.0,20289000.0,19965000.0
Amortization,20014000.0,19993000.0,20128000.0,20289000.0,19965000.0
AmortizationOfIntangiblesIncomeStatement,20014000.0,19993000.0,20128000.0,20289000.0,19965000.0
ResearchAndDevelopment,24937000.0,24945000.0,25866000.0,24894000.0,24939000.0
SellingGeneralAndAdministration,47322000.0,60101000.0,45683000.0,41908000.0,43521000.0
SellingAndMarketingExpense,22583000.0,21551000.0,19558000.0,20612000.0,20448000.0
GeneralAndAdministrativeExpense,24739000.0,38550000.0,26125000.0,21296000.0,23073000.0
OtherGandA,24739000.0,38550000.0,26125000.0,21296000.0,23073000.0
GrossProfit,78576000.0,79166000.0,79418000.0,87015000.0,84143000.0
CostOfRevenue,78921000.0,79322000.0,80702000.0,79250000.0,80750000.0
TotalRevenue,157497000.0,158488000.0,160120000.0,166265000.0,164893000.0
OperatingRevenue,157497000.0,158488000.0,160120000.0,166265000.0,164893000.0
