,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,11198670.0,164708332.0,180565866.0,50702867.170772
TaxRateForCalcs,0.21,0.254,0.234,0.065085
NormalizedEBITDA,113160000.0,126766000.0,297265000.0,624791000.0
TotalUnusualItems,53327000.0,648458000.0,771649000.0,779021000.0
TotalUnusualItemsExcludingGoodwill,53327000.0,648458000.0,771649000.0,779021000.0
NetIncomeFromContinuingOperationNetMinorityInterest,21381000.0,474955000.0,710395000.0,1174580000.0
ReconciledDepreciation,111854000.0,103682000.0,105222000.0,112245000.0
ReconciledCostOfRevenue,243073000.0,218859000.0,263780000.0,300183000.0
EBITDA,166487000.0,775224000.0,1068914000.0,1403812000.0
EBIT,54633000.0,671542000.0,963692000.0,1291567000.0
NetInterestIncome,-35391000.0,-37820000.0,-38736000.0,-35217000.0
InterestExpense,35391000.0,34820000.0,35736000.0,35217000.0
NormalizedIncome,-20747330.0,-8794668.0,119311866.0,446261867.170772
NetIncomeFromContinuingAndDiscontinuedOperation,21381000.0,474955000.0,710395000.0,1174580000.0
TotalExpenses,299943000.0,272634000.0,321023000.0,343173000.0
DilutedAverageShares,190674498.0,192991586.0,197144874.0,207044624.0
BasicAverageShares,160703884.0,164139583.0,168452107.0,176916881.0
DilutedEPS,0.12,2.47,3.61,5.68
BasicEPS,0.13,2.89,4.22,6.64
DilutedNIAvailtoComStockholders,22798000.0,476364000.0,711827000.0,1174580000.0
AverageDilutionEarnings,1417000.0,1409000.0,1432000.0,
NetIncomeCommonStockholders,21381000.0,474955000.0,710395000.0,1174580000.0
NetIncome,21381000.0,474955000.0,710395000.0,1174580000.0
NetIncomeIncludingNoncontrollingInterests,21381000.0,474955000.0,710395000.0,1174580000.0
NetIncomeContinuousOperations,21381000.0,474955000.0,710395000.0,1174580000.0
TaxProvision,-2139000.0,161767000.0,217561000.0,81770000.0
PretaxIncome,19242000.0,636722000.0,927956000.0,1256350000.0
OtherIncomeExpense,51873000.0,649948000.0,773481000.0,775524000.0
OtherNonOperatingIncomeExpenses,-1454000.0,1490000.0,1832000.0,-3497000.0
SpecialIncomeCharges,5524000.0,105986000.0,9482000.0,1407000.0
GainOnSaleOfPPE,5524000.0,105986000.0,9482000.0,1426000.0
OtherSpecialCharges,,,,19000.0
GainOnSaleOfSecurity,47803000.0,542472000.0,762167000.0,777614000.0
NetNonOperatingInterestIncomeExpense,-35391000.0,-37820000.0,-38736000.0,-35217000.0
TotalOtherFinanceCost,,3000000.0,3000000.0,
InterestExpenseNonOperating,35391000.0,34820000.0,35736000.0,35217000.0
OperatingIncome,2760000.0,24594000.0,192787000.0,516043000.0
OperatingExpense,56870000.0,53775000.0,57243000.0,42990000.0
OtherOperatingExpenses,27657000.0,21758000.0,19243000.0,11030000.0
SellingGeneralAndAdministration,29213000.0,32017000.0,38000000.0,31960000.0
SellingAndMarketingExpense,,1000000.0,2000000.0,
GeneralAndAdministrativeExpense,,31017000.0,36000000.0,31960000.0
OtherGandA,,16017000.0,13000000.0,31960000.0
InsuranceAndClaims,,1000000.0,1000000.0,
SalariesAndWages,,14000000.0,22000000.0,
GrossProfit,59630000.0,78369000.0,250030000.0,559033000.0
CostOfRevenue,243073000.0,218859000.0,263780000.0,300183000.0
TotalRevenue,302703000.0,297228000.0,513810000.0,859216000.0
OperatingRevenue,266259000.0,266416000.0,492451000.0,838161000.0
