,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-51288.0,0.0,-733530.0,-2516430.0,-54600.0
TaxRateForCalcs,0.012,0.0,0.21,0.21,0.21
NormalizedEBITDA,50281000.0,-26842000.0,-15660000.0,11759000.0,39187000.0
TotalUnusualItems,-4274000.0,-4633000.0,-3493000.0,-11983000.0,-260000.0
TotalUnusualItemsExcludingGoodwill,-4274000.0,-4633000.0,-3493000.0,-11983000.0,-260000.0
NetIncomeFromContinuingOperationNetMinorityInterest,24854000.0,-49971000.0,-34528000.0,-25049000.0,24168000.0
ReconciledDepreciation,10175000.0,10253000.0,3397000.0,17640000.0,10256000.0
ReconciledCostOfRevenue,474137000.0,213527000.0,183138000.0,335832000.0,470492000.0
EBITDA,46007000.0,-31475000.0,-19153000.0,-224000.0,38927000.0
EBIT,35832000.0,-41728000.0,-27406000.0,-17864000.0,28671000.0
NetInterestIncome,-10664000.0,-8254000.0,-7011000.0,-6918000.0,-4886000.0
InterestExpense,10664000.0,8254000.0,7011000.0,6918000.0,4886000.0
NormalizedIncome,29076712.0,-45338000.0,-31768530.0,-15582430.0,24373400.0
NetIncomeFromContinuingAndDiscontinuedOperation,24180000.0,-50388000.0,-46250000.0,-25049000.0,22144000.0
TotalExpenses,570273000.0,301256000.0,239101000.0,452945000.0,579702000.0
RentExpenseSupplemental,22184000.0,6513000.0,21871000.0,23210000.0,22941000.0
TotalOperatingIncomeAsReported,35832000.0,-41728000.0,-27406000.0,-17864000.0,28671000.0
DilutedAverageShares,52870000.0,52642000.0,52604000.0,52602000.0,53195000.0
BasicAverageShares,52791000.0,52642000.0,52604000.0,52602000.0,52438000.0
DilutedEPS,0.46,-0.96,-0.88,-0.48,0.42
BasicEPS,0.46,-0.96,-0.88,-0.48,0.42
DilutedNIAvailtoComStockholders,24180000.0,-50388000.0,-46250000.0,-25049000.0,22144000.0
AverageDilutionEarnings,,,,,0.0
NetIncomeCommonStockholders,24180000.0,-50388000.0,-46250000.0,-25049000.0,22144000.0
OtherunderPreferredStockDividend,,,,,11000.0
NetIncome,24180000.0,-50388000.0,-46250000.0,-25049000.0,22144000.0
NetIncomeIncludingNoncontrollingInterests,24180000.0,-50388000.0,-46250000.0,-25049000.0,22144000.0
NetIncomeDiscontinuousOperations,-674000.0,-417000.0,,,-2024000.0
NetIncomeContinuousOperations,24854000.0,-49971000.0,-34528000.0,-25049000.0,24168000.0
TaxProvision,314000.0,-11000.0,111000.0,267000.0,-383000.0
PretaxIncome,25168000.0,-49982000.0,-34417000.0,-24782000.0,23785000.0
OtherIncomeExpense,-4274000.0,-4633000.0,-3493000.0,-11983000.0,-260000.0
SpecialIncomeCharges,-4274000.0,-4633000.0,-3493000.0,-11983000.0,-260000.0
ImpairmentOfCapitalAssets,,,0.0,6008000.0,
RestructuringAndMergernAcquisition,4274000.0,4633000.0,3493000.0,5975000.0,260000.0
NetNonOperatingInterestIncomeExpense,-10664000.0,-8254000.0,-7011000.0,-6918000.0,-4886000.0
InterestExpenseNonOperating,10664000.0,8254000.0,7011000.0,6918000.0,4886000.0
OperatingIncome,40106000.0,-37095000.0,-23913000.0,-5881000.0,28931000.0
OperatingExpense,96136000.0,87729000.0,60819000.0,110091000.0,109210000.0
DepreciationAmortizationDepletionIncomeStatement,10175000.0,10253000.0,8253000.0,10618000.0,10256000.0
DepreciationAndAmortizationInIncomeStatement,10175000.0,10253000.0,8253000.0,10618000.0,10256000.0
SellingGeneralAndAdministration,85961000.0,77476000.0,52566000.0,99473000.0,98954000.0
GrossProfit,136242000.0,50634000.0,36906000.0,104210000.0,138141000.0
CostOfRevenue,474137000.0,213527000.0,178282000.0,342854000.0,470492000.0
TotalRevenue,610379000.0,264161000.0,215188000.0,447064000.0,608633000.0
OperatingRevenue,610379000.0,264161000.0,215188000.0,447064000.0,608633000.0
