,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-194800000.0,4000000.0,-22400000.0,-124235400.0
TaxRateForCalcs,0.4,0.4,0.4,0.2621
NormalizedEBITDA,801000000.0,703000000.0,546000000.0,784000000.0
TotalUnusualItems,-487000000.0,10000000.0,-56000000.0,-474000000.0
TotalUnusualItemsExcludingGoodwill,-487000000.0,10000000.0,-56000000.0,-474000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-378000000.0,26000000.0,-201000000.0,-410000000.0
ReconciledDepreciation,301000000.0,315000000.0,319000000.0,360000000.0
ReconciledCostOfRevenue,575000000.0,603000000.0,536000000.0,605000000.0
EBITDA,314000000.0,713000000.0,490000000.0,310000000.0
EBIT,13000000.0,398000000.0,171000000.0,-50000000.0
NetInterestIncome,-333000000.0,-312000000.0,-301000000.0,-301000000.0
InterestExpense,339000000.0,319000000.0,307000000.0,307000000.0
InterestIncome,6000000.0,7000000.0,6000000.0,6000000.0
NormalizedIncome,-85800000.0,20000000.0,-167400000.0,-60235400.0
NetIncomeFromContinuingAndDiscontinuedOperation,-378000000.0,26000000.0,-201000000.0,-410000000.0
TotalExpenses,1744000000.0,1785000000.0,1723000000.0,1773000000.0
TotalOperatingIncomeAsReported,14000000.0,412000000.0,175000000.0,-236000000.0
DilutedAverageShares,366990291.0,371428571.0,365454545.0,362831858.0
BasicAverageShares,366990291.0,371428571.0,365454545.0,362831858.0
DilutedEPS,-1.03,0.07,-0.55,-1.13
BasicEPS,-1.03,0.07,-0.55,-1.13
DilutedNIAvailtoComStockholders,-378000000.0,26000000.0,-201000000.0,-410000000.0
NetIncomeCommonStockholders,-378000000.0,26000000.0,-201000000.0,-410000000.0
NetIncome,-378000000.0,26000000.0,-201000000.0,-410000000.0
MinorityInterests,4000000.0,-1000000.0,8000000.0,0.0
NetIncomeIncludingNoncontrollingInterests,-382000000.0,27000000.0,-209000000.0,-410000000.0
NetIncomeContinuousOperations,-382000000.0,27000000.0,-209000000.0,-410000000.0
TaxProvision,56000000.0,52000000.0,73000000.0,53000000.0
PretaxIncome,-326000000.0,79000000.0,-136000000.0,-357000000.0
OtherIncomeExpense,-487000000.0,9000000.0,-56000000.0,-476000000.0
OtherNonOperatingIncomeExpenses,,-1000000.0,,-2000000.0
SpecialIncomeCharges,-480000000.0,31000000.0,-46000000.0,-462000000.0
GainOnSaleOfPPE,5000000.0,-1000000.0,,2000000.0
OtherSpecialCharges,24000000.0,-71000000.0,-8000000.0,-190000000.0
WriteOff,,,,0.0
ImpairmentOfCapitalAssets,406000000.0,37000000.0,13000000.0,622000000.0
RestructuringAndMergernAcquisition,55000000.0,2000000.0,41000000.0,32000000.0
GainOnSaleOfSecurity,-7000000.0,-21000000.0,-10000000.0,-12000000.0
NetNonOperatingInterestIncomeExpense,-333000000.0,-312000000.0,-301000000.0,-301000000.0
InterestExpenseNonOperating,339000000.0,319000000.0,307000000.0,307000000.0
InterestIncomeNonOperating,6000000.0,7000000.0,6000000.0,6000000.0
OperatingIncome,494000000.0,382000000.0,221000000.0,420000000.0
OperatingExpense,1121000000.0,1136000000.0,1141000000.0,1121000000.0
DepreciationAmortizationDepletionIncomeStatement,253000000.0,269000000.0,273000000.0,313000000.0
DepreciationAndAmortizationInIncomeStatement,253000000.0,269000000.0,273000000.0,313000000.0
Amortization,253000000.0,269000000.0,273000000.0,313000000.0
AmortizationOfIntangiblesIncomeStatement,253000000.0,269000000.0,273000000.0,313000000.0
ResearchAndDevelopment,153000000.0,156000000.0,143000000.0,142000000.0
SellingGeneralAndAdministration,715000000.0,711000000.0,725000000.0,666000000.0
GrossProfit,1615000000.0,1518000000.0,1362000000.0,1541000000.0
CostOfRevenue,623000000.0,649000000.0,582000000.0,652000000.0
TotalRevenue,2238000000.0,2167000000.0,1944000000.0,2193000000.0
OperatingRevenue,2213000000.0,2146000000.0,1922000000.0,2175000000.0
