,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,-472680.0
TaxRateForCalcs,0.21,0.049919,0.282,0.11,0.052
NormalizedEBITDA,10462000.0,9646000.0,3054000.0,7535000.0,7768000.0
TotalUnusualItems,0.0,0.0,0.0,0.0,-9090000.0
TotalUnusualItemsExcludingGoodwill,0.0,0.0,0.0,0.0,-9090000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-1437000.0,-3540000.0,-7458000.0,-4805000.0,-11096000.0
ReconciledDepreciation,8311000.0,8525000.0,8330000.0,8316000.0,8147000.0
ReconciledCostOfRevenue,101007000.0,97051000.0,90189000.0,84834000.0,81538000.0
EBITDA,10462000.0,9646000.0,3054000.0,7535000.0,-1322000.0
EBIT,2151000.0,1121000.0,-5276000.0,-781000.0,-9469000.0
NetInterestIncome,-4867000.0,-4847000.0,-5114000.0,-4246000.0,-1980000.0
InterestExpense,4932000.0,4847000.0,5114000.0,4246000.0,2235000.0
InterestIncome,65000.0,,,,255000.0
NormalizedIncome,-1437000.0,-3540000.0,-7458000.0,-4805000.0,-2478680.0
NetIncomeFromContinuingAndDiscontinuedOperation,-1437000.0,-3540000.0,-7458000.0,-4805000.0,-11096000.0
TotalExpenses,149825000.0,147693000.0,141592000.0,134506000.0,131773000.0
TotalOperatingIncomeAsReported,2086000.0,1121000.0,-5276000.0,-781000.0,-9724000.0
DilutedAverageShares,28745000.0,,28071000.0,27954000.0,27830000.0
BasicAverageShares,28745000.0,,28071000.0,27954000.0,27830000.0
DilutedEPS,-0.11,,-0.33,-0.23,-0.46
BasicEPS,-0.11,,-0.33,-0.23,-0.46
DilutedNIAvailtoComStockholders,-3260000.0,-5334000.0,-9224000.0,-6542000.0,-12806000.0
NetIncomeCommonStockholders,-3260000.0,-5334000.0,-9224000.0,-6542000.0,-12806000.0
OtherunderPreferredStockDividend,,0.0,0.0,0.0,0.0
PreferredStockDividends,1823000.0,1794000.0,1766000.0,1737000.0,1710000.0
NetIncome,-1437000.0,-3540000.0,-7458000.0,-4805000.0,-11096000.0
NetIncomeIncludingNoncontrollingInterests,-1437000.0,-3540000.0,-7458000.0,-4805000.0,-11096000.0
NetIncomeContinuousOperations,-1437000.0,-3540000.0,-7458000.0,-4805000.0,-11096000.0
TaxProvision,-1344000.0,-186000.0,-2932000.0,-222000.0,-608000.0
PretaxIncome,-2781000.0,-3726000.0,-10390000.0,-5027000.0,-11704000.0
OtherIncomeExpense,,0.0,,,-9090000.0
SpecialIncomeCharges,0.0,0.0,0.0,0.0,-9090000.0
RestructuringAndMergernAcquisition,0.0,0.0,0.0,0.0,9090000.0
NetNonOperatingInterestIncomeExpense,-4867000.0,-4847000.0,-5114000.0,-4246000.0,-1980000.0
InterestExpenseNonOperating,4932000.0,4847000.0,5114000.0,4246000.0,2235000.0
InterestIncomeNonOperating,65000.0,,,,255000.0
OperatingIncome,2086000.0,1121000.0,-5276000.0,-781000.0,-634000.0
OperatingExpense,45796000.0,47466000.0,48422000.0,46705000.0,47437000.0
DepreciationAmortizationDepletionIncomeStatement,5289000.0,5349000.0,5349000.0,5349000.0,5349000.0
DepreciationAndAmortizationInIncomeStatement,5289000.0,5349000.0,5349000.0,5349000.0,5349000.0
Amortization,5289000.0,5349000.0,5349000.0,5349000.0,5349000.0
AmortizationOfIntangiblesIncomeStatement,5289000.0,5349000.0,5349000.0,5349000.0,5349000.0
ResearchAndDevelopment,7812000.0,11763000.0,11676000.0,12441000.0,12751000.0
SellingGeneralAndAdministration,32695000.0,30354000.0,31397000.0,28915000.0,29337000.0
GrossProfit,47882000.0,48587000.0,43146000.0,45924000.0,46803000.0
CostOfRevenue,104029000.0,100227000.0,93170000.0,87801000.0,84336000.0
TotalRevenue,151911000.0,148814000.0,136316000.0,133725000.0,131139000.0
OperatingRevenue,151911000.0,148814000.0,136316000.0,133725000.0,131139000.0
