,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,-1050000.0,-7260000.0,-21210000.0,-5610000.0
TaxRateForCalcs,0.394,0.21,0.363,0.21,0.33
NormalizedEBITDA,96000000.0,56000000.0,129000000.0,197000000.0,215000000.0
TotalUnusualItems,0.0,-5000000.0,-20000000.0,-101000000.0,-17000000.0
TotalUnusualItemsExcludingGoodwill,0.0,-5000000.0,-20000000.0,-101000000.0,-17000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,28000000.0,-5000000.0,36000000.0,22000000.0,96000000.0
ReconciledDepreciation,47000000.0,50000000.0,51000000.0,51000000.0,52000000.0
ReconciledCostOfRevenue,1443000000.0,1357000000.0,1349000000.0,1632000000.0,1477000000.0
EBITDA,96000000.0,51000000.0,109000000.0,96000000.0,198000000.0
EBIT,49000000.0,1000000.0,58000000.0,45000000.0,146000000.0
NetInterestIncome,-2000000.0,-4000000.0,-1000000.0,-2000000.0,-3000000.0
InterestExpense,2000000.0,4000000.0,1000000.0,-3000000.0,3000000.0
InterestIncome,,,,,3000000.0
NormalizedIncome,28000000.0,-1050000.0,48740000.0,101790000.0,107390000.0
NetIncomeFromContinuingAndDiscontinuedOperation,28000000.0,-5000000.0,36000000.0,19000000.0,96000000.0
TotalExpenses,1936000000.0,1849000000.0,1831000000.0,2204000000.0,1996000000.0
TotalOperatingIncomeAsReported,47000000.0,1000000.0,61000000.0,68000000.0,160000000.0
DilutedAverageShares,94700000.0,94200000.0,95100000.0,95000000.0,94700000.0
BasicAverageShares,94161807.0,94154039.0,93914844.0,95000000.0,93400000.0
DilutedEPS,0.29736,-0.053104,0.38,0.2,1.01
BasicEPS,0.29736,-0.053104,0.383326,0.2,1.02
DilutedNIAvailtoComStockholders,28000000.0,-5000000.0,36000000.0,19000000.0,96000000.0
NetIncomeCommonStockholders,28000000.0,-5000000.0,36000000.0,19000000.0,96000000.0
NetIncome,28000000.0,-5000000.0,36000000.0,19000000.0,96000000.0
MinorityInterests,0.0,0.0,0.0,0.0,0.0
NetIncomeIncludingNoncontrollingInterests,28000000.0,-5000000.0,36000000.0,19000000.0,96000000.0
NetIncomeContinuousOperations,28000000.0,-5000000.0,36000000.0,22000000.0,96000000.0
TaxProvision,19000000.0,2000000.0,21000000.0,26000000.0,47000000.0
PretaxIncome,47000000.0,-3000000.0,57000000.0,48000000.0,143000000.0
OtherIncomeExpense,-4000000.0,-14000000.0,-42000000.0,-92000000.0,-34000000.0
OtherNonOperatingIncomeExpenses,-4000000.0,-9000000.0,-21000000.0,8000000.0,-17000000.0
SpecialIncomeCharges,0.0,-5000000.0,-20000000.0,-40000000.0,-2000000.0
GainOnSaleOfPPE,3000000.0,,,,0.0
GainOnSaleOfBusiness,2000000.0,2000000.0,,,1000000.0
WriteOff,0.0,1000000.0,0.0,0.0,0.0
ImpairmentOfCapitalAssets,-2000000.0,3000000.0,18000000.0,57000000.0,0.0
RestructuringAndMergernAcquisition,7000000.0,3000000.0,2000000.0,-7000000.0,3000000.0
EarningsFromEquityInterest,0.0,0.0,-1000000.0,,0.0
GainOnSaleOfSecurity,,,,,-15000000.0
NetNonOperatingInterestIncomeExpense,-2000000.0,-4000000.0,-1000000.0,-2000000.0,-3000000.0
InterestExpenseNonOperating,2000000.0,4000000.0,1000000.0,-3000000.0,3000000.0
InterestIncomeNonOperating,,,,,3000000.0
OperatingIncome,53000000.0,15000000.0,100000000.0,142000000.0,180000000.0
OperatingExpense,493000000.0,492000000.0,482000000.0,572000000.0,519000000.0
DepreciationAmortizationDepletionIncomeStatement,47000000.0,50000000.0,51000000.0,51000000.0,52000000.0
DepreciationAndAmortizationInIncomeStatement,47000000.0,50000000.0,51000000.0,51000000.0,52000000.0
SellingGeneralAndAdministration,446000000.0,442000000.0,431000000.0,521000000.0,467000000.0
GrossProfit,546000000.0,507000000.0,582000000.0,714000000.0,699000000.0
CostOfRevenue,1443000000.0,1357000000.0,1349000000.0,1632000000.0,1477000000.0
TotalRevenue,1989000000.0,1864000000.0,1931000000.0,2346000000.0,2176000000.0
OperatingRevenue,1989000000.0,1864000000.0,1931000000.0,2346000000.0,2176000000.0
