,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,2861670.0,619290.0,-348180.0
TaxRateForCalcs,0.0,0.21,0.21,0.21
NormalizedEBITDA,9608000.0,12990000.0,21382000.0,50181000.0
TotalUnusualItems,4751000.0,13627000.0,2949000.0,-1658000.0
TotalUnusualItemsExcludingGoodwill,4751000.0,13627000.0,2949000.0,-1658000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-5151000.0,18026000.0,3202000.0,23266000.0
ReconciledDepreciation,11944000.0,5116000.0,17517000.0,21548000.0
ReconciledCostOfRevenue,74953000.0,83026000.0,91884000.0,111643000.0
EBITDA,14359000.0,26617000.0,24331000.0,48523000.0
EBIT,2415000.0,21501000.0,6814000.0,26975000.0
NetInterestIncome,-6226000.0,-2619000.0,-2021000.0,-2142000.0
InterestExpense,7566000.0,3475000.0,3612000.0,3709000.0
InterestIncome,1488000.0,1815000.0,1836000.0,1818000.0
NormalizedIncome,-9902000.0,7260670.0,872290.0,24575820.0
NetIncomeFromContinuingAndDiscontinuedOperation,-5151000.0,18026000.0,3202000.0,23266000.0
TotalExpenses,86282000.0,94388000.0,102924000.0,124375000.0
RentExpenseSupplemental,6868000.0,11726000.0,12420000.0,17335000.0
TotalOperatingIncomeAsReported,1179000.0,17854000.0,5592000.0,24826000.0
DilutedAverageShares,9313051.0,16058606.0,13148244.0,16361040.0
BasicAverageShares,9313051.0,12734230.0,13053117.0,13003666.0
DilutedEPS,-0.55,1.21,0.24,1.5
BasicEPS,-0.55,1.42,0.25,1.79
DilutedNIAvailtoComStockholders,-5151000.0,18026000.0,3202000.0,23266000.0
NetIncomeCommonStockholders,-5151000.0,18026000.0,3202000.0,23266000.0
NetIncome,-5151000.0,18026000.0,3202000.0,23266000.0
NetIncomeIncludingNoncontrollingInterests,-5151000.0,18026000.0,3202000.0,23266000.0
NetIncomeContinuousOperations,-5151000.0,18026000.0,3202000.0,23266000.0
PretaxIncome,-5151000.0,18026000.0,3202000.0,23266000.0
OtherIncomeExpense,4751000.0,13627000.0,2949000.0,-1658000.0
SpecialIncomeCharges,4855000.0,10836000.0,3318000.0,-2236000.0
GainOnSaleOfPPE,4855000.0,11558000.0,3318000.0,-28000.0
OtherSpecialCharges,,,,-4000.0
ImpairmentOfCapitalAssets,0.0,722000.0,,
GainOnSaleOfSecurity,-104000.0,2791000.0,-369000.0,578000.0
NetNonOperatingInterestIncomeExpense,-6226000.0,-2619000.0,-2021000.0,-2142000.0
TotalOtherFinanceCost,148000.0,959000.0,245000.0,251000.0
InterestExpenseNonOperating,7566000.0,3475000.0,3612000.0,3709000.0
InterestIncomeNonOperating,1488000.0,1815000.0,1836000.0,1818000.0
OperatingIncome,-3676000.0,7018000.0,2274000.0,27066000.0
OperatingExpense,11329000.0,11362000.0,11040000.0,12732000.0
OtherOperatingExpenses,677000.0,93000.0,90000.0,1159000.0
SellingGeneralAndAdministration,10652000.0,11269000.0,10950000.0,11573000.0
GeneralAndAdministrativeExpense,10652000.0,11269000.0,10950000.0,11573000.0
OtherGandA,10652000.0,11269000.0,10950000.0,11573000.0
GrossProfit,7653000.0,18380000.0,13314000.0,39798000.0
CostOfRevenue,74953000.0,83026000.0,91884000.0,111643000.0
TotalRevenue,82606000.0,101406000.0,105198000.0,151441000.0
OperatingRevenue,82606000.0,101406000.0,105198000.0,151441000.0
