,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,-4991500.0,11760.0,70801.219888,3236400.0,-7076.0
TaxRateForCalcs,0.25,0.21,0.24247,0.24,0.244
NormalizedEBITDA,74220000.0,12471000.0,189560000.0,409521000.0,277343000.0
TotalUnusualItems,-19966000.0,56000.0,292000.0,13485000.0,-29000.0
TotalUnusualItemsExcludingGoodwill,-19966000.0,56000.0,292000.0,13485000.0,-29000.0
NetIncomeFromContinuingOperationNetMinorityInterest,17009000.0,926000.0,110931000.0,323219000.0,198587000.0
ReconciledDepreciation,20054000.0,19340000.0,19036000.0,18469000.0,17417000.0
ReconciledCostOfRevenue,432104000.0,413911000.0,490588000.0,534467000.0,483851000.0
EBITDA,54254000.0,12527000.0,189852000.0,423006000.0,277314000.0
EBIT,34200000.0,-6813000.0,170816000.0,404537000.0,259897000.0
NetInterestIncome,6987000.0,7346000.0,9011000.0,6126000.0,1930000.0
InterestIncome,6987000.0,7346000.0,9594000.0,6126000.0,1930000.0
NormalizedIncome,31983500.0,881760.0,110709801.219888,312970400.0,198608924.0
NetIncomeFromContinuingAndDiscontinuedOperation,17009000.0,926000.0,110931000.0,323219000.0,198587000.0
TotalExpenses,489034000.0,466157000.0,552747000.0,592956000.0,541803000.0
TotalOperatingIncomeAsReported,14234000.0,6757000.0,136225000.0,407783000.0,259868000.0
DilutedAverageShares,48866000.0,48840000.0,,48842000.0,48840000.0
BasicAverageShares,48690000.0,48690000.0,,48653000.0,48624000.0
DilutedEPS,0.35,0.02,,6.62,4.07
BasicEPS,0.35,0.02,,6.64,4.08
DilutedNIAvailtoComStockholders,17009000.0,926000.0,110931000.0,323219000.0,198587000.0
NetIncomeCommonStockholders,17009000.0,926000.0,110931000.0,323219000.0,198587000.0
NetIncome,17009000.0,926000.0,110931000.0,323219000.0,198587000.0
MinorityInterests,431000.0,515000.0,396000.0,450000.0,293000.0
NetIncomeIncludingNoncontrollingInterests,16578000.0,411000.0,110535000.0,322769000.0,198294000.0
NetIncomeContinuousOperations,16578000.0,411000.0,110535000.0,322769000.0,198294000.0
TaxProvision,5540000.0,322000.0,35380000.0,102118000.0,63974000.0
PretaxIncome,22118000.0,733000.0,145915000.0,424887000.0,262268000.0
OtherIncomeExpense,-19069000.0,200000.0,971000.0,14224000.0,441000.0
OtherNonOperatingIncomeExpenses,868000.0,614000.0,876000.0,-1047000.0,1457000.0
SpecialIncomeCharges,-19966000.0,56000.0,292000.0,3246000.0,-29000.0
GainOnSaleOfPPE,-318000.0,56000.0,167000.0,26000.0,-29000.0
OtherSpecialCharges,19648000.0,,-125000.0,-3220000.0,
EarningsFromEquityInterest,29000.0,-470000.0,-197000.0,1786000.0,-987000.0
GainOnSaleOfSecurity,,,0.0,10239000.0,
NetNonOperatingInterestIncomeExpense,6987000.0,7346000.0,9011000.0,6126000.0,1930000.0
InterestIncomeNonOperating,6987000.0,7346000.0,9594000.0,6126000.0,1930000.0
OperatingIncome,34200000.0,-6813000.0,135933000.0,404537000.0,259897000.0
OperatingExpense,56930000.0,52246000.0,62159000.0,58489000.0,57952000.0
SellingGeneralAndAdministration,56930000.0,52246000.0,62159000.0,58489000.0,57952000.0
SellingAndMarketingExpense,17706000.0,17691000.0,20004000.0,19453000.0,18175000.0
GeneralAndAdministrativeExpense,39224000.0,34555000.0,42155000.0,39036000.0,39777000.0
OtherGandA,27087000.0,21449000.0,22330000.0,23652000.0,24963000.0
SalariesAndWages,12137000.0,13106000.0,19825000.0,15384000.0,14814000.0
GrossProfit,91130000.0,45433000.0,198092000.0,463026000.0,317849000.0
CostOfRevenue,432104000.0,413911000.0,490588000.0,534467000.0,483851000.0
TotalRevenue,523234000.0,459344000.0,688680000.0,997493000.0,801700000.0
OperatingRevenue,523234000.0,459344000.0,688680000.0,997493000.0,801700000.0
