,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,-222588.0,-541318.115829,-455715.0,-451099.0,-517218.0
TaxRateForCalcs,0.243,0.244387,0.247,0.253,0.247
NormalizedEBITDA,117336000.0,141574000.0,152187000.0,132574000.0,135430000.0
TotalUnusualItems,-916000.0,-2215000.0,-1845000.0,-1783000.0,-2094000.0
TotalUnusualItemsExcludingGoodwill,-916000.0,-2215000.0,-1845000.0,-1783000.0,-2094000.0
NetIncomeFromContinuingOperationNetMinorityInterest,69350000.0,87599000.0,95180000.0,79140000.0,81314000.0
ReconciledDepreciation,19782000.0,19007000.0,18899000.0,18657000.0,18566000.0
ReconciledCostOfRevenue,560852000.0,615907000.0,625527000.0,564937000.0,559946000.0
EBITDA,116420000.0,139359000.0,150342000.0,130791000.0,133336000.0
EBIT,96638000.0,120352000.0,131443000.0,112134000.0,114770000.0
NetInterestIncome,-5195000.0,-4360000.0,-4525000.0,-5805000.0,-6819000.0
InterestExpense,5320000.0,4630000.0,5038000.0,5956000.0,6919000.0
InterestIncome,125000.0,270000.0,513000.0,151000.0,100000.0
NormalizedIncome,70043412.0,89272681.884171,96569285.0,80471901.0,82890782.0
NetIncomeFromContinuingAndDiscontinuedOperation,69350000.0,87599000.0,95180000.0,79140000.0,81314000.0
TotalExpenses,851485000.0,915171000.0,917233000.0,845567000.0,839641000.0
TotalOperatingIncomeAsReported,101568000.0,118055000.0,135386000.0,114282000.0,116010000.0
DilutedAverageShares,56723000.0,,56156000.0,56001000.0,56081000.0
BasicAverageShares,56429000.0,,55963000.0,55880000.0,55891000.0
DilutedEPS,1.22,,1.69,1.41,1.45
BasicEPS,1.23,,1.7,1.42,1.45
DilutedNIAvailtoComStockholders,69350000.0,87599000.0,95180000.0,79140000.0,81314000.0
NetIncomeCommonStockholders,69350000.0,87599000.0,95180000.0,79140000.0,81314000.0
NetIncome,69350000.0,87599000.0,95180000.0,79140000.0,81314000.0
MinorityInterests,222000.0,158000.0,41000.0,-175000.0,102000.0
NetIncomeIncludingNoncontrollingInterests,69128000.0,87441000.0,95139000.0,79315000.0,81212000.0
NetIncomeContinuousOperations,69128000.0,87441000.0,95139000.0,79315000.0,81212000.0
TaxProvision,22190000.0,28281000.0,31266000.0,26863000.0,26639000.0
PretaxIncome,91318000.0,115722000.0,126405000.0,106178000.0,107851000.0
OtherIncomeExpense,-5971000.0,-188000.0,-6301000.0,-4082000.0,-3434000.0
OtherNonOperatingIncomeExpenses,-5055000.0,2027000.0,-4456000.0,-2299000.0,-1340000.0
SpecialIncomeCharges,-916000.0,-2215000.0,-1845000.0,-1783000.0,-2094000.0
RestructuringAndMergernAcquisition,916000.0,2215000.0,1845000.0,1783000.0,2094000.0
NetNonOperatingInterestIncomeExpense,-5195000.0,-4360000.0,-4525000.0,-5805000.0,-6819000.0
InterestExpenseNonOperating,5320000.0,4630000.0,5038000.0,5956000.0,6919000.0
InterestIncomeNonOperating,125000.0,270000.0,513000.0,151000.0,100000.0
OperatingIncome,102484000.0,120270000.0,137231000.0,116065000.0,118104000.0
OperatingExpense,290633000.0,299264000.0,291706000.0,280630000.0,279695000.0
GrossProfit,393117000.0,419534000.0,428937000.0,396695000.0,397799000.0
CostOfRevenue,560852000.0,615907000.0,625527000.0,564937000.0,559946000.0
TotalRevenue,953969000.0,1035441000.0,1054464000.0,961632000.0,957745000.0
OperatingRevenue,953969000.0,1035441000.0,1054464000.0,961632000.0,957745000.0
