,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.242,0.25405,0.225,0.208,0.209
NormalizedEBITDA,26479000.0,25778000.0,28044000.0,24337000.0,20769000.0
NetIncomeFromContinuingOperationNetMinorityInterest,17482000.0,16575000.0,18895000.0,16526000.0,13997000.0
ReconciledDepreciation,2261000.0,2212000.0,2075000.0,1968000.0,1896000.0
ReconciledCostOfRevenue,62853000.0,66367000.0,68130000.0,62397000.0,58995000.0
EBITDA,26479000.0,25778000.0,28044000.0,24337000.0,20769000.0
EBIT,24218000.0,23566000.0,25969000.0,22369000.0,18873000.0
NetInterestIncome,-1072000.0,-1279000.0,-1528000.0,-1451000.0,-1125000.0
InterestExpense,1146000.0,1346000.0,1597000.0,1502000.0,1169000.0
InterestIncome,74000.0,67000.0,69000.0,51000.0,44000.0
NormalizedIncome,17482000.0,16575000.0,18895000.0,16526000.0,13997000.0
NetIncomeFromContinuingAndDiscontinuedOperation,17482000.0,16575000.0,18895000.0,16526000.0,13997000.0
TotalExpenses,116232000.0,117217000.0,116060000.0,108040000.0,106214000.0
TotalOperatingIncomeAsReported,24184000.0,23235000.0,25657000.0,22153000.0,18679000.0
DilutedAverageShares,13584000.0,,13600000.0,13608000.0,13609000.0
BasicAverageShares,13560000.0,,13573000.0,13583000.0,13590000.0
DilutedEPS,1.28,,1.38,1.21,1.02
BasicEPS,1.28,,1.39,1.21,1.03
DilutedNIAvailtoComStockholders,17416000.0,16510000.0,18813000.0,16455000.0,13943000.0
NetIncomeCommonStockholders,17416000.0,16510000.0,18813000.0,16455000.0,13943000.0
OtherunderPreferredStockDividend,66000.0,65000.0,82000.0,71000.0,54000.0
NetIncome,17482000.0,16575000.0,18895000.0,16526000.0,13997000.0
NetIncomeIncludingNoncontrollingInterests,17482000.0,16575000.0,18895000.0,16526000.0,13997000.0
NetIncomeContinuousOperations,17482000.0,16575000.0,18895000.0,16526000.0,13997000.0
TaxProvision,5590000.0,5645000.0,5477000.0,4341000.0,3707000.0
PretaxIncome,23072000.0,22220000.0,24372000.0,20867000.0,17704000.0
OtherIncomeExpense,-40000.0,264000.0,243000.0,165000.0,150000.0
OtherNonOperatingIncomeExpenses,-40000.0,264000.0,243000.0,165000.0,150000.0
NetNonOperatingInterestIncomeExpense,-1072000.0,-1279000.0,-1528000.0,-1451000.0,-1125000.0
InterestExpenseNonOperating,1146000.0,1346000.0,1597000.0,1502000.0,1169000.0
InterestIncomeNonOperating,74000.0,67000.0,69000.0,51000.0,44000.0
OperatingIncome,24184000.0,23235000.0,25657000.0,22153000.0,18679000.0
OperatingExpense,51369000.0,48890000.0,46105000.0,43925000.0,45576000.0
DepreciationAmortizationDepletionIncomeStatement,251000.0,252000.0,250000.0,250000.0,253000.0
DepreciationAndAmortizationInIncomeStatement,251000.0,252000.0,250000.0,250000.0,253000.0
Amortization,251000.0,252000.0,250000.0,250000.0,253000.0
AmortizationOfIntangiblesIncomeStatement,251000.0,252000.0,250000.0,250000.0,253000.0
SellingGeneralAndAdministration,51118000.0,48638000.0,45855000.0,43675000.0,45323000.0
SellingAndMarketingExpense,6983000.0,9823000.0,7660000.0,5985000.0,5339000.0
GeneralAndAdministrativeExpense,44135000.0,38815000.0,38195000.0,37690000.0,39984000.0
OtherGandA,44135000.0,38815000.0,38195000.0,37690000.0,39984000.0
GrossProfit,75553000.0,72125000.0,71762000.0,66078000.0,64255000.0
CostOfRevenue,64863000.0,68327000.0,69955000.0,64115000.0,60638000.0
TotalRevenue,140416000.0,140452000.0,141717000.0,130193000.0,124893000.0
OperatingRevenue,140416000.0,140452000.0,141717000.0,130193000.0,124893000.0
