,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-1250000.0,-25244147.157191,-1883720.930233,187328767.123288
TaxRateForCalcs,0.25,0.113712,0.313953,0.342466
NormalizedEBITDA,3340000000.0,3987000000.0,3133000000.0,3347000000.0
TotalUnusualItems,-5000000.0,-222000000.0,-6000000.0,547000000.0
TotalUnusualItemsExcludingGoodwill,-5000000.0,-222000000.0,-6000000.0,547000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,502000000.0,462000000.0,298000000.0,525000000.0
ReconciledDepreciation,2272000000.0,2197000000.0,2151000000.0,2126000000.0
ReconciledCostOfRevenue,,,,3418000000.0
EBITDA,3335000000.0,3765000000.0,3127000000.0,3894000000.0
EBIT,1063000000.0,1568000000.0,976000000.0,1768000000.0
NetInterestIncome,-492000000.0,-558000000.0,-266000000.0,119000000.0
InterestExpense,,,,819000000.0
InterestIncome,,,,938000000.0
NormalizedIncome,505750000.0,658755852.842809,302116279.069767,165328767.123288
NetIncomeFromContinuingAndDiscontinuedOperation,502000000.0,462000000.0,298000000.0,525000000.0
TotalExpenses,9258000000.0,8929000000.0,9069000000.0,9653000000.0
RentExpenseSupplemental,,,,9000000.0
TotalOperatingIncomeAsReported,1057000000.0,948000000.0,970000000.0,1133000000.0
DilutedAverageShares,5665000000.0,,5682000000.0,5699000000.0
BasicAverageShares,5665000000.0,,5682000000.0,5699000000.0
DilutedEPS,0.08,,0.04,0.08
BasicEPS,0.08,,0.04,0.08
DilutedNIAvailtoComStockholders,502000000.0,462000000.0,298000000.0,316000000.0
NetIncomeCommonStockholders,502000000.0,462000000.0,298000000.0,316000000.0
NetIncome,502000000.0,462000000.0,298000000.0,525000000.0
MinorityInterests,-89000000.0,-67000000.0,-57000000.0,-99000000.0
NetIncomeIncludingNoncontrollingInterests,592000000.0,530000000.0,354000000.0,624000000.0
NetIncomeContinuousOperations,592000000.0,530000000.0,354000000.0,624000000.0
TaxProvision,-245000000.0,68000000.0,162000000.0,325000000.0
PretaxIncome,347000000.0,598000000.0,516000000.0,949000000.0
OtherIncomeExpense,-224000000.0,-48000000.0,-194000000.0,283000000.0
SpecialIncomeCharges,-5000000.0,-256000000.0,-6000000.0,586000000.0
GainOnSaleOfPPE,,,,57000000.0
GainOnSaleOfBusiness,,,,0.0
WriteOff,5000000.0,372000000.0,6000000.0,
EarningsFromEquityInterest,-219000000.0,174000000.0,-188000000.0,-264000000.0
GainOnSaleOfSecurity,,,,-39000000.0
NetNonOperatingInterestIncomeExpense,-492000000.0,-558000000.0,-266000000.0,119000000.0
TotalOtherFinanceCost,492000000.0,,266000000.0,
InterestExpenseNonOperating,,,,819000000.0
InterestIncomeNonOperating,,,,938000000.0
OperatingIncome,1063000000.0,1204000000.0,976000000.0,547000000.0
OperatingExpense,9258000000.0,2379000000.0,9069000000.0,6235000000.0
OtherOperatingExpenses,6986000000.0,-3166000000.0,6918000000.0,1817000000.0
OtherTaxes,,,,174000000.0
DepreciationAmortizationDepletionIncomeStatement,2272000000.0,2197000000.0,2151000000.0,2126000000.0
DepreciationAndAmortizationInIncomeStatement,2272000000.0,2197000000.0,2151000000.0,2126000000.0
SellingGeneralAndAdministration,,,,1425000000.0
GeneralAndAdministrativeExpense,,,,1425000000.0
RentAndLandingFees,,,,9000000.0
SalariesAndWages,,,,1416000000.0
GrossProfit,,,,6782000000.0
CostOfRevenue,,,,3418000000.0
TotalRevenue,10321000000.0,10133000000.0,10045000000.0,10200000000.0
OperatingRevenue,10321000000.0,10133000000.0,10045000000.0,10200000000.0
