,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,45242899.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.221,0.21,0.238,0.191816,0.248
NormalizedEBITDA,-151373000.0,-80067000.0,-223978000.0,35558000.0,-93083000.0
TotalUnusualItems,204719000.0,,,,
TotalUnusualItemsExcludingGoodwill,204719000.0,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,4743000.0,-249837000.0,-206073000.0,-12463000.0,-103013000.0
ReconciledDepreciation,33664000.0,42020000.0,37196000.0,43609000.0,37666000.0
ReconciledCostOfRevenue,652320000.0,762739000.0,730494000.0,981654000.0,794410000.0
EBITDA,53346000.0,-80067000.0,-223978000.0,35558000.0,-93083000.0
EBIT,19682000.0,-122087000.0,-261174000.0,-8051000.0,-130749000.0
NetInterestIncome,-13592000.0,-11175000.0,-9149000.0,-7370000.0,-6256000.0
InterestExpense,13592000.0,11175000.0,9149000.0,7370000.0,6256000.0
NormalizedIncome,-154733101.0,-249837000.0,-206073000.0,-12463000.0,-103013000.0
NetIncomeFromContinuingAndDiscontinuedOperation,4743000.0,-249837000.0,-206073000.0,-12463000.0,-103013000.0
TotalExpenses,1211714000.0,1261448000.0,1384756000.0,1551168000.0,1335092000.0
TotalOperatingIncomeAsReported,19682000.0,-122087000.0,-261179000.0,-8055000.0,-130811000.0
DilutedAverageShares,29300000.0,29175000.0,29018000.0,28957000.0,28943000.0
BasicAverageShares,29204000.0,29175000.0,29018000.0,28957000.0,28943000.0
DilutedEPS,0.16,-8.56,-7.1,-0.43,-3.56
BasicEPS,0.16,-8.56,-7.1,-0.43,-3.56
DilutedNIAvailtoComStockholders,4743000.0,-249837000.0,-206073000.0,-12463000.0,-103013000.0
NetIncomeCommonStockholders,4743000.0,-249837000.0,-206073000.0,-12463000.0,-103013000.0
NetIncome,4743000.0,-249837000.0,-206073000.0,-12463000.0,-103013000.0
NetIncomeIncludingNoncontrollingInterests,4743000.0,-249837000.0,-206073000.0,-12463000.0,-103013000.0
NetIncomeContinuousOperations,4743000.0,-249837000.0,-206073000.0,-12463000.0,-103013000.0
TaxProvision,1347000.0,116575000.0,-64250000.0,-2958000.0,-33992000.0
PretaxIncome,6090000.0,-133262000.0,-270323000.0,-15421000.0,-137005000.0
OtherIncomeExpense,204719000.0,,5000.0,4000.0,62000.0
OtherNonOperatingIncomeExpenses,,,5000.0,4000.0,62000.0
GainOnSaleOfSecurity,204719000.0,,,,
NetNonOperatingInterestIncomeExpense,-13592000.0,-11175000.0,-9149000.0,-7370000.0,-6256000.0
InterestExpenseNonOperating,13592000.0,11175000.0,9149000.0,7370000.0,6256000.0
OperatingIncome,-185037000.0,-122087000.0,-261179000.0,-8055000.0,-130811000.0
OperatingExpense,558852000.0,497971000.0,653648000.0,568956000.0,540271000.0
DepreciationAmortizationDepletionIncomeStatement,33122000.0,41282000.0,36582000.0,43051000.0,37255000.0
DepreciationAndAmortizationInIncomeStatement,33122000.0,41282000.0,36582000.0,43051000.0,37255000.0
DepreciationIncomeStatement,33122000.0,41282000.0,36582000.0,43051000.0,37255000.0
SellingGeneralAndAdministration,525730000.0,456689000.0,617066000.0,525905000.0,503016000.0
GrossProfit,373815000.0,375884000.0,392469000.0,560901000.0,409460000.0
CostOfRevenue,652862000.0,763477000.0,731108000.0,982212000.0,794821000.0
TotalRevenue,1026677000.0,1139361000.0,1123577000.0,1543113000.0,1204281000.0
OperatingRevenue,1026677000.0,1139361000.0,1123577000.0,1543113000.0,1204281000.0
