,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-208530.0,124680.0,81270.0,-2499674.395667
TaxRateForCalcs,0.21,0.12,0.21,0.109649
NormalizedEBITDA,20005000.0,12308000.0,21051000.0,4194000.0
TotalUnusualItems,-993000.0,1039000.0,387000.0,-22797000.0
TotalUnusualItemsExcludingGoodwill,-993000.0,1039000.0,387000.0,-22797000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-5356000.0,-14699000.0,-15325000.0,-53348000.0
ReconciledDepreciation,25229000.0,24842000.0,28097000.0,36186000.0
ReconciledCostOfRevenue,28737000.0,31662000.0,42041000.0,102234000.0
EBITDA,19012000.0,13347000.0,21438000.0,-18603000.0
EBIT,-6217000.0,-11495000.0,-6659000.0,-54789000.0
NetInterestIncome,-166000.0,-878000.0,-1606000.0,-2627000.0
InterestExpense,5037000.0,5034000.0,5029000.0,5029000.0
InterestIncome,4871000.0,4156000.0,3423000.0,2402000.0
NormalizedIncome,-4571530.0,-15613320.0,-15630730.0,-33050674.395667
NetIncomeFromContinuingAndDiscontinuedOperation,-5356000.0,-14699000.0,-15325000.0,-53348000.0
TotalExpenses,381945000.0,391751000.0,402877000.0,475946000.0
TotalOperatingIncomeAsReported,-10108000.0,-16683000.0,-10470000.0,-60404000.0
DilutedAverageShares,535600000.0,506086000.0,505033000.0,484963636.0
BasicAverageShares,535600000.0,506086000.0,505033000.0,484963636.0
DilutedEPS,-0.01,-0.03,-0.03,-0.11
BasicEPS,-0.01,-0.03,-0.03,-0.11
DilutedNIAvailtoComStockholders,-5356000.0,-14699000.0,-15325000.0,-53348000.0
NetIncomeCommonStockholders,-5356000.0,-14699000.0,-15325000.0,-53348000.0
NetIncome,-5356000.0,-14699000.0,-15325000.0,-53348000.0
MinorityInterests,-69000.0,-220000.0,-325000.0,-89000.0
NetIncomeIncludingNoncontrollingInterests,-5287000.0,-14479000.0,-15000000.0,-53259000.0
NetIncomeContinuousOperations,-5287000.0,-14479000.0,-15000000.0,-53259000.0
TaxProvision,-5967000.0,-2050000.0,3312000.0,-6559000.0
PretaxIncome,-11254000.0,-16529000.0,-11688000.0,-59818000.0
OtherIncomeExpense,-980000.0,1032000.0,388000.0,-22792000.0
OtherNonOperatingIncomeExpenses,13000.0,-7000.0,1000.0,
SpecialIncomeCharges,,,,-26005000.0
GainOnSaleOfBusiness,,,,0.0
GainOnSaleOfSecurity,-993000.0,1039000.0,387000.0,3208000.0
NetNonOperatingInterestIncomeExpense,-166000.0,-878000.0,-1606000.0,-2627000.0
InterestExpenseNonOperating,5037000.0,5034000.0,5029000.0,5029000.0
InterestIncomeNonOperating,4871000.0,4156000.0,3423000.0,2402000.0
OperatingIncome,-10108000.0,-16683000.0,-10470000.0,-34399000.0
OperatingExpense,353208000.0,360089000.0,360836000.0,373712000.0
DepreciationAmortizationDepletionIncomeStatement,25229000.0,24842000.0,28097000.0,36186000.0
DepreciationAndAmortizationInIncomeStatement,25229000.0,24842000.0,28097000.0,36186000.0
Amortization,2633000.0,2663000.0,2662000.0,3028000.0
AmortizationOfIntangiblesIncomeStatement,2633000.0,2663000.0,2662000.0,3028000.0
DepreciationIncomeStatement,22596000.0,22179000.0,25435000.0,33158000.0
ResearchAndDevelopment,21497000.0,25549000.0,25312000.0,19192000.0
SellingGeneralAndAdministration,306482000.0,309698000.0,307427000.0,318334000.0
SellingAndMarketingExpense,204006000.0,212713000.0,204909000.0,201665000.0
GeneralAndAdministrativeExpense,102476000.0,96985000.0,102518000.0,116669000.0
OtherGandA,102476000.0,96985000.0,102518000.0,116669000.0
GrossProfit,343100000.0,343406000.0,350366000.0,339313000.0
CostOfRevenue,28737000.0,31662000.0,42041000.0,102234000.0
TotalRevenue,371837000.0,375068000.0,392407000.0,441547000.0
OperatingRevenue,371837000.0,375068000.0,392407000.0,441547000.0
