,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.234,0.315,0.231501,0.234,0.252
NormalizedEBITDA,11983000.0,13602000.0,25315000.0,21600000.0,20939000.0
NetIncomeFromContinuingOperationNetMinorityInterest,2498000.0,3118000.0,12837000.0,11079000.0,9648000.0
ReconciledDepreciation,8074000.0,9253000.0,9641000.0,6624000.0,7622000.0
ReconciledCostOfRevenue,93192000.0,83842000.0,102815000.0,87195000.0,81773000.0
EBITDA,11983000.0,13602000.0,25315000.0,21600000.0,20939000.0
EBIT,3909000.0,4349000.0,15674000.0,14976000.0,13317000.0
NetInterestIncome,-646000.0,153000.0,1030000.0,-508000.0,-420000.0
InterestExpense,646000.0,,-1030000.0,508000.0,420000.0
InterestIncome,,153000.0,,,
NormalizedIncome,2498000.0,3118000.0,12837000.0,11079000.0,9648000.0
NetIncomeFromContinuingAndDiscontinuedOperation,2498000.0,3118000.0,12837000.0,11079000.0,9648000.0
TotalExpenses,121190000.0,109894000.0,126949000.0,114900000.0,108508000.0
TotalOperatingIncomeAsReported,3768000.0,4349000.0,17828000.0,14136000.0,12527000.0
DilutedAverageShares,46361000.0,46551000.0,46283000.0,46166000.0,46106000.0
BasicAverageShares,45977000.0,46103000.0,45929000.0,45897000.0,45815000.0
DilutedEPS,0.05,0.07,0.28,0.24,0.21
BasicEPS,0.05,0.07,0.28,0.24,0.21
DilutedNIAvailtoComStockholders,2498000.0,3118000.0,12837000.0,11079000.0,9648000.0
AverageDilutionEarnings,,,,0.0,
NetIncomeCommonStockholders,2498000.0,3118000.0,12837000.0,11079000.0,9648000.0
NetIncome,2498000.0,3118000.0,12837000.0,11079000.0,9648000.0
NetIncomeIncludingNoncontrollingInterests,2498000.0,3118000.0,12837000.0,11079000.0,9648000.0
NetIncomeContinuousOperations,2498000.0,3118000.0,12837000.0,11079000.0,9648000.0
TaxProvision,765000.0,1431000.0,3867000.0,3389000.0,3249000.0
PretaxIncome,3263000.0,4549000.0,16704000.0,14468000.0,12897000.0
OtherIncomeExpense,141000.0,47000.0,-2154000.0,840000.0,790000.0
OtherNonOperatingIncomeExpenses,141000.0,47000.0,-2154000.0,840000.0,790000.0
NetNonOperatingInterestIncomeExpense,-646000.0,153000.0,1030000.0,-508000.0,-420000.0
InterestExpenseNonOperating,646000.0,,-1030000.0,508000.0,420000.0
InterestIncomeNonOperating,,153000.0,,,
OperatingIncome,3768000.0,4349000.0,17828000.0,14136000.0,12527000.0
OperatingExpense,27998000.0,26052000.0,24134000.0,27705000.0,26735000.0
ResearchAndDevelopment,1724000.0,1799000.0,1875000.0,2133000.0,1869000.0
SellingGeneralAndAdministration,26274000.0,24253000.0,22259000.0,25572000.0,24866000.0
SellingAndMarketingExpense,10952000.0,10040000.0,9522000.0,9996000.0,9431000.0
GeneralAndAdministrativeExpense,15322000.0,14213000.0,12737000.0,15576000.0,15435000.0
OtherGandA,15322000.0,14213000.0,12737000.0,15576000.0,15435000.0
GrossProfit,31766000.0,30401000.0,41962000.0,41841000.0,39262000.0
CostOfRevenue,93192000.0,83842000.0,102815000.0,87195000.0,81773000.0
TotalRevenue,124958000.0,114243000.0,144777000.0,129036000.0,121035000.0
OperatingRevenue,124958000.0,114243000.0,144777000.0,129036000.0,121035000.0
