,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.0,0.0,0.21,0.21,0.21
NormalizedEBITDA,-20421000.0,-30403000.0,-25775000.0,-13591000.0,-35142000.0
TotalUnusualItems,0.0,15337000.0,,,0.0
TotalUnusualItemsExcludingGoodwill,0.0,15337000.0,,,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-30364000.0,-24279000.0,-34303000.0,-18622000.0,-42467000.0
ReconciledDepreciation,6716000.0,6623000.0,6631000.0,5405000.0,4905000.0
ReconciledCostOfRevenue,23926000.0,33725000.0,44442000.0,31836000.0,54391000.0
EBITDA,-20421000.0,-15066000.0,-25775000.0,-13591000.0,-35142000.0
EBIT,-27137000.0,-21689000.0,-32406000.0,-18996000.0,-40047000.0
NetInterestIncome,2410000.0,2054000.0,2186000.0,1898000.0,-1637000.0
InterestExpense,2321000.0,1912000.0,1502000.0,1512000.0,1637000.0
InterestIncome,4731000.0,3966000.0,3688000.0,3410000.0,
NormalizedIncome,-30364000.0,-39616000.0,-34303000.0,-18622000.0,-42467000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-30364000.0,-24279000.0,-34303000.0,-18622000.0,-42467000.0
TotalExpenses,58838000.0,66905000.0,74207000.0,59528000.0,81867000.0
TotalOperatingIncomeAsReported,-36376000.0,-41395000.0,-35858000.0,-22455000.0,-42666000.0
DilutedAverageShares,450567031.0,415867594.0,406316070.0,405803753.0,405397087.0
BasicAverageShares,450567031.0,415867594.0,406316070.0,405803753.0,405397087.0
DilutedEPS,-0.07,-0.06,-0.09,-0.05,-0.11
BasicEPS,-0.07,-0.06,-0.09,-0.05,-0.11
DilutedNIAvailtoComStockholders,-31164000.0,-25079000.0,-35103000.0,-19422000.0,-43267000.0
NetIncomeCommonStockholders,-31164000.0,-25079000.0,-35103000.0,-19422000.0,-43267000.0
PreferredStockDividends,800000.0,800000.0,800000.0,800000.0,800000.0
NetIncome,-30364000.0,-24279000.0,-34303000.0,-18622000.0,-42467000.0
MinorityInterests,-906000.0,-678000.0,-392000.0,2464000.0,-458000.0
NetIncomeIncludingNoncontrollingInterests,-29458000.0,-23601000.0,-33911000.0,-21086000.0,-42009000.0
NetIncomeContinuousOperations,-29458000.0,-23601000.0,-33911000.0,-21086000.0,-42009000.0
TaxProvision,0.0,0.0,3000.0,578000.0,325000.0
PretaxIncome,-29458000.0,-23601000.0,-33908000.0,-20508000.0,-41684000.0
OtherIncomeExpense,4508000.0,15740000.0,-236000.0,49000.0,2619000.0
OtherNonOperatingIncomeExpenses,4508000.0,403000.0,-236000.0,49000.0,2619000.0
SpecialIncomeCharges,0.0,15337000.0,,,0.0
OtherSpecialCharges,0.0,-15337000.0,,,
NetNonOperatingInterestIncomeExpense,2410000.0,2054000.0,2186000.0,1898000.0,-1637000.0
InterestExpenseNonOperating,2321000.0,1912000.0,1502000.0,1512000.0,1637000.0
InterestIncomeNonOperating,4731000.0,3966000.0,3688000.0,3410000.0,
OperatingIncome,-36376000.0,-41395000.0,-35858000.0,-22455000.0,-42666000.0
OperatingExpense,34912000.0,33180000.0,29765000.0,27692000.0,27476000.0
ResearchAndDevelopment,18021000.0,15620000.0,14697000.0,12683000.0,12213000.0
SellingGeneralAndAdministration,16891000.0,17560000.0,15068000.0,15009000.0,15263000.0
GrossProfit,-1464000.0,-8215000.0,-6093000.0,5237000.0,-15190000.0
CostOfRevenue,23926000.0,33725000.0,44442000.0,31836000.0,54391000.0
TotalRevenue,22462000.0,25510000.0,38349000.0,37073000.0,39201000.0
OperatingRevenue,22462000.0,25510000.0,38349000.0,37073000.0,39201000.0
