,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,6500.0,37668.0,380853.630812,-327500.0,0.0
TaxRateForCalcs,0.25,0.219,0.20323,0.25,0.252
NormalizedEBITDA,65452000.0,73892000.0,62087000.0,48476000.0,66636000.0
TotalUnusualItems,26000.0,172000.0,1874000.0,-1310000.0,0.0
TotalUnusualItemsExcludingGoodwill,26000.0,172000.0,1874000.0,-1310000.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,30341000.0,37850000.0,30141000.0,14728000.0,28784000.0
ReconciledDepreciation,23064000.0,23162000.0,22916000.0,23230000.0,23751000.0
ReconciledCostOfRevenue,370708000.0,388646000.0,384392000.0,405373000.0,462765000.0
EBITDA,65478000.0,74064000.0,63961000.0,47166000.0,66636000.0
EBIT,42414000.0,50902000.0,41045000.0,23936000.0,42885000.0
NetInterestIncome,-1953000.0,-2437000.0,-3216000.0,-4303000.0,-4422000.0
InterestExpense,1953000.0,2437000.0,3216000.0,4303000.0,4422000.0
NormalizedIncome,30321500.0,37715668.0,28647853.630812,15710500.0,28784000.0
NetIncomeFromContinuingAndDiscontinuedOperation,30341000.0,37850000.0,30141000.0,14728000.0,28784000.0
TotalExpenses,428429000.0,448600000.0,441129000.0,455585000.0,519517000.0
TotalOperatingIncomeAsReported,45464000.0,49827000.0,39751000.0,23818000.0,41982000.0
DilutedAverageShares,16420760.0,16589481.0,16735892.0,16695714.0,16657454.0
BasicAverageShares,16026398.0,16412878.0,16635295.0,16621827.0,16614677.0
DilutedEPS,1.85,2.28,1.8,0.88,1.73
BasicEPS,1.893189,2.306116,1.81187,0.886064,1.73
DilutedNIAvailtoComStockholders,30341000.0,37850000.0,30141000.0,14728000.0,28784000.0
NetIncomeCommonStockholders,30341000.0,37850000.0,30141000.0,14728000.0,28784000.0
NetIncome,30341000.0,37850000.0,30141000.0,14728000.0,28784000.0
NetIncomeIncludingNoncontrollingInterests,30341000.0,37850000.0,30141000.0,14728000.0,28784000.0
NetIncomeContinuousOperations,30341000.0,37850000.0,30141000.0,14728000.0,28784000.0
TaxProvision,10120000.0,10615000.0,7688000.0,4905000.0,9679000.0
PretaxIncome,40461000.0,48465000.0,37829000.0,19633000.0,38463000.0
OtherIncomeExpense,-3024000.0,1247000.0,1079000.0,-1192000.0,903000.0
OtherNonOperatingIncomeExpenses,-3050000.0,1075000.0,-795000.0,118000.0,903000.0
SpecialIncomeCharges,26000.0,172000.0,1874000.0,-1310000.0,0.0
OtherSpecialCharges,,,-2144000.0,293000.0,-6000.0
RestructuringAndMergernAcquisition,-26000.0,-172000.0,215000.0,1310000.0,0.0
NetNonOperatingInterestIncomeExpense,-1953000.0,-2437000.0,-3216000.0,-4303000.0,-4422000.0
InterestExpenseNonOperating,1953000.0,2437000.0,3216000.0,4303000.0,4422000.0
OperatingIncome,45438000.0,49655000.0,39966000.0,25128000.0,41982000.0
OperatingExpense,57721000.0,59954000.0,56737000.0,50212000.0,56752000.0
SellingGeneralAndAdministration,57721000.0,59954000.0,56737000.0,50212000.0,56752000.0
SellingAndMarketingExpense,22685000.0,24360000.0,22821000.0,21364000.0,24651000.0
GeneralAndAdministrativeExpense,35036000.0,35594000.0,33916000.0,28848000.0,32101000.0
OtherGandA,35036000.0,35594000.0,33916000.0,28848000.0,32101000.0
SalariesAndWages,0.0,0.0,-55000.0,293000.0,-6000.0
GrossProfit,103159000.0,109609000.0,96703000.0,75340000.0,98734000.0
CostOfRevenue,370708000.0,388646000.0,384392000.0,405373000.0,462765000.0
TotalRevenue,473867000.0,498255000.0,481095000.0,480713000.0,561499000.0
OperatingRevenue,473867000.0,498255000.0,481095000.0,480713000.0,561499000.0
