,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-123600000.0,-2952000.0,-9744000.0,0.0,-3625180.004114
TaxRateForCalcs,0.4,0.164,0.174,0.398,0.201399
TotalUnusualItems,-309000000.0,-18000000.0,-56000000.0,,-18000000.0
TotalUnusualItemsExcludingGoodwill,-309000000.0,-18000000.0,-56000000.0,,-18000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,4129000000.0,3870000000.0,3648000000.0,3212000000.0,3876000000.0
ReconciledDepreciation,763000000.0,707000000.0,706000000.0,694000000.0,689000000.0
NetInterestIncome,6542000000.0,6286000000.0,6099000000.0,6202000000.0,6282000000.0
InterestExpense,17960000000.0,16548000000.0,14219000000.0,13135000000.0,8616000000.0
InterestIncome,24502000000.0,22834000000.0,20318000000.0,19337000000.0,14898000000.0
NormalizedIncome,4314400000.0,3885048000.0,3694256000.0,3212000000.0,3890374819.995886
NetIncomeFromContinuingAndDiscontinuedOperation,4129000000.0,3870000000.0,3648000000.0,3212000000.0,3876000000.0
DilutedAverageShares,,1394939000.0,1390149000.0,1384536000.0,
BasicAverageShares,,1393515000.0,1388388000.0,1382754000.0,
DilutedEPS,,2.73,2.58,2.29,
BasicEPS,,2.74,2.58,2.29,
DilutedNIAvailtoComStockholders,4062000000.0,3812000000.0,3581000000.0,3168000000.0,3809000000.0
NetIncomeCommonStockholders,4062000000.0,3812000000.0,3581000000.0,3168000000.0,3809000000.0
PreferredStockDividends,67000000.0,58000000.0,67000000.0,44000000.0,67000000.0
NetIncome,4129000000.0,3870000000.0,3648000000.0,3212000000.0,3876000000.0
MinorityInterests,-2000000.0,-2000000.0,-1000000.0,-2000000.0,-6000000.0
NetIncomeIncludingNoncontrollingInterests,4131000000.0,3872000000.0,3649000000.0,3214000000.0,3882000000.0
NetIncomeContinuousOperations,4131000000.0,3872000000.0,3649000000.0,3214000000.0,3882000000.0
TaxProvision,-60000000.0,761000000.0,771000000.0,2128000000.0,979000000.0
PretaxIncome,4071000000.0,4633000000.0,4420000000.0,5342000000.0,4861000000.0
SpecialIncomeCharges,-309000000.0,-18000000.0,-56000000.0,,-18000000.0
GainOnSaleOfBusiness,0.0,92000000.0,,,0.0
RestructuringAndMergernAcquisition,203000000.0,110000000.0,56000000.0,,
GainOnSaleOfSecurity,2000000.0,27000000.0,111000000.0,53000000.0,-23000000.0
DepreciationAmortizationDepletionIncomeStatement,369000000.0,369000000.0,380000000.0,369000000.0,354000000.0
DepreciationAndAmortizationInIncomeStatement,369000000.0,369000000.0,380000000.0,369000000.0,354000000.0
Amortization,369000000.0,369000000.0,380000000.0,369000000.0,354000000.0
AmortizationOfIntangiblesIncomeStatement,369000000.0,369000000.0,380000000.0,369000000.0,354000000.0
SellingGeneralAndAdministration,4793000000.0,6173000000.0,5606000000.0,6421000000.0,4499000000.0
GeneralAndAdministrativeExpense,4793000000.0,6173000000.0,5606000000.0,6421000000.0,4499000000.0
InsuranceAndClaims,92000000.0,1379000000.0,1006000000.0,1545000000.0,116000000.0
SalariesAndWages,4701000000.0,4794000000.0,4600000000.0,4876000000.0,4383000000.0
TotalRevenue,13249000000.0,14434000000.0,13508000000.0,15065000000.0,12543000000.0
OperatingRevenue,13249000000.0,14434000000.0,13508000000.0,15065000000.0,12543000000.0
