,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.251,0.25,0.072,0.264629,0.249
NormalizedEBITDA,385496000.0,426810000.0,425678000.0,453317000.0,416543000.0
NetIncomeFromContinuingOperationNetMinorityInterest,201106000.0,244331000.0,304649000.0,235621000.0,228456000.0
ReconciledDepreciation,102468000.0,86552000.0,82348000.0,114953000.0,86253000.0
ReconciledCostOfRevenue,1980942000.0,2114167000.0,1813564000.0,2430674000.0,1946438000.0
EBITDA,385496000.0,426810000.0,425678000.0,453317000.0,416543000.0
EBIT,283028000.0,340258000.0,343330000.0,338364000.0,330290000.0
NetInterestIncome,-14382000.0,-14384000.0,-15043000.0,-17953000.0,-26131000.0
InterestExpense,14382000.0,14384000.0,15043000.0,17953000.0,26131000.0
NormalizedIncome,201106000.0,244331000.0,304649000.0,235621000.0,228456000.0
NetIncomeFromContinuingAndDiscontinuedOperation,201106000.0,244331000.0,304649000.0,235621000.0,228456000.0
TotalExpenses,2769461000.0,2911884000.0,2516558000.0,3285857000.0,2633397000.0
TotalOperatingIncomeAsReported,272944000.0,311759000.0,325623000.0,310856000.0,325464000.0
DilutedAverageShares,84291000.0,86783000.0,89664000.0,91395000.0,96681000.0
BasicAverageShares,81772000.0,84142000.0,83071000.0,81107000.0,77789000.0
DilutedEPS,2.39,2.82,3.4,2.6,2.45
BasicEPS,2.46,2.9,3.67,2.91,2.94
DilutedNIAvailtoComStockholders,201106000.0,244331000.0,304649000.0,235621000.0,228456000.0
AverageDilutionEarnings,,0.0,,,
NetIncomeCommonStockholders,201106000.0,244331000.0,304649000.0,235621000.0,228456000.0
NetIncome,201106000.0,244331000.0,304649000.0,235621000.0,228456000.0
NetIncomeIncludingNoncontrollingInterests,201106000.0,244331000.0,304649000.0,235621000.0,228456000.0
NetIncomeContinuousOperations,201106000.0,244331000.0,304649000.0,235621000.0,228456000.0
TaxProvision,67540000.0,81543000.0,23638000.0,84790000.0,75703000.0
PretaxIncome,268646000.0,325874000.0,328287000.0,320411000.0,304159000.0
OtherIncomeExpense,10084000.0,28499000.0,17707000.0,27508000.0,4826000.0
OtherNonOperatingIncomeExpenses,10084000.0,28499000.0,17707000.0,27508000.0,4826000.0
NetNonOperatingInterestIncomeExpense,-14382000.0,-14384000.0,-15043000.0,-17953000.0,-26131000.0
InterestExpenseNonOperating,14382000.0,14384000.0,15043000.0,17953000.0,26131000.0
OperatingIncome,272944000.0,311759000.0,325623000.0,310856000.0,325464000.0
OperatingExpense,788519000.0,797717000.0,702994000.0,855183000.0,686959000.0
OtherOperatingExpenses,12482000.0,22127000.0,9090000.0,2129000.0,7212000.0
SellingGeneralAndAdministration,776037000.0,775590000.0,693904000.0,853054000.0,679747000.0
GrossProfit,1061463000.0,1109476000.0,1028617000.0,1166039000.0,1012423000.0
CostOfRevenue,1980942000.0,2114167000.0,1813564000.0,2430674000.0,1946438000.0
TotalRevenue,3042405000.0,3223643000.0,2842181000.0,3596713000.0,2958861000.0
OperatingRevenue,3042405000.0,3223643000.0,2842181000.0,3596713000.0,2958861000.0
