,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,-30039.0,-1282470.0,578.0,-2681240.0,-52614.0
TaxRateForCalcs,0.323,0.21,0.289,0.34,0.333
NormalizedEBITDA,78540000.0,58928000.0,62147000.0,76159000.0,69844000.0
TotalUnusualItems,-93000.0,-6107000.0,2000.0,-7886000.0,-158000.0
TotalUnusualItemsExcludingGoodwill,-93000.0,-6107000.0,2000.0,-7886000.0,-158000.0
NetIncomeFromContinuingOperationNetMinorityInterest,38047000.0,15381000.0,29572000.0,31347000.0,32905000.0
ReconciledDepreciation,19494000.0,19434000.0,17821000.0,17875000.0,17568000.0
ReconciledCostOfRevenue,962278000.0,926835000.0,912594000.0,944025000.0,869057000.0
EBITDA,78447000.0,52821000.0,62149000.0,68273000.0,69686000.0
EBIT,58953000.0,33387000.0,44328000.0,50398000.0,52118000.0
NetInterestIncome,50000.0,901000.0,414000.0,-872000.0,-1592000.0
InterestExpense,2816000.0,2710000.0,2747000.0,2814000.0,2749000.0
InterestIncome,2866000.0,3611000.0,3161000.0,1942000.0,1157000.0
NormalizedIncome,38109961.0,20205530.0,29570578.0,36551760.0,33010386.0
NetIncomeFromContinuingAndDiscontinuedOperation,38047000.0,15381000.0,29572000.0,31347000.0,32905000.0
TotalExpenses,1108169000.0,1079949000.0,1053604000.0,1080503000.0,999121000.0
TotalOperatingIncomeAsReported,58213000.0,32137000.0,43052000.0,53800000.0,55527000.0
DilutedAverageShares,30269000.0,,30829000.0,30760000.0,30719000.0
BasicAverageShares,30269000.0,,30800000.0,30741000.0,30713000.0
DilutedEPS,1.24,,0.94,1.02,1.05
BasicEPS,1.24,,0.95,1.02,1.05
DilutedNIAvailtoComStockholders,37416000.0,15168000.0,29116000.0,31296000.0,32319000.0
NetIncomeCommonStockholders,37416000.0,15168000.0,29116000.0,31296000.0,32319000.0
OtherunderPreferredStockDividend,631000.0,213000.0,456000.0,51000.0,586000.0
NetIncome,38047000.0,15381000.0,29572000.0,31347000.0,32905000.0
MinorityInterests,,0.0,0.0,0.0,0.0
NetIncomeIncludingNoncontrollingInterests,38047000.0,15381000.0,29572000.0,31347000.0,32905000.0
NetIncomeContinuousOperations,38047000.0,15381000.0,29572000.0,31347000.0,32905000.0
EarningsFromEquityInterestNetOfTax,63000.0,8000.0,10000.0,-35000.0,-38000.0
TaxProvision,18153000.0,15304000.0,12019000.0,16202000.0,16426000.0
PretaxIncome,56137000.0,30677000.0,41581000.0,47584000.0,49369000.0
OtherIncomeExpense,-2219000.0,-8468000.0,-1883000.0,-13230000.0,-4724000.0
OtherNonOperatingIncomeExpenses,-2126000.0,-2361000.0,-1885000.0,-5344000.0,-4566000.0
SpecialIncomeCharges,-93000.0,-6107000.0,2000.0,-7886000.0,-158000.0
GainOnSaleOfPPE,-93000.0,-449000.0,2000.0,-139000.0,-158000.0
RestructuringAndMergernAcquisition,,0.0,0.0,7747000.0,
NetNonOperatingInterestIncomeExpense,50000.0,901000.0,414000.0,-872000.0,-1592000.0
InterestExpenseNonOperating,2816000.0,2710000.0,2747000.0,2814000.0,2749000.0
InterestIncomeNonOperating,2866000.0,3611000.0,3161000.0,1942000.0,1157000.0
OperatingIncome,58306000.0,38244000.0,43050000.0,61686000.0,55685000.0
OperatingExpense,145891000.0,153114000.0,141010000.0,136478000.0,130064000.0
SellingGeneralAndAdministration,145891000.0,145935000.0,141010000.0,136478000.0,130064000.0
GeneralAndAdministrativeExpense,145891000.0,145935000.0,141010000.0,136478000.0,130064000.0
OtherGandA,145891000.0,145935000.0,141010000.0,136478000.0,130064000.0
GrossProfit,204197000.0,191358000.0,184060000.0,198164000.0,185749000.0
CostOfRevenue,962278000.0,926835000.0,912594000.0,944025000.0,869057000.0
TotalRevenue,1166475000.0,1118193000.0,1096654000.0,1142189000.0,1054806000.0
OperatingRevenue,1162772000.0,1114277000.0,1093345000.0,1139057000.0,1051816000.0
