,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,11329920.0,0.0,0.0
TaxRateForCalcs,0.21,0.21,0.21,0.21
NormalizedEBITDA,35301000.0,31891000.0,31378000.0,31798000.0
TotalUnusualItems,,53952000.0,,
TotalUnusualItemsExcludingGoodwill,,53952000.0,,
NetIncomeFromContinuingOperationNetMinorityInterest,10754000.0,64147000.0,11226000.0,13177000.0
ReconciledDepreciation,8372000.0,8500000.0,7899000.0,7944000.0
EBITDA,35301000.0,85843000.0,31378000.0,31798000.0
EBIT,26929000.0,77343000.0,23479000.0,23854000.0
NetInterestIncome,-9553000.0,-8673000.0,-7934000.0,-7192000.0
InterestExpense,16175000.0,13196000.0,12253000.0,10677000.0
InterestIncome,6622000.0,4523000.0,4319000.0,3485000.0
NormalizedIncome,10754000.0,21524920.0,11226000.0,13177000.0
NetIncomeFromContinuingAndDiscontinuedOperation,10754000.0,64147000.0,11226000.0,13177000.0
TotalExpenses,35106000.0,34805000.0,33781000.0,32677000.0
DilutedAverageShares,5130678.0,5128823.0,5127086.0,
BasicAverageShares,5130678.0,5128823.0,5127086.0,
DilutedEPS,2.1,12.51,2.19,
BasicEPS,2.1,12.51,2.19,
DilutedNIAvailtoComStockholders,10754000.0,64147000.0,11226000.0,13177000.0
NetIncomeCommonStockholders,10754000.0,64147000.0,11226000.0,13177000.0
NetIncome,10754000.0,64147000.0,11226000.0,13177000.0
NetIncomeIncludingNoncontrollingInterests,10754000.0,64147000.0,11226000.0,13177000.0
NetIncomeContinuousOperations,10754000.0,64147000.0,11226000.0,13177000.0
PretaxIncome,10754000.0,64147000.0,11226000.0,13177000.0
OtherIncomeExpense,,53952000.0,,
GainOnSaleOfSecurity,,53952000.0,,
NetNonOperatingInterestIncomeExpense,-9553000.0,-8673000.0,-7934000.0,-7192000.0
InterestExpenseNonOperating,16175000.0,13196000.0,12253000.0,10677000.0
InterestIncomeNonOperating,6622000.0,4523000.0,4319000.0,3485000.0
OperatingIncome,20307000.0,18868000.0,19160000.0,20369000.0
OperatingExpense,35106000.0,34805000.0,33781000.0,32677000.0
OtherOperatingExpenses,25593000.0,24818000.0,24944000.0,23801000.0
DepreciationAmortizationDepletionIncomeStatement,7933000.0,8081000.0,7478000.0,7525000.0
DepreciationAndAmortizationInIncomeStatement,7933000.0,8081000.0,7478000.0,7525000.0
SellingGeneralAndAdministration,1580000.0,1906000.0,1359000.0,1351000.0
GeneralAndAdministrativeExpense,1580000.0,1906000.0,1359000.0,1351000.0
OtherGandA,1580000.0,1906000.0,1359000.0,1351000.0
TotalRevenue,55413000.0,53673000.0,52941000.0,53046000.0
OperatingRevenue,55413000.0,53673000.0,52941000.0,53046000.0
