,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,-5138172.0,-2090010.0,-2375495.274135,-1745340.0,-1176468.0
TaxRateForCalcs,0.234,0.233,0.231937,0.228,0.237
NormalizedEBITDA,87499000.0,168858000.0,217725000.0,104156000.0,64566000.0
TotalUnusualItems,-21958000.0,-8970000.0,-10242000.0,-7655000.0,-4964000.0
TotalUnusualItemsExcludingGoodwill,-21958000.0,-8970000.0,-10242000.0,-7655000.0,-4964000.0
NetIncomeFromContinuingOperationNetMinorityInterest,24302000.0,96106000.0,129903000.0,46325000.0,16218000.0
ReconciledDepreciation,28007000.0,28325000.0,28292000.0,28153000.0,28354000.0
ReconciledCostOfRevenue,963204000.0,995767000.0,984496000.0,959515000.0,1069778000.0
EBITDA,65541000.0,159888000.0,207483000.0,96501000.0,59602000.0
EBIT,37534000.0,131563000.0,179191000.0,68348000.0,31248000.0
NetInterestIncome,-2169000.0,-3083000.0,-4514000.0,-6035000.0,-7612000.0
InterestExpense,2169000.0,3083000.0,4514000.0,6035000.0,7612000.0
NormalizedIncome,41121828.0,102985990.0,137769504.725865,52234660.0,20005532.0
NetIncomeFromContinuingAndDiscontinuedOperation,24302000.0,96106000.0,129903000.0,46325000.0,16218000.0
TotalExpenses,1070892000.0,1108115000.0,1096050000.0,1065572000.0,1177591000.0
TotalOperatingIncomeAsReported,-5932000.0,77705000.0,122572000.0,30095000.0,-7014000.0
DilutedAverageShares,50042000.0,49886000.0,,49493000.0,49330000.0
BasicAverageShares,49186000.0,48842000.0,,48587000.0,48558000.0
DilutedEPS,0.49,1.93,,0.94,0.33
BasicEPS,0.49,1.97,,0.95,0.33
DilutedNIAvailtoComStockholders,24302000.0,96106000.0,129903000.0,46325000.0,16218000.0
NetIncomeCommonStockholders,24302000.0,96106000.0,129903000.0,46325000.0,16218000.0
NetIncome,24302000.0,96106000.0,129903000.0,46325000.0,16218000.0
MinorityInterests,-3865000.0,-3597000.0,-4260000.0,-3933000.0,-3287000.0
NetIncomeIncludingNoncontrollingInterests,28167000.0,99703000.0,134163000.0,50258000.0,19505000.0
NetIncomeContinuousOperations,28167000.0,99703000.0,134163000.0,50258000.0,19505000.0
TaxProvision,7198000.0,28777000.0,40514000.0,12055000.0,4131000.0
PretaxIncome,35365000.0,128480000.0,174677000.0,62313000.0,23636000.0
OtherIncomeExpense,21508000.0,46422000.0,46377000.0,30598000.0,33298000.0
OtherNonOperatingIncomeExpenses,1020000.0,1011000.0,1127000.0,1327000.0,1405000.0
SpecialIncomeCharges,-21958000.0,-8970000.0,-10242000.0,-7655000.0,-4964000.0
GainOnSaleOfPPE,,,0.0,,
OtherSpecialCharges,,1534000.0,,,
ImpairmentOfCapitalAssets,0.0,1401000.0,1800000.0,484000.0,0.0
RestructuringAndMergernAcquisition,21958000.0,6035000.0,8442000.0,7171000.0,4964000.0
EarningsFromEquityInterest,42446000.0,54381000.0,55492000.0,36926000.0,36857000.0
NetNonOperatingInterestIncomeExpense,-2169000.0,-3083000.0,-4514000.0,-6035000.0,-7612000.0
InterestExpenseNonOperating,2169000.0,3083000.0,4514000.0,6035000.0,7612000.0
OperatingIncome,16026000.0,85141000.0,132814000.0,37750000.0,-2050000.0
OperatingExpense,107688000.0,112348000.0,111554000.0,106057000.0,107813000.0
SellingGeneralAndAdministration,107688000.0,112348000.0,111554000.0,106057000.0,107813000.0
GrossProfit,123714000.0,197489000.0,244368000.0,143807000.0,105763000.0
CostOfRevenue,963204000.0,995767000.0,984496000.0,959515000.0,1069778000.0
TotalRevenue,1086918000.0,1193256000.0,1228864000.0,1103322000.0,1175541000.0
OperatingRevenue,1086918000.0,1193256000.0,1228864000.0,1103322000.0,1175541000.0
