,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,6214000.0,33397000.0,-17862000.0,-25123595.505618,-49680000.0
TaxRateForCalcs,0.239,0.091,0.229,0.276083,0.24
NormalizedEBITDA,1783000000.0,388000000.0,2624000000.0,1676000000.0,1679000000.0
TotalUnusualItems,26000000.0,367000000.0,-78000000.0,-91000000.0,-207000000.0
TotalUnusualItemsExcludingGoodwill,26000000.0,367000000.0,-78000000.0,-91000000.0,-207000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,646000000.0,-180000000.0,962000000.0,451000000.0,398000000.0
ReconciledDepreciation,864000000.0,859000000.0,1145000000.0,849000000.0,827000000.0
ReconciledCostOfRevenue,26334000000.0,26332000000.0,34892000000.0,27103000000.0,26748000000.0
EBITDA,1809000000.0,755000000.0,2546000000.0,1585000000.0,1472000000.0
EBIT,945000000.0,-104000000.0,1401000000.0,736000000.0,645000000.0
NetInterestIncome,-94000000.0,-93000000.0,-153000000.0,-113000000.0,-119000000.0
InterestExpense,94000000.0,93000000.0,153000000.0,113000000.0,119000000.0
NormalizedIncome,626214000.0,-513603000.0,1022138000.0,516876404.494382,555320000.0
NetIncomeFromContinuingAndDiscontinuedOperation,646000000.0,-180000000.0,962000000.0,451000000.0,398000000.0
TotalExpenses,33038000000.0,34324000000.0,43686000000.0,33995000000.0,33346000000.0
RentExpenseSupplemental,201000000.0,206000000.0,265000000.0,197000000.0,195000000.0
TotalOperatingIncomeAsReported,912000000.0,-479000000.0,1470000000.0,826000000.0,841000000.0
DilutedAverageShares,725000000.0,719000000.0,724000000.0,724000000.0,724000000.0
BasicAverageShares,719000000.0,719000000.0,717000000.0,716000000.0,716000000.0
DilutedEPS,0.88,-0.25,1.32,0.62,0.55
BasicEPS,0.89,-0.25,1.32,0.62,0.55
DilutedNIAvailtoComStockholders,646000000.0,-180000000.0,962000000.0,451000000.0,398000000.0
NetIncomeCommonStockholders,646000000.0,-180000000.0,962000000.0,451000000.0,398000000.0
NetIncome,646000000.0,-180000000.0,962000000.0,451000000.0,398000000.0
MinorityInterests,-1000000.0,-1000000.0,0.0,0.0,-2000000.0
NetIncomeIncludingNoncontrollingInterests,647000000.0,-179000000.0,962000000.0,451000000.0,400000000.0
NetIncomeContinuousOperations,647000000.0,-179000000.0,962000000.0,451000000.0,400000000.0
TaxProvision,204000000.0,-18000000.0,286000000.0,172000000.0,126000000.0
PretaxIncome,851000000.0,-197000000.0,1248000000.0,623000000.0,526000000.0
OtherIncomeExpense,26000000.0,367000000.0,-78000000.0,-91000000.0,-207000000.0
OtherNonOperatingIncomeExpenses,,8000000.0,9000000.0,1000000.0,11000000.0
GainOnSaleOfSecurity,26000000.0,367000000.0,-78000000.0,-91000000.0,-207000000.0
NetNonOperatingInterestIncomeExpense,-94000000.0,-93000000.0,-153000000.0,-113000000.0,-119000000.0
InterestExpenseNonOperating,94000000.0,93000000.0,153000000.0,113000000.0,119000000.0
OperatingIncome,919000000.0,-471000000.0,1479000000.0,827000000.0,852000000.0
OperatingExpense,6561000000.0,7849000000.0,8606000000.0,6749000000.0,6456000000.0
OtherOperatingExpenses,5646000000.0,6935000000.0,7393000000.0,5847000000.0,5587000000.0
DepreciationAmortizationDepletionIncomeStatement,721000000.0,716000000.0,957000000.0,706000000.0,685000000.0
DepreciationAndAmortizationInIncomeStatement,721000000.0,716000000.0,957000000.0,706000000.0,685000000.0
SellingGeneralAndAdministration,194000000.0,198000000.0,256000000.0,196000000.0,184000000.0
GeneralAndAdministrativeExpense,194000000.0,198000000.0,256000000.0,196000000.0,184000000.0
OtherGandA,,,,5847000000.0,5587000000.0
RentAndLandingFees,201000000.0,206000000.0,265000000.0,197000000.0,195000000.0
SalariesAndWages,-7000000.0,-8000000.0,-9000000.0,-1000000.0,-11000000.0
GrossProfit,7480000000.0,7378000000.0,10085000000.0,7576000000.0,7308000000.0
CostOfRevenue,26477000000.0,26475000000.0,35080000000.0,27246000000.0,26890000000.0
TotalRevenue,33957000000.0,33853000000.0,45165000000.0,34822000000.0,34198000000.0
OperatingRevenue,33957000000.0,33853000000.0,45165000000.0,34822000000.0,34198000000.0
