,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.081,0.347822,0.306535,0.375,0.23
NormalizedEBITDA,7779000.0,13268000.0,17938000.0,5234000.0,8811000.0
NetIncomeFromContinuingOperationNetMinorityInterest,4851000.0,6812000.0,4563000.0,1739000.0,4667000.0
ReconciledDepreciation,2162000.0,2413000.0,11004000.0,-6308000.0,2338000.0
ReconciledCostOfRevenue,16122000.0,18450000.0,8224000.0,22898000.0,16627000.0
EBITDA,7779000.0,13268000.0,17938000.0,5234000.0,8811000.0
EBIT,5617000.0,10855000.0,6934000.0,3190000.0,6473000.0
NetInterestIncome,-53000.0,-123000.0,8000.0,-47000.0,-329000.0
InterestExpense,341000.0,410000.0,354000.0,409000.0,410000.0
InterestIncome,288000.0,287000.0,362000.0,362000.0,81000.0
NormalizedIncome,4851000.0,6812000.0,4563000.0,1739000.0,4667000.0
NetIncomeFromContinuingAndDiscontinuedOperation,4851000.0,6812000.0,4563000.0,1739000.0,4667000.0
TotalExpenses,63070000.0,67388000.0,64869000.0,58928000.0,62977000.0
TotalOperatingIncomeAsReported,5329000.0,10568000.0,6572000.0,2828000.0,6392000.0
DilutedAverageShares,13636000.0,,14273000.0,14533000.0,14507000.0
BasicAverageShares,13244000.0,,13621000.0,13900000.0,13877000.0
DilutedEPS,0.36,,0.32,0.12,0.32
BasicEPS,0.37,,0.33,0.13,0.34
DilutedNIAvailtoComStockholders,4851000.0,6812000.0,4563000.0,1739000.0,4667000.0
NetIncomeCommonStockholders,4851000.0,6812000.0,4563000.0,1739000.0,4667000.0
NetIncome,4851000.0,6812000.0,4563000.0,1739000.0,4667000.0
NetIncomeIncludingNoncontrollingInterests,4851000.0,6812000.0,4563000.0,1739000.0,4667000.0
NetIncomeContinuousOperations,4851000.0,6812000.0,4563000.0,1739000.0,4667000.0
TaxProvision,425000.0,3633000.0,2017000.0,1042000.0,1396000.0
PretaxIncome,5276000.0,10445000.0,6580000.0,2781000.0,6063000.0
NetNonOperatingInterestIncomeExpense,-53000.0,-123000.0,8000.0,-47000.0,-329000.0
InterestExpenseNonOperating,341000.0,410000.0,354000.0,409000.0,410000.0
InterestIncomeNonOperating,288000.0,287000.0,362000.0,362000.0,81000.0
OperatingIncome,5329000.0,10568000.0,6572000.0,2828000.0,6392000.0
OperatingExpense,46948000.0,48737000.0,47661000.0,44382000.0,46350000.0
DepreciationAmortizationDepletionIncomeStatement,2162000.0,2212000.0,2020000.0,2044000.0,2338000.0
DepreciationAndAmortizationInIncomeStatement,2162000.0,2212000.0,2020000.0,2044000.0,2338000.0
Amortization,1071000.0,1072000.0,1086000.0,1093000.0,1092000.0
AmortizationOfIntangiblesIncomeStatement,1071000.0,1072000.0,1086000.0,1093000.0,1092000.0
DepreciationIncomeStatement,1091000.0,1140000.0,934000.0,951000.0,1246000.0
SellingGeneralAndAdministration,44786000.0,46525000.0,45641000.0,42338000.0,44012000.0
GrossProfit,52277000.0,59305000.0,54233000.0,47210000.0,52742000.0
CostOfRevenue,16122000.0,18651000.0,17208000.0,14546000.0,16627000.0
TotalRevenue,68399000.0,77956000.0,71441000.0,61756000.0,69369000.0
OperatingRevenue,68399000.0,77956000.0,71441000.0,61756000.0,69369000.0
