,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-426800.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.004,0.21,0.241,0.21,0.21
NormalizedEBITDA,15119000.0,15510000.0,19408000.0,22320000.0,12277000.0
TotalUnusualItems,-106700000.0,,,,0.0
TotalUnusualItemsExcludingGoodwill,-106700000.0,,,,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-112394000.0,-8018000.0,-1652000.0,-3298000.0,-4682000.0
ReconciledDepreciation,9595000.0,9543000.0,9301000.0,9513000.0,9761000.0
ReconciledCostOfRevenue,172142000.0,183766000.0,171621000.0,357459000.0,222573000.0
EBITDA,-91581000.0,15510000.0,19408000.0,22320000.0,12277000.0
EBIT,-101176000.0,5967000.0,10107000.0,12807000.0,2516000.0
NetInterestIncome,-11677000.0,-12024000.0,-12283000.0,-11961000.0,-10825000.0
InterestExpense,11677000.0,12024000.0,12283000.0,11961000.0,10825000.0
NormalizedIncome,-6120800.0,-8018000.0,-1652000.0,-3298000.0,-4682000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-112394000.0,-8018000.0,-1652000.0,-3298000.0,-4682000.0
TotalExpenses,319343000.0,317565000.0,299638000.0,517063000.0,368237000.0
TotalOperatingIncomeAsReported,-101308000.0,5798000.0,9920000.0,12540000.0,2746000.0
DilutedAverageShares,31887000.0,32117000.0,32443000.0,32844000.0,33064000.0
BasicAverageShares,31887000.0,32117000.0,32443000.0,32844000.0,33064000.0
DilutedEPS,-3.52,-0.25,-0.05,-0.1,-0.14
BasicEPS,-3.52,-0.25,-0.05,-0.1,-0.14
DilutedNIAvailtoComStockholders,-112394000.0,-8018000.0,-1652000.0,-3298000.0,-4682000.0
NetIncomeCommonStockholders,-112394000.0,-8018000.0,-1652000.0,-3298000.0,-4682000.0
NetIncome,-112394000.0,-8018000.0,-1652000.0,-3298000.0,-4682000.0
NetIncomeIncludingNoncontrollingInterests,-112394000.0,-8018000.0,-1652000.0,-3298000.0,-4682000.0
NetIncomeContinuousOperations,-112394000.0,-8018000.0,-1652000.0,-3298000.0,-4682000.0
TaxProvision,-459000.0,1961000.0,-524000.0,4144000.0,-3627000.0
PretaxIncome,-112853000.0,-6057000.0,-2176000.0,846000.0,-8309000.0
OtherIncomeExpense,-106568000.0,169000.0,187000.0,267000.0,-230000.0
OtherNonOperatingIncomeExpenses,132000.0,169000.0,187000.0,267000.0,-230000.0
SpecialIncomeCharges,-106700000.0,,,,0.0
ImpairmentOfCapitalAssets,106700000.0,,,,0.0
NetNonOperatingInterestIncomeExpense,-11677000.0,-12024000.0,-12283000.0,-11961000.0,-10825000.0
InterestExpenseNonOperating,11677000.0,12024000.0,12283000.0,11961000.0,10825000.0
OperatingIncome,5392000.0,5798000.0,9920000.0,12540000.0,2746000.0
OperatingExpense,147201000.0,133799000.0,128017000.0,159604000.0,145664000.0
OtherOperatingExpenses,2324000.0,390000.0,202000.0,-209000.0,3096000.0
DepreciationAmortizationDepletionIncomeStatement,9595000.0,9543000.0,9301000.0,9513000.0,9761000.0
DepreciationAndAmortizationInIncomeStatement,9595000.0,9543000.0,9301000.0,9513000.0,9761000.0
SellingGeneralAndAdministration,135282000.0,123866000.0,118514000.0,150300000.0,132807000.0
GrossProfit,152593000.0,139597000.0,137937000.0,172144000.0,148410000.0
CostOfRevenue,172142000.0,183766000.0,171621000.0,357459000.0,222573000.0
TotalRevenue,324735000.0,323363000.0,309558000.0,529603000.0,370983000.0
OperatingRevenue,324735000.0,323363000.0,309558000.0,529603000.0,370983000.0
