,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.0,0.21,0.02,0.305366
NormalizedEBITDA,6582000.0,-2208000.0,-6197000.0,47545000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-23136000.0,-31314000.0,-31313000.0,15184000.0
ReconciledDepreciation,25316000.0,22792000.0,22601000.0,22510000.0
ReconciledCostOfRevenue,259562000.0,234947000.0,238094000.0,238093000.0
EBITDA,6582000.0,-2208000.0,-6197000.0,47545000.0
EBIT,-18734000.0,-25000000.0,-28798000.0,25035000.0
NetInterestIncome,-4402000.0,-3827000.0,-3154000.0,-3176000.0
NormalizedIncome,-23136000.0,-31314000.0,-31313000.0,15184000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-23136000.0,-31314000.0,-31313000.0,15184000.0
TotalExpenses,378955000.0,357004000.0,356484000.0,346232000.0
TotalOperatingIncomeAsReported,-18734000.0,-25000000.0,-28798000.0,25035000.0
DilutedAverageShares,352591043.0,351585059.0,333424276.0,263160470.0
BasicAverageShares,352591043.0,351585059.0,333424276.0,261922644.0
DilutedEPS,-0.07,-0.09,-0.09,0.06
BasicEPS,-0.07,-0.09,-0.09,0.06
DilutedNIAvailtoComStockholders,-23136000.0,-31314000.0,-31313000.0,15184000.0
NetIncomeCommonStockholders,-23136000.0,-31314000.0,-31313000.0,15184000.0
OtherunderPreferredStockDividend,,,,0.0
NetIncome,-23136000.0,-31314000.0,-31313000.0,15184000.0
NetIncomeIncludingNoncontrollingInterests,-23136000.0,-31314000.0,-31313000.0,15184000.0
NetIncomeContinuousOperations,-23136000.0,-31314000.0,-31313000.0,15184000.0
TaxProvision,0.0,2487000.0,-639000.0,6675000.0
PretaxIncome,-23136000.0,-28827000.0,-31952000.0,21859000.0
NetNonOperatingInterestIncomeExpense,-4402000.0,-3827000.0,-3154000.0,-3176000.0
TotalOtherFinanceCost,4402000.0,3827000.0,3154000.0,3176000.0
OperatingIncome,-18734000.0,-25000000.0,-28798000.0,25035000.0
OperatingExpense,119393000.0,122057000.0,118390000.0,108139000.0
ResearchAndDevelopment,35890000.0,34001000.0,31985000.0,28548000.0
SellingGeneralAndAdministration,83503000.0,88056000.0,86405000.0,79591000.0
SellingAndMarketingExpense,59664000.0,61198000.0,60569000.0,55814000.0
GeneralAndAdministrativeExpense,23839000.0,26858000.0,25836000.0,23777000.0
OtherGandA,23839000.0,26858000.0,25836000.0,23777000.0
GrossProfit,100659000.0,97057000.0,89592000.0,133174000.0
CostOfRevenue,259562000.0,234947000.0,238094000.0,238093000.0
TotalRevenue,360221000.0,332004000.0,327686000.0,371267000.0
OperatingRevenue,360221000.0,332004000.0,327686000.0,371267000.0
