,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-226000.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.004,0.1,0.21,0.135,0.174
NormalizedEBITDA,19800000.0,17800000.0,21900000.0,36100000.0,46100000.0
TotalUnusualItems,-56500000.0,,,,0.0
TotalUnusualItemsExcludingGoodwill,-56500000.0,,,,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-55300000.0,900000.0,8100000.0,19900000.0,27600000.0
ReconciledDepreciation,14400000.0,14000000.0,12700000.0,12300000.0,12200000.0
ReconciledCostOfRevenue,227500000.0,227400000.0,229900000.0,207600000.0,234300000.0
EBITDA,-36700000.0,17800000.0,21900000.0,36100000.0,46100000.0
EBIT,-51100000.0,3800000.0,9200000.0,23800000.0,33900000.0
NetInterestIncome,-4400000.0,-2800000.0,-1400000.0,-800000.0,-500000.0
InterestExpense,4400000.0,2800000.0,1400000.0,800000.0,500000.0
NormalizedIncome,974000.0,900000.0,8100000.0,19900000.0,27600000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-55300000.0,900000.0,8100000.0,19900000.0,27600000.0
TotalExpenses,282800000.0,285900000.0,292700000.0,252800000.0,283100000.0
TotalOperatingIncomeAsReported,-51300000.0,3800000.0,8500000.0,27300000.0,32800000.0
DilutedAverageShares,35671677.0,36281407.0,36818182.0,36576995.0,36841831.0
BasicAverageShares,35671677.0,35687876.0,35217391.0,35757465.0,36126132.0
DilutedEPS,-1.55,0.02,0.22,0.54,0.75
BasicEPS,-1.55,0.03,0.23,0.56,0.76
DilutedNIAvailtoComStockholders,-55300000.0,900000.0,8100000.0,19900000.0,27600000.0
NetIncomeCommonStockholders,-55300000.0,900000.0,8100000.0,19900000.0,27600000.0
NetIncome,-55300000.0,900000.0,8100000.0,19900000.0,27600000.0
MinorityInterests,0.0,0.0,,,0.0
NetIncomeIncludingNoncontrollingInterests,-55300000.0,900000.0,8100000.0,19900000.0,27600000.0
NetIncomeContinuousOperations,-55300000.0,900000.0,8100000.0,19900000.0,27600000.0
TaxProvision,-200000.0,100000.0,-300000.0,3100000.0,5800000.0
PretaxIncome,-55500000.0,1000000.0,7800000.0,23000000.0,33400000.0
OtherIncomeExpense,-56300000.0,,700000.0,-3500000.0,1100000.0
OtherNonOperatingIncomeExpenses,200000.0,,700000.0,-3500000.0,1100000.0
SpecialIncomeCharges,-56500000.0,,,,0.0
ImpairmentOfCapitalAssets,56500000.0,,,,0.0
NetNonOperatingInterestIncomeExpense,-4400000.0,-2800000.0,-1400000.0,-800000.0,-500000.0
InterestExpenseNonOperating,4400000.0,2800000.0,1400000.0,800000.0,500000.0
OperatingIncome,5200000.0,3800000.0,8500000.0,27300000.0,32800000.0
OperatingExpense,47100000.0,50200000.0,54800000.0,37600000.0,41300000.0
DepreciationAmortizationDepletionIncomeStatement,6200000.0,5700000.0,4700000.0,4700000.0,4700000.0
DepreciationAndAmortizationInIncomeStatement,6200000.0,5700000.0,4700000.0,4700000.0,4700000.0
Amortization,6200000.0,5700000.0,4700000.0,4700000.0,4700000.0
AmortizationOfIntangiblesIncomeStatement,6200000.0,5700000.0,4700000.0,4700000.0,4700000.0
SellingGeneralAndAdministration,40900000.0,44500000.0,50100000.0,32900000.0,36600000.0
GrossProfit,52300000.0,54000000.0,63300000.0,64900000.0,74100000.0
CostOfRevenue,235700000.0,235700000.0,237900000.0,215200000.0,241800000.0
TotalRevenue,288000000.0,289700000.0,301200000.0,280100000.0,315900000.0
OperatingRevenue,288000000.0,289700000.0,301200000.0,280100000.0,315900000.0
