,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.242,0.308014,0.23,0.211,0.233
NormalizedEBITDA,160057000.0,228660000.0,249964000.0,126033000.0,269071000.0
NetIncomeFromContinuingOperationNetMinorityInterest,53565000.0,90287000.0,120719000.0,27080000.0,136185000.0
ReconciledDepreciation,67278000.0,74102000.0,68151000.0,67682000.0,66993000.0
ReconciledCostOfRevenue,2107893000.0,2304936000.0,2463145000.0,2031217000.0,2589834000.0
EBITDA,160057000.0,228660000.0,249964000.0,126033000.0,269071000.0
EBIT,92779000.0,154558000.0,181813000.0,58351000.0,202078000.0
NetInterestIncome,-20197000.0,-22645000.0,-26362000.0,-25633000.0,-22807000.0
InterestExpense,20197000.0,22645000.0,26362000.0,25633000.0,22807000.0
NormalizedIncome,53565000.0,90287000.0,120719000.0,27080000.0,136185000.0
NetIncomeFromContinuingAndDiscontinuedOperation,53565000.0,90287000.0,120719000.0,27080000.0,136185000.0
TotalExpenses,2393067000.0,2588681000.0,2741340000.0,2307642000.0,2898451000.0
DilutedAverageShares,53853719.0,,53820400.0,53810910.0,53928751.0
BasicAverageShares,53295835.0,,53425379.0,53518878.0,53656415.0
DilutedEPS,0.99,,2.24,0.5,2.53
BasicEPS,1.01,,2.26,0.51,2.54
DilutedNIAvailtoComStockholders,53565000.0,90287000.0,120719000.0,27080000.0,136185000.0
NetIncomeCommonStockholders,53565000.0,90287000.0,120719000.0,27080000.0,136185000.0
NetIncome,53565000.0,90287000.0,120719000.0,27080000.0,136185000.0
MinorityInterests,-1468000.0,-995000.0,990000.0,1274000.0,-1238000.0
NetIncomeIncludingNoncontrollingInterests,55033000.0,91282000.0,119729000.0,25806000.0,137423000.0
NetIncomeContinuousOperations,55033000.0,91282000.0,119729000.0,25806000.0,137423000.0
TaxProvision,17549000.0,40631000.0,35722000.0,6912000.0,41848000.0
PretaxIncome,72582000.0,131913000.0,155451000.0,32718000.0,179271000.0
OtherIncomeExpense,-14913000.0,5173000.0,-5667000.0,19358000.0,-7555000.0
OtherNonOperatingIncomeExpenses,-14913000.0,5173000.0,-5667000.0,19358000.0,-7555000.0
NetNonOperatingInterestIncomeExpense,-20197000.0,-22645000.0,-26362000.0,-25633000.0,-22807000.0
TotalOtherFinanceCost,,,,25633000.0,22807000.0
InterestExpenseNonOperating,20197000.0,22645000.0,26362000.0,25633000.0,22807000.0
OperatingIncome,107692000.0,149385000.0,187480000.0,38993000.0,209633000.0
OperatingExpense,250240000.0,244920000.0,245157000.0,243942000.0,276843000.0
DepreciationAmortizationDepletionIncomeStatement,32344000.0,35277000.0,35113000.0,35199000.0,35219000.0
DepreciationAndAmortizationInIncomeStatement,32344000.0,35277000.0,35113000.0,35199000.0,35219000.0
Amortization,32344000.0,35277000.0,35113000.0,35199000.0,35219000.0
AmortizationOfIntangiblesIncomeStatement,32344000.0,35277000.0,35113000.0,35199000.0,35219000.0
SellingGeneralAndAdministration,217896000.0,209643000.0,210044000.0,208743000.0,241624000.0
GrossProfit,357932000.0,394305000.0,432637000.0,282935000.0,486476000.0
CostOfRevenue,2142827000.0,2343761000.0,2496183000.0,2063700000.0,2621608000.0
TotalRevenue,2500759000.0,2738066000.0,2928820000.0,2346635000.0,3108084000.0
OperatingRevenue,2500759000.0,2738066000.0,2928820000.0,2346635000.0,3108084000.0
