,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.21,0.21,0.015,0.024429
NormalizedEBITDA,-52970000.0,-63755000.0,-73755000.0,-76023000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-79205000.0,-80800000.0,-81112000.0,-84102000.0
ReconciledDepreciation,6524000.0,7301000.0,7542000.0,8791000.0
ReconciledCostOfRevenue,131813000.0,175942000.0,116377000.0,263801000.0
EBITDA,-52970000.0,-63755000.0,-73755000.0,-76023000.0
EBIT,-59494000.0,-71056000.0,-81297000.0,-84814000.0
NormalizedIncome,-79205000.0,-80800000.0,-81112000.0,-84102000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-79205000.0,-80800000.0,-81112000.0,-84102000.0
TotalExpenses,245670000.0,307624000.0,241589000.0,442686000.0
TotalOperatingIncomeAsReported,-59494000.0,-71056000.0,-81297000.0,-84814000.0
DilutedAverageShares,27738000.0,27619000.0,27467000.0,27379000.0
BasicAverageShares,27738000.0,27619000.0,27467000.0,27379000.0
DilutedEPS,-2.86,-2.93,-2.95,-3.07
BasicEPS,-2.86,-2.93,-2.95,-3.07
DilutedNIAvailtoComStockholders,-79205000.0,-80800000.0,-81112000.0,-84102000.0
NetIncomeCommonStockholders,-79205000.0,-80800000.0,-81112000.0,-84102000.0
NetIncome,-79205000.0,-80800000.0,-81112000.0,-84102000.0
NetIncomeIncludingNoncontrollingInterests,-79205000.0,-80800000.0,-81112000.0,-84102000.0
NetIncomeContinuousOperations,-79205000.0,-80800000.0,-81112000.0,-84102000.0
TaxProvision,598000.0,5717000.0,-1262000.0,-2106000.0
PretaxIncome,-78607000.0,-75083000.0,-82374000.0,-86208000.0
OtherIncomeExpense,-19113000.0,-4027000.0,-1077000.0,-1394000.0
OtherNonOperatingIncomeExpenses,-19113000.0,-4027000.0,-1077000.0,-1394000.0
OperatingIncome,-59494000.0,-71056000.0,-81297000.0,-84814000.0
OperatingExpense,107507000.0,124558000.0,117848000.0,170040000.0
DepreciationAmortizationDepletionIncomeStatement,174000.0,177000.0,178000.0,-54000.0
DepreciationAndAmortizationInIncomeStatement,174000.0,177000.0,178000.0,-54000.0
Amortization,174000.0,177000.0,178000.0,-54000.0
AmortizationOfIntangiblesIncomeStatement,174000.0,177000.0,178000.0,-54000.0
ResearchAndDevelopment,37239000.0,37964000.0,41934000.0,40615000.0
SellingGeneralAndAdministration,70094000.0,86417000.0,75736000.0,129479000.0
SellingAndMarketingExpense,41744000.0,55493000.0,44765000.0,95952000.0
GeneralAndAdministrativeExpense,28350000.0,30924000.0,30971000.0,33527000.0
OtherGandA,28350000.0,30924000.0,30971000.0,33527000.0
GrossProfit,48013000.0,53502000.0,36551000.0,85226000.0
CostOfRevenue,138163000.0,183066000.0,123741000.0,272646000.0
TotalRevenue,186176000.0,236568000.0,160292000.0,357872000.0
OperatingRevenue,186176000.0,236568000.0,160292000.0,357872000.0
