,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-1050000.0,-1050000.0,-2940000.0,-14666666.666667
TaxRateForCalcs,0.21,0.21,0.21,0.333333
NormalizedEBITDA,32000000.0,37000000.0,37000000.0,11000000.0
TotalUnusualItems,-5000000.0,-5000000.0,-14000000.0,-44000000.0
TotalUnusualItemsExcludingGoodwill,-5000000.0,-5000000.0,-14000000.0,-44000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-1000000.0,3000000.0,0.0,-4000000.0
ReconciledDepreciation,16000000.0,18000000.0,18000000.0,21000000.0
ReconciledCostOfRevenue,742000000.0,723000000.0,759000000.0,842000000.0
EBITDA,27000000.0,32000000.0,23000000.0,-33000000.0
EBIT,11000000.0,14000000.0,5000000.0,-54000000.0
NetInterestIncome,-8000000.0,-8000000.0,-8000000.0,-5000000.0
InterestExpense,,8000000.0,8000000.0,
NormalizedIncome,2950000.0,6950000.0,11060000.0,25333333.333333
NetIncomeFromContinuingAndDiscontinuedOperation,-1000000.0,3000000.0,0.0,-4000000.0
TotalExpenses,965000000.0,944000000.0,991000000.0,1077000000.0
TotalOperatingIncomeAsReported,6000000.0,14000000.0,5000000.0,-1000000.0
DilutedAverageShares,116970000.0,119457000.0,119369000.0,115848000.0
BasicAverageShares,116970000.0,116894000.0,116600000.0,115848000.0
DilutedEPS,-0.01,0.03,0.0,-0.03
BasicEPS,-0.01,0.03,0.0,-0.03
DilutedNIAvailtoComStockholders,-1000000.0,3000000.0,0.0,-4000000.0
NetIncomeCommonStockholders,-1000000.0,3000000.0,0.0,-4000000.0
NetIncome,-1000000.0,3000000.0,0.0,-4000000.0
NetIncomeIncludingNoncontrollingInterests,-1000000.0,3000000.0,0.0,-4000000.0
NetIncomeContinuousOperations,-1000000.0,3000000.0,0.0,-4000000.0
TaxProvision,-2000000.0,3000000.0,-3000000.0,-2000000.0
PretaxIncome,-3000000.0,6000000.0,-3000000.0,-6000000.0
OtherIncomeExpense,-6000000.0,-5000000.0,-14000000.0,-44000000.0
OtherNonOperatingIncomeExpenses,-1000000.0,,,
SpecialIncomeCharges,-5000000.0,-5000000.0,-14000000.0,-44000000.0
GainOnSaleOfBusiness,,-4000000.0,-6000000.0,-40000000.0
RestructuringAndMergernAcquisition,5000000.0,5000000.0,14000000.0,44000000.0
NetNonOperatingInterestIncomeExpense,-8000000.0,-8000000.0,-8000000.0,-5000000.0
TotalOtherFinanceCost,8000000.0,,,
InterestExpenseNonOperating,,8000000.0,8000000.0,
OperatingIncome,11000000.0,19000000.0,19000000.0,43000000.0
OperatingExpense,223000000.0,221000000.0,232000000.0,235000000.0
OtherOperatingExpenses,59000000.0,59000000.0,61000000.0,59000000.0
DepreciationAmortizationDepletionIncomeStatement,16000000.0,18000000.0,18000000.0,21000000.0
DepreciationAndAmortizationInIncomeStatement,16000000.0,18000000.0,18000000.0,21000000.0
SellingGeneralAndAdministration,148000000.0,144000000.0,153000000.0,155000000.0
SellingAndMarketingExpense,,144000000.0,153000000.0,155000000.0
GeneralAndAdministrativeExpense,,,,40000000.0
OtherGandA,,,,40000000.0
GrossProfit,234000000.0,240000000.0,251000000.0,278000000.0
CostOfRevenue,742000000.0,723000000.0,759000000.0,842000000.0
TotalRevenue,976000000.0,963000000.0,1010000000.0,1120000000.0
OperatingRevenue,976000000.0,963000000.0,1010000000.0,1120000000.0
