,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-122430.0,-161874.0,-347178.204059,-521104.127647,0.0
TaxRateForCalcs,0.21,0.207,0.198388,0.277626,0.207
NormalizedEBITDA,57300000.0,-24189000.0,-16435000.0,-50721000.0,70325000.0
TotalUnusualItems,-583000.0,-782000.0,-1750000.0,-1877000.0,0.0
TotalUnusualItemsExcludingGoodwill,-583000.0,-782000.0,-1750000.0,-1877000.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,38482000.0,-35355000.0,-28834000.0,-50525000.0,42855000.0
ReconciledDepreciation,11733000.0,11953000.0,11848000.0,12144000.0,12464000.0
ReconciledCostOfRevenue,318181000.0,257840000.0,225178000.0,376405000.0,332188000.0
EBITDA,56717000.0,-24971000.0,-18185000.0,-52598000.0,70325000.0
EBIT,44984000.0,-36924000.0,-30033000.0,-64742000.0,57861000.0
NetInterestIncome,-7939000.0,-7641000.0,-5903000.0,-5152000.0,-3786000.0
InterestExpense,7956000.0,7658000.0,5937000.0,5201000.0,3810000.0
InterestIncome,17000.0,17000.0,34000.0,49000.0,24000.0
NormalizedIncome,38942570.0,-34734874.0,-27431178.204059,-49169104.127647,42855000.0
NetIncomeFromContinuingAndDiscontinuedOperation,38482000.0,-35355000.0,-28834000.0,-50525000.0,42855000.0
TotalExpenses,434684000.0,381758000.0,349957000.0,519041000.0,451283000.0
TotalOperatingIncomeAsReported,44967000.0,-36941000.0,-30067000.0,-64791000.0,57837000.0
DilutedAverageShares,12619000.0,12522000.0,12374000.0,12332000.0,13162000.0
BasicAverageShares,12548000.0,12522000.0,12374000.0,12332000.0,13064000.0
DilutedEPS,3.05,-2.82,-2.33,-4.1,3.26
BasicEPS,3.07,-2.82,-2.33,-4.1,3.28
DilutedNIAvailtoComStockholders,38482000.0,-35355000.0,-28834000.0,-50525000.0,42855000.0
NetIncomeCommonStockholders,38482000.0,-35355000.0,-28834000.0,-50525000.0,42855000.0
NetIncome,38482000.0,-35355000.0,-28834000.0,-50525000.0,42855000.0
NetIncomeIncludingNoncontrollingInterests,38482000.0,-35355000.0,-28834000.0,-50525000.0,42855000.0
NetIncomeContinuousOperations,38482000.0,-35355000.0,-28834000.0,-50525000.0,42855000.0
TaxProvision,-1454000.0,-9227000.0,-7136000.0,-19418000.0,11196000.0
PretaxIncome,37028000.0,-44582000.0,-35970000.0,-69943000.0,54051000.0
OtherIncomeExpense,-583000.0,-782000.0,-1750000.0,-1877000.0,
SpecialIncomeCharges,-583000.0,-782000.0,-1750000.0,-1877000.0,0.0
ImpairmentOfCapitalAssets,583000.0,782000.0,1750000.0,1877000.0,0.0
NetNonOperatingInterestIncomeExpense,-7939000.0,-7641000.0,-5903000.0,-5152000.0,-3786000.0
InterestExpenseNonOperating,7956000.0,7658000.0,5937000.0,5201000.0,3810000.0
InterestIncomeNonOperating,17000.0,17000.0,34000.0,49000.0,24000.0
OperatingIncome,45550000.0,-36159000.0,-28317000.0,-62914000.0,57837000.0
OperatingExpense,116502000.0,123918000.0,124779000.0,142636000.0,119094000.0
DepreciationAmortizationDepletionIncomeStatement,11732000.0,11953000.0,11848000.0,12144000.0,12463000.0
DepreciationAndAmortizationInIncomeStatement,11732000.0,11953000.0,11848000.0,12144000.0,12463000.0
SellingGeneralAndAdministration,104770000.0,111965000.0,112931000.0,130492000.0,106631000.0
GrossProfit,162052000.0,87759000.0,96462000.0,79722000.0,176931000.0
CostOfRevenue,318182000.0,257840000.0,225178000.0,376405000.0,332189000.0
TotalRevenue,480234000.0,345599000.0,321640000.0,456127000.0,509120000.0
OperatingRevenue,480234000.0,345599000.0,321640000.0,456127000.0,509120000.0
