,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.193,0.238,0.223,0.228035
NormalizedEBITDA,52437000.0,45539000.0,84272000.0,99844000.0
NetIncomeFromContinuingOperationNetMinorityInterest,35739000.0,28973000.0,59564000.0,71027000.0
ReconciledDepreciation,8160000.0,7507000.0,7642000.0,7839000.0
ReconciledCostOfRevenue,106943000.0,105947000.0,105324000.0,105162000.0
EBITDA,52437000.0,45539000.0,84272000.0,99844000.0
EBIT,44277000.0,38032000.0,76630000.0,92005000.0
NetInterestIncome,2738000.0,2583000.0,2134000.0,1330000.0
InterestExpense,1000.0,7000.0,19000.0,-3000.0
InterestIncome,2739000.0,2590000.0,2153000.0,1327000.0
NormalizedIncome,35739000.0,28973000.0,59564000.0,71027000.0
NetIncomeFromContinuingAndDiscontinuedOperation,35739000.0,28973000.0,59564000.0,71027000.0
TotalExpenses,180375000.0,175135000.0,175648000.0,168022000.0
TotalOperatingIncomeAsReported,41538000.0,35442000.0,74477000.0,90678000.0
DilutedAverageShares,29912000.0,30287000.0,30638000.0,30835000.0
BasicAverageShares,29776000.0,30183000.0,30461000.0,30669000.0
DilutedEPS,1.19,0.96,1.94,2.3
BasicEPS,1.2,0.96,1.96,2.32
DilutedNIAvailtoComStockholders,35739000.0,28973000.0,59564000.0,71027000.0
NetIncomeCommonStockholders,35739000.0,28973000.0,59564000.0,71027000.0
NetIncome,35739000.0,28973000.0,59564000.0,71027000.0
NetIncomeIncludingNoncontrollingInterests,35739000.0,28973000.0,59564000.0,71027000.0
NetIncomeContinuousOperations,35739000.0,28973000.0,59564000.0,71027000.0
TaxProvision,8537000.0,9052000.0,17047000.0,20981000.0
PretaxIncome,44276000.0,38025000.0,76611000.0,92008000.0
NetNonOperatingInterestIncomeExpense,2738000.0,2583000.0,2134000.0,1330000.0
InterestExpenseNonOperating,1000.0,7000.0,19000.0,-3000.0
InterestIncomeNonOperating,2739000.0,2590000.0,2153000.0,1327000.0
OperatingIncome,41538000.0,35442000.0,74477000.0,90678000.0
OperatingExpense,67377000.0,63786000.0,64787000.0,57125000.0
DepreciationAmortizationDepletionIncomeStatement,2105000.0,2105000.0,2105000.0,2104000.0
DepreciationAndAmortizationInIncomeStatement,2105000.0,2105000.0,2105000.0,2104000.0
Amortization,2105000.0,2105000.0,2105000.0,2104000.0
AmortizationOfIntangiblesIncomeStatement,2105000.0,2105000.0,2105000.0,2104000.0
SellingGeneralAndAdministration,65272000.0,61681000.0,62682000.0,55021000.0
SellingAndMarketingExpense,53097000.0,50806000.0,52894000.0,44853000.0
GeneralAndAdministrativeExpense,12175000.0,10875000.0,9788000.0,10168000.0
OtherGandA,12175000.0,10875000.0,9788000.0,10168000.0
GrossProfit,108915000.0,99228000.0,139264000.0,147803000.0
CostOfRevenue,112998000.0,111349000.0,110861000.0,110897000.0
TotalRevenue,221913000.0,210577000.0,250125000.0,258700000.0
OperatingRevenue,221913000.0,210577000.0,250125000.0,258700000.0
