,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-153622242.647059,-93670000.0,-223045000.0,-903200000.0,786940000.0
TaxRateForCalcs,0.256893,0.19,0.155,0.4,0.245
TotalUnusualItems,-598000000.0,-493000000.0,-1439000000.0,-2258000000.0,3212000000.0
TotalUnusualItemsExcludingGoodwill,-598000000.0,-493000000.0,-1439000000.0,-2258000000.0,3212000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,1610000000.0,1452000000.0,1056000000.0,247000000.0,4483000000.0
ReconciledDepreciation,596000000.0,552000000.0,566000000.0,385000000.0,379000000.0
NetInterestIncome,4941000000.0,4905000000.0,4814000000.0,4021000000.0,3767000000.0
InterestExpense,10659000000.0,9916000000.0,8968000000.0,7350000000.0,5357000000.0
InterestIncome,15600000000.0,14821000000.0,13782000000.0,11371000000.0,9124000000.0
NormalizedIncome,2054377757.352941,1851330000.0,2271955000.0,1601800000.0,2057940000.0
NetIncomeFromContinuingAndDiscontinuedOperation,1610000000.0,1452000000.0,1056000000.0,247000000.0,4483000000.0
DilutedAverageShares,,716377000.0,712812000.0,691259000.0,688632873.0
BasicAverageShares,,715432000.0,711624000.0,691259000.0,687576687.0
DilutedEPS,,1.97,1.3,0.3,6.51
BasicEPS,,1.97,1.31,0.3,6.52
DilutedNIAvailtoComStockholders,1485000000.0,1411000000.0,929000000.0,209000000.0,4483000000.0
NetIncomeCommonStockholders,1485000000.0,1411000000.0,929000000.0,209000000.0,4483000000.0
PreferredStockDividends,125000000.0,41000000.0,127000000.0,38000000.0,77000000.0
NetIncome,1610000000.0,1452000000.0,1056000000.0,247000000.0,4483000000.0
MinorityInterests,-7000000.0,-2000000.0,-3000000.0,,
NetIncomeIncludingNoncontrollingInterests,1617000000.0,1454000000.0,1059000000.0,247000000.0,4483000000.0
NetIncomeContinuousOperations,1617000000.0,1454000000.0,1059000000.0,247000000.0,4483000000.0
TaxProvision,559000000.0,341000000.0,194000000.0,392000000.0,1454000000.0
PretaxIncome,2176000000.0,1795000000.0,1253000000.0,639000000.0,5937000000.0
SpecialIncomeCharges,-598000000.0,-493000000.0,-1439000000.0,-2258000000.0,3212000000.0
GainOnSaleOfBusiness,0.0,0.0,0.0,0.0,6000000.0
OtherSpecialCharges,16000000.0,-4000000.0,7000000.0,8000000.0,1142000000.0
RestructuringAndMergernAcquisition,582000000.0,497000000.0,1432000000.0,2250000000.0,-4348000000.0
GainOnSaleOfSecurity,34000000.0,36000000.0,36000000.0,75000000.0,-28000000.0
DepreciationAmortizationDepletionIncomeStatement,286000000.0,286000000.0,280000000.0,163000000.0,156000000.0
DepreciationAndAmortizationInIncomeStatement,286000000.0,286000000.0,280000000.0,163000000.0,156000000.0
Amortization,286000000.0,286000000.0,280000000.0,163000000.0,156000000.0
AmortizationOfIntangiblesIncomeStatement,286000000.0,286000000.0,280000000.0,163000000.0,156000000.0
SellingGeneralAndAdministration,3320000000.0,3288000000.0,3761000000.0,3899000000.0,2066000000.0
SellingAndMarketingExpense,260000000.0,219000000.0,195000000.0,140000000.0,161000000.0
GeneralAndAdministrativeExpense,3060000000.0,3069000000.0,3566000000.0,3759000000.0,1905000000.0
InsuranceAndClaims,151000000.0,4000000.0,591000000.0,1193000000.0,-369000000.0
SalariesAndWages,2909000000.0,3065000000.0,2975000000.0,2566000000.0,2274000000.0
TotalRevenue,8322000000.0,7934000000.0,8381000000.0,8418000000.0,6485000000.0
OperatingRevenue,8322000000.0,7934000000.0,8381000000.0,8418000000.0,6485000000.0
