,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.3,0.224472,0.19,0.21,0.19
NormalizedEBITDA,-31468000.0,22366000.0,-48863000.0,73000.0,-76116000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-27071000.0,12220000.0,-45568000.0,-9189000.0,-69318000.0
ReconciledDepreciation,5442000.0,4927000.0,5682000.0,6606000.0,7623000.0
ReconciledCostOfRevenue,95115000.0,106280000.0,108572000.0,109148000.0,123130000.0
EBITDA,-31468000.0,22366000.0,-48863000.0,73000.0,-76116000.0
EBIT,-36910000.0,17439000.0,-54545000.0,-6533000.0,-83739000.0
NetInterestIncome,8930000.0,6050000.0,4944000.0,3715000.0,2964000.0
InterestExpense,1683000.0,1682000.0,1683000.0,1677000.0,1674000.0
InterestIncome,10613000.0,7732000.0,6627000.0,5392000.0,4638000.0
NormalizedIncome,-27071000.0,12220000.0,-45568000.0,-9189000.0,-69318000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-27071000.0,12220000.0,-45568000.0,-9189000.0,-69318000.0
TotalExpenses,241188000.0,263863000.0,265306000.0,255827000.0,269835000.0
TotalOperatingIncomeAsReported,-33781000.0,6095000.0,-57816000.0,-23216000.0,-74553000.0
DilutedAverageShares,81690912.0,82135106.0,81832244.0,82051867.0,83320967.0
BasicAverageShares,81690912.0,81490213.0,81832244.0,82051867.0,83320967.0
DilutedEPS,-0.33,0.15,-0.56,-0.11,-0.83
BasicEPS,-0.33,0.15,-0.56,-0.11,-0.83
DilutedNIAvailtoComStockholders,-27071000.0,12220000.0,-45568000.0,-9189000.0,-69318000.0
NetIncomeCommonStockholders,-27071000.0,12220000.0,-45568000.0,-9189000.0,-69318000.0
NetIncome,-27071000.0,12220000.0,-45568000.0,-9189000.0,-69318000.0
NetIncomeIncludingNoncontrollingInterests,-27071000.0,12220000.0,-45568000.0,-9189000.0,-69318000.0
NetIncomeContinuousOperations,-27071000.0,12220000.0,-45568000.0,-9189000.0,-69318000.0
TaxProvision,-11522000.0,3537000.0,-10660000.0,979000.0,-16095000.0
PretaxIncome,-38593000.0,15757000.0,-56228000.0,-8210000.0,-85413000.0
OtherIncomeExpense,-13742000.0,3612000.0,-3356000.0,11291000.0,-13824000.0
OtherNonOperatingIncomeExpenses,-13742000.0,3612000.0,-3356000.0,11291000.0,-13824000.0
NetNonOperatingInterestIncomeExpense,8930000.0,6050000.0,4944000.0,3715000.0,2964000.0
InterestExpenseNonOperating,1683000.0,1682000.0,1683000.0,1677000.0,1674000.0
InterestIncomeNonOperating,10613000.0,7732000.0,6627000.0,5392000.0,4638000.0
OperatingIncome,-33781000.0,6095000.0,-57816000.0,-23216000.0,-74553000.0
OperatingExpense,146073000.0,157583000.0,156734000.0,146679000.0,146705000.0
ResearchAndDevelopment,62469000.0,66819000.0,63055000.0,61702000.0,58170000.0
SellingGeneralAndAdministration,83604000.0,90764000.0,93679000.0,84977000.0,88535000.0
SellingAndMarketingExpense,44581000.0,50111000.0,46864000.0,44781000.0,46468000.0
GeneralAndAdministrativeExpense,39023000.0,40653000.0,46815000.0,40196000.0,42067000.0
OtherGandA,39023000.0,40653000.0,46815000.0,40196000.0,42067000.0
GrossProfit,112292000.0,163678000.0,98918000.0,123463000.0,72152000.0
CostOfRevenue,95115000.0,106280000.0,108572000.0,109148000.0,123130000.0
TotalRevenue,207407000.0,269958000.0,207490000.0,232611000.0,195282000.0
OperatingRevenue,207407000.0,269958000.0,207490000.0,232611000.0,195282000.0
