,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-5817000.0,-4998000.0,-5271000.0,-13587000.0
TaxRateForCalcs,0.21,0.21,0.21,0.21
NormalizedEBITDA,139700000.0,116500000.0,124800000.0,124700000.0
TotalUnusualItems,-27700000.0,-23800000.0,-25100000.0,-64700000.0
TotalUnusualItemsExcludingGoodwill,-27700000.0,-23800000.0,-25100000.0,-64700000.0
NetIncomeFromContinuingOperationNetMinorityInterest,1300000.0,-1000000.0,1600000.0,-37100000.0
ReconciledDepreciation,70800000.0,68800000.0,66000000.0,64200000.0
ReconciledCostOfRevenue,447500000.0,445900000.0,434700000.0,435400000.0
EBITDA,112000000.0,92700000.0,99700000.0,60000000.0
EBIT,41200000.0,23900000.0,33700000.0,-4200000.0
NetInterestIncome,-32100000.0,-32500000.0,-30700000.0,-28700000.0
InterestExpense,32100000.0,32500000.0,30700000.0,28700000.0
NormalizedIncome,23183000.0,17802000.0,21429000.0,14013000.0
NetIncomeFromContinuingAndDiscontinuedOperation,1300000.0,-1000000.0,1600000.0,-37100000.0
TotalExpenses,502200000.0,508500000.0,481700000.0,489600000.0
TotalOperatingIncomeAsReported,41200000.0,23900000.0,33700000.0,-4200000.0
DilutedAverageShares,456364024.0,418525625.0,452925789.0,416680429.0
BasicAverageShares,419008998.0,418525625.0,417346840.0,416680429.0
DilutedEPS,0.002849,-0.002389,0.003533,-0.09
BasicEPS,0.003103,-0.002389,0.003834,-0.09
DilutedNIAvailtoComStockholders,1300000.0,-1000000.0,1600000.0,-37100000.0
NetIncomeCommonStockholders,1300000.0,-1000000.0,1600000.0,-37100000.0
NetIncome,1300000.0,-1000000.0,1600000.0,-37100000.0
NetIncomeIncludingNoncontrollingInterests,1300000.0,-1000000.0,1600000.0,-37100000.0
NetIncomeContinuousOperations,1300000.0,-1000000.0,1600000.0,-37100000.0
TaxProvision,7800000.0,-7600000.0,1400000.0,4200000.0
PretaxIncome,9100000.0,-8600000.0,3000000.0,-32900000.0
OtherIncomeExpense,-29400000.0,-28300000.0,-30200000.0,-47400000.0
OtherNonOperatingIncomeExpenses,-1700000.0,-4500000.0,-5100000.0,17300000.0
SpecialIncomeCharges,-27700000.0,-23800000.0,-25100000.0,-64700000.0
RestructuringAndMergernAcquisition,27700000.0,23800000.0,25100000.0,64700000.0
NetNonOperatingInterestIncomeExpense,-32100000.0,-32500000.0,-30700000.0,-28700000.0
InterestExpenseNonOperating,32100000.0,32500000.0,30700000.0,28700000.0
OperatingIncome,70600000.0,52200000.0,63900000.0,43200000.0
OperatingExpense,54700000.0,62600000.0,47000000.0,54200000.0
SellingGeneralAndAdministration,54700000.0,62600000.0,47000000.0,54200000.0
GrossProfit,125300000.0,114800000.0,110900000.0,97400000.0
CostOfRevenue,447500000.0,445900000.0,434700000.0,435400000.0
TotalRevenue,572800000.0,560700000.0,545600000.0,532800000.0
OperatingRevenue,572800000.0,560700000.0,545600000.0,532800000.0
