,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.170732,0.154605,0.188596,0.123123
NormalizedEBITDA,130000000.0,-11000000.0,403000000.0,943000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-33000000.0,-226000000.0,189000000.0,586000000.0
ReconciledDepreciation,145000000.0,270000000.0,156000000.0,165000000.0
ReconciledCostOfRevenue,1468000000.0,1638000000.0,1717000000.0,1486000000.0
EBITDA,130000000.0,-11000000.0,403000000.0,943000000.0
EBIT,-15000000.0,-281000000.0,247000000.0,778000000.0
NetInterestIncome,-40000000.0,-51000000.0,-29000000.0,-39000000.0
NormalizedIncome,-33000000.0,-226000000.0,189000000.0,586000000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-33000000.0,-226000000.0,189000000.0,586000000.0
TotalExpenses,2142000000.0,2655000000.0,2474000000.0,2397000000.0
TotalOperatingIncomeAsReported,-1000000.0,-253000000.0,258000000.0,705000000.0
DilutedAverageShares,789800000.0,789900000.0,789800000.0,
BasicAverageShares,788600000.0,788600000.0,788600000.0,
DilutedEPS,-0.04,-0.29,0.24,
BasicEPS,-0.04,-0.29,0.24,
DilutedNIAvailtoComStockholders,-33000000.0,-226000000.0,189000000.0,586000000.0
NetIncomeCommonStockholders,-33000000.0,-226000000.0,189000000.0,586000000.0
OtherunderPreferredStockDividend,0.0,0.0,0.0,0.0
NetIncome,-33000000.0,-226000000.0,189000000.0,586000000.0
MinorityInterests,1000000.0,31000000.0,4000000.0,2000000.0
NetIncomeIncludingNoncontrollingInterests,-34000000.0,-257000000.0,185000000.0,583000000.0
NetIncomeContinuousOperations,-34000000.0,-257000000.0,185000000.0,584000000.0
TaxProvision,-7000000.0,-47000000.0,43000000.0,82000000.0
PretaxIncome,-41000000.0,-304000000.0,228000000.0,666000000.0
NetNonOperatingInterestIncomeExpense,-40000000.0,-51000000.0,-29000000.0,-39000000.0
OperatingIncome,-15000000.0,-281000000.0,247000000.0,467000000.0
OperatingExpense,674000000.0,1017000000.0,757000000.0,911000000.0
OtherOperatingExpenses,113000000.0,260000000.0,161000000.0,-34000000.0
DepreciationAndAmortizationInIncomeStatement,145000000.0,270000000.0,156000000.0,165000000.0
DepreciationIncomeStatement,145000000.0,270000000.0,156000000.0,165000000.0
SellingGeneralAndAdministration,195000000.0,230000000.0,259000000.0,288000000.0
SellingAndMarketingExpense,195000000.0,230000000.0,259000000.0,288000000.0
GrossProfit,659000000.0,736000000.0,1004000000.0,1378000000.0
CostOfRevenue,1468000000.0,1638000000.0,1717000000.0,1486000000.0
TotalRevenue,2127000000.0,2374000000.0,2721000000.0,2864000000.0
OperatingRevenue,2127000000.0,2374000000.0,2721000000.0,2864000000.0
