,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,306432.0,-4243470.0,-1064822.0,-155526.278742
TaxRateForCalcs,0.304,0.21,0.319,0.013374
NormalizedEBITDA,36286000.0,37924000.0,32756000.0,22921000.0
TotalUnusualItems,1008000.0,-20207000.0,-3338000.0,-11629000.0
TotalUnusualItemsExcludingGoodwill,1008000.0,-20207000.0,-3338000.0,-11629000.0
NetIncomeFromContinuingOperationNetMinorityInterest,15844000.0,-1551000.0,7963000.0,-4205000.0
ReconciledDepreciation,12454000.0,12494000.0,13583000.0,13924000.0
ReconciledCostOfRevenue,279985000.0,284335000.0,282495000.0,273514000.0
EBITDA,37294000.0,17717000.0,29418000.0,11292000.0
EBIT,24840000.0,5223000.0,15835000.0,-2632000.0
NetInterestIncome,-3368000.0,-1932000.0,-4144000.0,-3009000.0
InterestExpense,,1932000.0,4144000.0,
NormalizedIncome,15142432.0,14412530.0,10236178.0,7268473.721258
NetIncomeFromContinuingAndDiscontinuedOperation,15844000.0,-1551000.0,7963000.0,-4205000.0
TotalExpenses,341355000.0,347449000.0,344682000.0,333395000.0
TotalOperatingIncomeAsReported,23741000.0,4321000.0,17674000.0,3560000.0
DilutedAverageShares,33196000.0,33019000.0,33386000.0,33186000.0
BasicAverageShares,32944000.0,33019000.0,33182000.0,33186000.0
DilutedEPS,0.48,-0.05,0.24,-0.13
BasicEPS,0.48,-0.05,0.24,-0.13
DilutedNIAvailtoComStockholders,15844000.0,-1551000.0,7963000.0,-4205000.0
NetIncomeCommonStockholders,15844000.0,-1551000.0,7963000.0,-4205000.0
NetIncome,15844000.0,-1551000.0,7963000.0,-4205000.0
NetIncomeIncludingNoncontrollingInterests,15844000.0,-1551000.0,7963000.0,-4205000.0
NetIncomeContinuousOperations,15844000.0,-1551000.0,7963000.0,-4205000.0
TaxProvision,6908000.0,4842000.0,3728000.0,-57000.0
PretaxIncome,22752000.0,3291000.0,11691000.0,-4262000.0
OtherIncomeExpense,1280000.0,-19651000.0,-3108000.0,-11180000.0
OtherNonOperatingIncomeExpenses,272000.0,556000.0,230000.0,449000.0
SpecialIncomeCharges,-1099000.0,-20553000.0,-1269000.0,-6367000.0
ImpairmentOfCapitalAssets,0.0,19509000.0,,
RestructuringAndMergernAcquisition,1099000.0,1044000.0,1269000.0,76000.0
GainOnSaleOfSecurity,2107000.0,346000.0,-2069000.0,-5262000.0
NetNonOperatingInterestIncomeExpense,-3368000.0,-1932000.0,-4144000.0,-3009000.0
TotalOtherFinanceCost,3368000.0,,,
InterestExpenseNonOperating,,1932000.0,4144000.0,
OperatingIncome,24840000.0,24874000.0,18943000.0,9927000.0
OperatingExpense,61370000.0,63114000.0,62187000.0,59881000.0
ResearchAndDevelopment,23150000.0,24696000.0,25145000.0,23297000.0
SellingGeneralAndAdministration,38220000.0,38418000.0,37042000.0,36584000.0
GrossProfit,86210000.0,87988000.0,81130000.0,69808000.0
CostOfRevenue,279985000.0,284335000.0,282495000.0,273514000.0
TotalRevenue,366195000.0,372323000.0,363625000.0,343322000.0
OperatingRevenue,366195000.0,372323000.0,363625000.0,343322000.0
